# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-08-27
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,OFED,2026-08-21,DarvasBox,21.75,43.61x,73.0,Box:[19.94-21.50] Ht:7.3% Vol:43.61x Boxes:4 Stop:19.94
2,NVCR,2026-08-19,CupHandle,18.20,2.37x,48.7,Depth:19.6% Handle:3.4% Vol:2.37x Target:21.47
3,ADAMN,2026-08-18,DarvasBox,24.91,2.80x,51.0,Box:[23.53-24.60] Ht:4.3% Vol:2.80x Boxes:6 Stop:23.53
4,TRMD,2026-08-27,CupHandle,31.80,1.94x,49.4,Depth:20.4% Handle:2.6% Vol:1.94x Target:38.33
5,NESR,2026-08-10,DarvasBox,35.79,4.39x,61.9,Box:[26.21-30.31] Ht:13.5% Vol:4.39x Boxes:6 Stop:26.21
6,RNW,2026-08-11,CupHandle,6.85,19.04x,70.0,Depth:29.0% Handle:1.7% Vol:19.04x Target:8.64
7,CIBR,2026-08-13,DarvasBox,102.20,1.69x,34.9,Box:[86.84-95.94] Ht:9.5% Vol:1.69x Boxes:11 Stop:86.84
8,WAY,2026-08-25,CupHandle,24.21,1.73x,47.3,Depth:24.0% Handle:0.6% Vol:1.73x Target:29.65
9,WCBR,2026-08-13,DarvasBox,43.80,2.69x,44.9,Box:[35.21-41.01] Ht:14.2% Vol:2.69x Boxes:2 Stop:35.21
10,NVDA,2026-08-27,CupHandle,227.98,2.53x,55.3,Depth:16.7% Handle:3.4% Vol:2.53x Target:266.02
11,FRHC,2026-08-18,CupHandle,160.80,2.32x,48.2,Depth:18.5% Handle:5.2% Vol:2.32x Target:189.46
12,PFBX,2026-08-07,DarvasBox,23.63,1.92x,37.2,Box:[21.25-23.10] Ht:8.0% Vol:1.92x Boxes:7 Stop:21.25
13,TTAN,2026-08-11,CupHandle,88.39,1.75x,37.5,Depth:24.3% Handle:8.3% Vol:1.75x Target:105.74
14,QQUP,2026-08-27,CupHandle,63.66,5.48x,80.0,Depth:18.7% Handle:14.2% Vol:5.48x Target:75.27
15,SPAM,2026-08-10,DarvasBox,45.62,1.51x,33.1,Box:[39.28-44.62] Ht:12.0% Vol:1.51x Boxes:5 Stop:39.28
16,QCOM,2026-08-27,CupHandle,164.78,1.45x,44.5,Depth:25.9% Handle:13.3% Vol:1.45x Target:207.53
17,QQUP,2026-08-13,CupHandle,64.00,2.17x,41.7,Depth:29.6% Handle:6.0% Vol:2.17x Target:80.86
18,MTLS,2026-08-19,CupHandle,6.57,1.77x,42.7,Depth:26.6% Handle:5.8% Vol:1.77x Target:8.30
19,AXGN,2026-08-21,CupHandle,50.40,1.60x,41.0,Depth:16.9% Handle:3.1% Vol:1.60x Target:58.15
20,AOTG,2026-08-10,CupHandle,63.43,1.91x,39.1,Depth:24.0% Handle:9.0% Vol:1.91x Target:77.67
