# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-02-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,ACNT,2026-02-03,DarvasBox,17.10,3.02x,48.2,Box:[15.73-16.89] Ht:6.9% Vol:3.02x Boxes:5 Stop:15.73
2,FSFG,2026-01-30,DarvasBox,33.98,8.15x,68.0,Box:[31.28-33.35] Ht:6.2% Vol:8.15x Boxes:6 Stop:31.28
3,GLDD,2026-02-11,DarvasBox,16.95,12.66x,73.0,Box:[14.60-16.72] Ht:12.7% Vol:12.66x Boxes:5 Stop:14.60
4,USCF,2026-02-11,DarvasBox,35.33,4.89x,71.9,Box:[33.69-34.73] Ht:3.0% Vol:4.89x Boxes:2 Stop:33.69
5,RPRX,2026-02-05,DarvasBox,44.10,1.58x,33.8,Box:[38.86-41.70] Ht:6.8% Vol:1.58x Boxes:7 Stop:38.86
6,PPH,2026-02-09,DarvasBox,109.86,2.21x,45.1,Box:[103.48-107.28] Ht:3.5% Vol:2.21x Boxes:6 Stop:103.48
7,ROIV,2026-02-06,DarvasBox,25.82,4.31x,61.1,Box:[20.98-23.91] Ht:12.3% Vol:4.31x Boxes:4 Stop:20.98
8,EBC,2026-02-02,DarvasBox,21.20,2.22x,40.2,Box:[18.04-20.19] Ht:10.6% Vol:2.22x Boxes:4 Stop:18.04
9,JOUT,2026-02-04,DarvasBox,49.52,2.58x,43.8,Box:[41.21-48.14] Ht:14.4% Vol:2.58x Boxes:3 Stop:41.21
10,FXNC,2026-02-04,DarvasBox,28.08,3.10x,49.0,Box:[25.35-27.55] Ht:8.0% Vol:3.10x Boxes:3 Stop:25.35
11,PSCF,2026-02-06,DarvasBox,61.81,8.07x,68.0,Box:[58.90-60.91] Ht:3.3% Vol:8.07x Boxes:5 Stop:58.90
12,MAR,2026-02-10,DarvasBox,359.35,2.79x,50.9,Box:[312.59-331.09] Ht:5.6% Vol:2.79x Boxes:5 Stop:312.59
13,FISI,2026-02-02,DarvasBox,33.95,2.21x,40.1,Box:[30.66-33.00] Ht:7.1% Vol:2.21x Boxes:4 Stop:30.66
14,FXNC,2026-02-02,DarvasBox,27.01,3.15x,49.5,Box:[24.27-26.49] Ht:8.4% Vol:3.15x Boxes:2 Stop:24.27
15,OPPJ,2026-02-06,DarvasBox,55.02,5.84x,68.0,Box:[49.62-52.30] Ht:5.1% Vol:5.84x Boxes:8 Stop:49.62
16,DXJS,2026-02-06,DarvasBox,55.02,5.84x,68.0,Box:[49.62-52.30] Ht:5.1% Vol:5.84x Boxes:8 Stop:49.62
17,STLY,2026-02-05,CupHandle,4.67,30.00x,70.0,Depth:22.1% Handle:0.0% Vol:30.00x Target:5.68
18,BFST,2026-02-02,DarvasBox,28.83,2.98x,47.8,Box:[25.69-28.46] Ht:9.7% Vol:2.98x Boxes:3 Stop:25.69
19,LINC,2026-02-13,DarvasBox,28.90,3.35x,61.5,Box:[25.27-28.22] Ht:10.5% Vol:3.35x Boxes:3 Stop:25.27
20,AMRX,2026-01-28,DarvasBox,13.95,5.64x,68.0,Box:[12.66-13.48] Ht:6.1% Vol:5.64x Boxes:10 Stop:12.66
