# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-03-04
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,INTT,2026-02-27,DarvasBox,11.65,67.5,3,83.9,50.0,2.1,100.0,4.7
2,BDL,2026-02-25,CupHandle,33.70,65.8,3,73.3,55.7,89.6,18.9,21.9
3,SIM,2026-02-20,CupHandle,32.48,63.8,4,83.0,31.2,59.4,0.0,20.9
4,AXIL,2026-03-02,CupHandle,7.10,62.7,4,70.4,46.8,87.0,75.2,21.2
5,CMCL,2026-03-03,CupHandle,29.79,61.8,4,74.5,30.0,77.6,40.7,1.0
6,BHM,2026-03-03,CupHandle,11.70,56.9,4,66.8,66.2,45.3,68.0,21.2
7,BKTI,2026-03-02,CupHandle,86.62,54.6,4,72.9,33.8,43.2,54.8,13.6
8,CIX,2026-03-02,CupHandle,24.87,54.3,4,65.3,62.1,51.0,48.0,20.4
9,CKX,2026-02-20,CupHandle,11.99,52.9,4,68.3,61.8,28.6,30.6,20.7
10,NML,2026-02-27,DarvasBox,10.22,49.4,4,69.9,43.6,6.2,58.8,0.0
11,LGCY,2026-02-13,CupHandle,11.55,48.9,4,62.0,72.3,9.9,59.9,4.5
12,ACU,2026-02-26,CupHandle,45.88,48.5,4,69.7,15.2,59.4,59.3,18.1
13,ISOU,2026-03-02,CupHandle,11.92,47.2,4,62.4,35.0,57.8,56.9,1.5
14,LGL,2026-02-20,CupHandle,7.39,45.7,4,65.2,41.5,38.5,27.2,18.9
15,SCCF,2026-02-23,CupHandle,23.55,40.8,4,57.1,25.0,91.1,19.2,19.7
