# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-06
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NWPX,2026-04-30,DarvasBox,98.34,3.21x,55.1,Box:[80.10-89.24] Ht:10.2% Vol:3.21x Boxes:5 Stop:80.10
2,ESGE,2026-05-06,DarvasBox,53.88,5.08x,78.0,Box:[49.39-51.47] Ht:4.0% Vol:5.08x Boxes:8 Stop:49.39
3,BBP,2026-05-06,DarvasBox,90.39,20.77x,78.0,Box:[82.99-87.94] Ht:5.6% Vol:20.77x Boxes:6 Stop:82.99
4,KNSA,2026-04-28,DarvasBox,53.85,5.04x,73.0,Box:[44.40-50.03] Ht:11.3% Vol:5.04x Boxes:13 Stop:44.40
5,CECO,2026-04-28,CupHandle,74.29,5.42x,75.0,Depth:23.4% Handle:7.3% Vol:5.42x Target:89.60
6,FNY,2026-05-06,DarvasBox,104.72,2.29x,50.9,Box:[97.18-101.67] Ht:4.4% Vol:2.29x Boxes:8 Stop:97.18
7,LINC,2026-05-05,DarvasBox,45.09,3.61x,64.1,Box:[39.09-42.85] Ht:8.8% Vol:3.61x Boxes:4 Stop:39.09
8,KALV,2026-04-29,DarvasBox,26.67,54.37x,73.0,Box:[19.10-21.31] Ht:10.3% Vol:54.37x Boxes:3 Stop:19.10
9,SITM,2026-05-06,DarvasBox,623.33,1.85x,46.5,Box:[511.53-591.13] Ht:13.5% Vol:1.85x Boxes:4 Stop:511.53
10,FPXE,2026-05-06,DarvasBox,35.48,2.07x,48.7,Box:[32.95-34.40] Ht:4.2% Vol:2.07x Boxes:8 Stop:32.95
11,VECO,2026-05-06,DarvasBox,62.01,3.93x,67.3,Box:[47.35-53.43] Ht:11.4% Vol:3.93x Boxes:4 Stop:47.35
12,TEKX,2026-05-05,DarvasBox,55.13,2.32x,51.2,Box:[48.86-53.02] Ht:7.8% Vol:2.32x Boxes:4 Stop:48.86
13,USGO,2026-05-06,CupHandle,13.53,1.79x,47.9,Depth:24.7% Handle:3.6% Vol:1.79x Target:16.85
14,NYAX,2026-04-23,DarvasBox,66.24,35.52x,68.0,Box:[53.05-61.65] Ht:14.0% Vol:35.52x Boxes:3 Stop:53.05
15,LRCX,2026-05-06,DarvasBox,297.17,1.61x,44.1,Box:[241.60-275.84] Ht:12.4% Vol:1.61x Boxes:4 Stop:241.60
16,MCHPP,2026-04-20,CupHandle,69.50,8.13x,70.0,Depth:27.0% Handle:2.1% Vol:8.13x Target:86.56
17,ELVA,2026-04-23,CupHandle,10.15,1.44x,34.4,Depth:26.6% Handle:14.1% Vol:1.44x Target:12.70
18,ROKU,2026-04-17,CupHandle,116.19,1.31x,33.1,Depth:20.6% Handle:8.0% Vol:1.31x Target:136.51
19,WAVE,2026-04-16,CupHandle,6.73,1.32x,33.2,Depth:28.8% Handle:5.5% Vol:1.32x Target:8.56
20,KLIC,2026-05-06,DarvasBox,93.78,1.87x,46.7,Box:[82.38-89.59] Ht:8.1% Vol:1.87x Boxes:2 Stop:82.38
