# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,UPS,2026-04-08,Spoon,100.45,0.90x,29.0,Depth:18.1% Roundness:1.00 Vol:0.90x Days:180
2,NIO,2026-03-31,CupHandle,6.03,1.57x,35.7,Depth:25.5% Handle:2.0% Vol:1.57x Target:7.53
3,MAC,2026-04-10,DarvasBox,21.42,1.84x,41.4,Box:[17.91-20.93] Ht:14.4% Vol:1.84x Boxes:2 Stop:17.91
4,WSR,2026-04-09,DarvasBox,18.93,19.19x,73.0,Box:[15.90-16.62] Ht:4.3% Vol:19.19x Boxes:9 Stop:15.90
5,NIO,2026-04-09,CupHandle,6.07,1.46x,39.6,Depth:20.9% Handle:6.9% Vol:1.46x Target:7.23
6,IRM,2026-04-16,CupHandle,117.73,1.53x,45.3,Depth:26.0% Handle:2.6% Vol:1.53x Target:145.06
7,AMWL,2026-04-14,CupHandle,5.51,1.32x,43.2,Depth:24.9% Handle:7.4% Vol:1.32x Target:6.87
8,BNED,2026-04-16,CupHandle,10.36,1.94x,49.4,Depth:25.5% Handle:10.8% Vol:1.94x Target:12.85
9,CTOS,2026-04-09,CupHandle,7.28,1.31x,38.1,Depth:22.0% Handle:0.7% Vol:1.31x Target:8.74
10,TWN,2026-04-09,DarvasBox,72.06,2.16x,44.6,Box:[59.59-67.83] Ht:12.1% Vol:2.16x Boxes:8 Stop:59.59
11,AAMI,2026-04-08,DarvasBox,59.43,1.66x,39.6,Box:[49.05-57.03] Ht:14.0% Vol:1.66x Boxes:4 Stop:49.05
12,NOK,2026-04-08,DarvasBox,9.44,1.67x,39.7,Box:[7.91-8.82] Ht:10.3% Vol:1.67x Boxes:8 Stop:7.91
13,BWLP,2026-03-31,CupHandle,17.37,1.81x,38.1,Depth:19.9% Handle:6.2% Vol:1.81x Target:20.28
14,SGHC,2026-04-08,CupHandle,10.93,2.15x,46.5,Depth:23.3% Handle:5.1% Vol:2.15x Target:13.50
15,SBS,2026-04-15,CupHandle,34.01,1.41x,44.1,Depth:20.3% Handle:6.5% Vol:1.41x Target:39.74
16,BWXT,2026-04-08,DarvasBox,231.78,1.53x,38.3,Box:[189.00-222.29] Ht:15.0% Vol:1.53x Boxes:5 Stop:189.00
17,SNDR,2026-04-17,CupHandle,29.39,1.83x,48.3,Depth:26.5% Handle:9.0% Vol:1.83x Target:36.61
18,TG,2026-04-07,CupHandle,8.38,1.44x,39.4,Depth:20.7% Handle:7.4% Vol:1.44x Target:10.01
19,KGS,2026-04-17,DarvasBox,63.25,1.53x,43.3,Box:[56.51-60.07] Ht:5.9% Vol:1.53x Boxes:10 Stop:56.51
20,LION,2026-04-14,CupHandle,11.09,2.15x,51.5,Depth:19.0% Handle:4.9% Vol:2.15x Target:12.94
