# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-09-08
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,AMPH,2026-09-04,CupHandle,23.18,1.54x,45.4,Depth:24.6% Handle:9.2% Vol:1.54x Target:28.60
2,MLYS,2026-09-08,CupHandle,31.12,2.91x,59.1,Depth:16.6% Handle:13.3% Vol:2.91x Target:35.55
3,ZVRA,2026-09-08,CupHandle,12.68,1.34x,43.4,Depth:22.9% Handle:13.0% Vol:1.34x Target:15.38
4,NUAI,2026-09-08,CupHandle,6.60,2.74x,57.4,Depth:31.7% Handle:12.3% Vol:2.74x Target:8.23
5,STRD,2026-09-03,CupHandle,75.85,1.38x,43.8,Depth:34.6% Handle:6.9% Vol:1.38x Target:101.83
6,IMPP,2026-09-08,CupHandle,5.33,1.49x,44.9,Depth:15.5% Handle:14.7% Vol:1.49x Target:6.15
7,MRX,2026-09-04,DarvasBox,78.27,2.41x,52.1,Box:[69.43-75.40] Ht:7.9% Vol:2.41x Boxes:3 Stop:69.43
8,MEOH,2026-09-08,CupHandle,60.39,1.40x,44.0,Depth:28.9% Handle:5.6% Vol:1.40x Target:78.19
9,BLTE,2026-09-04,CupHandle,193.61,4.38x,73.8,Depth:23.2% Handle:14.7% Vol:4.38x Target:232.78
10,PSKY,2026-09-08,CupHandle,10.80,1.41x,44.1,Depth:32.0% Handle:5.0% Vol:1.41x Target:14.39
11,VOD,2026-09-04,CupHandle,16.90,1.73x,47.3,Depth:19.3% Handle:4.4% Vol:1.73x Target:19.99
12,PEGA,2026-09-08,CupHandle,35.80,1.32x,43.2,Depth:27.9% Handle:6.0% Vol:1.32x Target:45.50
13,LMNR,2026-09-03,CupHandle,15.00,2.13x,51.3,Depth:17.3% Handle:7.4% Vol:2.13x Target:17.44
14,CEG,2026-09-08,CupHandle,299.05,1.46x,44.6,Depth:21.7% Handle:13.8% Vol:1.46x Target:362.40
15,FLGT,2026-09-08,CupHandle,20.20,1.58x,45.8,Depth:17.8% Handle:8.6% Vol:1.58x Target:23.68
16,RYM,2026-09-08,CupHandle,23.83,7.65x,80.0,Depth:28.6% Handle:0.1% Vol:7.65x Target:30.98
17,QCOM,2026-09-08,CupHandle,174.09,2.83x,58.3,Depth:26.9% Handle:5.1% Vol:2.83x Target:219.05
18,GYRE,2026-09-08,CupHandle,7.17,4.48x,74.8,Depth:21.3% Handle:10.2% Vol:4.48x Target:8.64
19,BRRR,2026-09-03,CupHandle,23.06,1.69x,46.9,Depth:28.3% Handle:9.0% Vol:1.69x Target:29.51
20,NCIQ,2026-08-31,CupHandle,19.88,4.26x,67.6,Depth:25.0% Handle:1.7% Vol:4.26x Target:24.68
