# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-09-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,UMC,2026-09-17,CupHandle,24.47,1.67x,46.7,Depth:24.1% Handle:4.6% Vol:1.67x Target:29.71
2,TMO,2026-09-17,DarvasBox,658.32,2.85x,56.5,Box:[599.52-647.00] Ht:7.3% Vol:2.85x Boxes:3 Stop:599.52
3,ASX,2026-09-08,CupHandle,39.79,1.50x,40.0,Depth:21.4% Handle:8.4% Vol:1.50x Target:48.24
4,UNM,2026-09-15,DarvasBox,95.88,2.31x,51.1,Box:[86.54-94.55] Ht:8.5% Vol:2.31x Boxes:7 Stop:86.54
5,USPH,2026-09-14,CupHandle,80.52,1.33x,43.3,Depth:28.2% Handle:1.6% Vol:1.33x Target:103.45
6,UGP,2026-09-03,CupHandle,7.16,1.49x,34.9,Depth:25.0% Handle:0.6% Vol:1.49x Target:8.70
7,NVGS,2026-09-03,CupHandle,22.62,1.31x,33.1,Depth:19.5% Handle:2.3% Vol:1.31x Target:27.06
8,INSW,2026-08-31,CupHandle,98.64,1.74x,37.4,Depth:22.2% Handle:9.5% Vol:1.74x Target:120.02
9,STXE,2026-09-08,CupHandle,51.98,9.97x,75.0,Depth:14.1% Handle:1.0% Vol:9.97x Target:59.17
10,ZIM,2026-09-08,CupHandle,30.08,2.24x,47.4,Depth:17.6% Handle:3.3% Vol:2.24x Target:34.98
11,SNOW,2026-09-03,DarvasBox,356.47,5.60x,68.0,Box:[307.28-341.95] Ht:10.1% Vol:5.60x Boxes:6 Stop:307.28
12,BVN,2026-09-09,CupHandle,35.39,1.48x,39.8,Depth:22.4% Handle:2.0% Vol:1.48x Target:43.27
13,RBLX,2026-09-14,CupHandle,51.29,1.90x,49.0,Depth:21.0% Handle:3.0% Vol:1.90x Target:60.29
14,HCI,2026-09-03,CupHandle,189.92,1.32x,33.2,Depth:22.9% Handle:6.2% Vol:1.32x Target:232.92
15,HSHP,2026-09-03,DarvasBox,17.93,1.67x,34.7,Box:[15.81-17.06] Ht:7.3% Vol:1.67x Boxes:4 Stop:15.81
16,ROG,2026-09-14,CupHandle,132.00,1.38x,43.8,Depth:13.7% Handle:4.9% Vol:1.38x Target:150.28
17,EQH,2026-09-09,CupHandle,52.09,2.18x,46.8,Depth:28.5% Handle:8.2% Vol:2.18x Target:66.14
18,USPH,2026-09-15,CupHandle,81.75,2.29x,52.9,Depth:30.1% Handle:9.4% Vol:2.29x Target:106.99
19,NWG,2026-09-15,CupHandle,18.62,1.45x,44.5,Depth:25.4% Handle:0.7% Vol:1.45x Target:23.32
20,EQH,2026-09-08,CupHandle,52.04,1.49x,39.9,Depth:30.2% Handle:2.0% Vol:1.49x Target:67.28
