# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-03-01
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,INTT,2026-02-27,DarvasBox,11.65,70.5,3,83.9,63.8,2.6,87.6,6.5
2,BDL,2026-02-25,CupHandle,33.70,68.1,3,70.3,62.7,96.4,65.8,19.9
3,AXIL,2026-02-26,CupHandle,7.00,67.0,3,69.7,63.7,87.0,83.5,19.9
4,SIM,2026-02-20,CupHandle,32.48,60.9,4,83.0,13.8,56.8,44.7,20.9
5,CKX,2026-02-20,CupHandle,11.99,56.2,4,68.3,72.5,28.6,39.4,20.6
6,NML,2026-02-27,DarvasBox,10.22,55.4,4,69.9,67.1,3.6,54.9,0.1
7,ACU,2026-02-26,CupHandle,45.88,52.6,4,69.7,33.0,59.4,44.7,18.2
8,CIX,2026-02-13,CupHandle,24.58,52.3,4,60.4,74.7,51.6,43.2,20.4
9,ESP,2026-02-09,DarvasBox,60.14,51.9,4,75.9,41.0,6.2,23.8,16.2
10,LGCY,2026-02-13,CupHandle,11.55,49.7,4,62.0,74.7,13.0,58.3,8.0
11,BKTI,2026-02-25,CupHandle,85.98,47.9,4,65.6,40.5,37.5,60.2,13.3
12,BHM,2026-02-26,CupHandle,10.24,45.0,4,64.1,39.1,46.9,25.0,20.4
13,SCCF,2026-02-23,CupHandle,23.55,42.8,4,57.1,29.5,93.2,28.3,19.7
14,LGL,2026-02-20,CupHandle,7.39,40.2,4,65.2,26.5,27.1,34.6,18.9
15,OBE,2026-02-11,DarvasBox,8.03,39.2,4,54.8,68.7,7.8,43.2,0.0
16,RLGT,2026-02-09,CupHandle,7.04,36.8,4,59.6,45.8,3.6,33.8,1.0
