# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-03-03
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,AXIL,2026-03-02,CupHandle,7.10,68.4,3,70.4,66.6,85.9,86.4,21.0
2,INTT,2026-02-27,DarvasBox,11.65,67.1,3,83.9,50.0,0.5,100.0,5.5
3,SIM,2026-02-20,CupHandle,32.48,63.3,4,83.0,19.2,58.9,57.0,20.9
4,BDL,2026-02-25,CupHandle,33.70,58.8,4,73.3,20.9,91.1,60.9,20.9
5,CMCL,2026-03-03,CupHandle,29.79,58.4,4,74.5,21.6,71.4,40.8,1.0
6,BHM,2026-03-03,CupHandle,11.70,58.3,4,66.8,73.2,45.3,57.4,21.1
7,CKX,2026-02-20,CupHandle,11.99,55.7,4,68.3,73.3,27.1,30.6,20.7
8,NML,2026-02-27,DarvasBox,10.22,53.9,4,69.9,59.4,6.8,58.1,0.0
9,BKTI,2026-03-02,CupHandle,86.62,51.8,4,72.9,28.8,32.8,61.3,13.5
10,CIX,2026-03-02,CupHandle,24.87,50.9,4,65.3,46.9,55.2,48.7,20.4
11,LGCY,2026-02-13,CupHandle,11.55,48.5,4,62.0,71.4,8.3,62.2,5.1
12,ACU,2026-02-26,CupHandle,45.88,47.5,4,69.7,15.3,56.2,48.6,18.1
13,ISOU,2026-03-02,CupHandle,11.92,43.5,4,62.4,32.8,39.1,56.6,1.0
14,LGL,2026-02-20,CupHandle,7.39,42.7,4,65.2,34.7,31.2,26.4,18.9
15,SCCF,2026-02-23,CupHandle,23.55,41.4,4,57.1,26.3,92.2,21.3,19.7
16,OBE,2026-02-11,DarvasBox,8.03,37.0,4,54.8,58.5,9.9,50.6,0.0
