# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-05-11
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GLW,2026-05-06,DarvasBox,181.57,3.12x,59.2,Box:[158.50-176.75] Ht:10.3% Vol:3.12x Boxes:7 Stop:158.50
2,PSTG,2026-05-11,CupHandle,87.34,4.69x,76.9,Depth:23.7% Handle:5.9% Vol:4.69x Target:104.97
3,TWO,2026-04-29,CupHandle,11.56,1.62x,36.2,Depth:20.8% Handle:0.4% Vol:1.62x Target:13.87
4,TWO,2026-05-11,CupHandle,12.62,3.58x,65.8,Depth:24.3% Handle:2.5% Vol:3.58x Target:15.44
5,CLDT,2026-05-07,DarvasBox,9.96,4.35x,71.5,Box:[8.43-8.93] Ht:5.6% Vol:4.35x Boxes:2 Stop:8.43
6,PSTG,2026-05-07,CupHandle,76.05,1.33x,43.3,Depth:22.3% Handle:5.0% Vol:1.33x Target:92.38
7,AAMI,2026-05-11,DarvasBox,72.38,1.73x,45.3,Box:[62.48-69.87] Ht:10.6% Vol:1.73x Boxes:5 Stop:62.48
8,PSTG,2026-05-08,CupHandle,78.16,1.44x,44.4,Depth:23.6% Handle:10.0% Vol:1.44x Target:95.73
9,TECK,2026-05-07,CupHandle,60.76,1.34x,43.4,Depth:24.1% Handle:1.1% Vol:1.34x Target:74.87
10,TWO,2026-05-01,CupHandle,12.54,3.99x,64.9,Depth:20.4% Handle:1.3% Vol:3.99x Target:14.78
11,TWO,2026-05-04,CupHandle,12.23,1.67x,41.7,Depth:20.3% Handle:0.9% Vol:1.67x Target:14.47
12,DAC,2026-05-04,DarvasBox,123.35,2.48x,47.8,Box:[114.57-120.00] Ht:4.5% Vol:2.48x Boxes:6 Stop:114.57
13,TSQ,2026-05-11,CupHandle,7.21,2.56x,55.6,Depth:26.1% Handle:13.5% Vol:2.56x Target:8.91
14,XYZ,2026-05-07,CupHandle,70.14,1.90x,49.0,Depth:29.4% Handle:6.6% Vol:1.90x Target:90.26
15,TECK,2026-05-06,CupHandle,62.01,1.61x,46.1,Depth:26.6% Handle:10.6% Vol:1.61x Target:78.17
16,SB,2026-05-05,DarvasBox,7.11,2.48x,47.8,Box:[6.43-6.78] Ht:5.2% Vol:2.48x Boxes:4 Stop:6.43
17,BZH,2026-05-11,CupHandle,25.16,13.80x,80.0,Depth:22.5% Handle:3.0% Vol:13.80x Target:30.56
18,MD,2026-05-07,CupHandle,22.93,1.76x,47.6,Depth:23.8% Handle:2.2% Vol:1.76x Target:28.31
19,BRIE,2026-05-06,Spoon,29.79,0.34x,28.4,Depth:10.2% Roundness:1.00 Vol:0.34x Days:41
20,EMF,2026-05-07,CupHandle,21.99,1.61x,46.1,Depth:18.7% Handle:4.2% Vol:1.61x Target:25.82
