# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-07-08
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,EXEL,2026-06-26,DarvasBox,54.77,55.7,1,76.8,71.9,59.4,45.1,0.0
2,PRHIZ,2026-06-24,Spoon,21.00,55.3,1,100.0,71.1,100.0,12.6,48.4
3,KFRC,2026-07-07,DarvasBox,54.40,53.9,2,78.6,68.0,41.1,67.2,0.0
4,ANIK,2026-07-08,CupHandle,16.34,53.4,2,73.3,74.1,65.1,55.2,3.0
5,CARL,2026-06-26,CupHandle,11.76,52.8,2,73.2,74.2,50.0,73.7,5.7
6,INDV,2026-06-26,CupHandle,41.83,52.5,2,71.4,70.4,60.4,43.1,2.9
7,NPCE,2026-06-26,CupHandle,16.47,52.1,2,65.9,74.6,87.0,46.3,0.0
8,SWBI,2026-06-18,DarvasBox,16.08,51.6,2,82.4,72.4,1.0,27.5,12.1
9,SCHL,2026-06-26,DarvasBox,46.01,51.4,2,83.3,33.2,50.5,40.4,0.0
10,NAMSW,2026-07-07,CupHandle,24.89,51.3,2,73.1,71.6,93.2,26.0,29.9
11,HUBG,2026-06-26,CupHandle,43.75,50.9,2,68.9,74.7,89.1,44.7,0.0
12,ICCC,2026-07-01,DarvasBox,11.00,50.3,2,78.8,35.9,65.1,64.9,10.6
13,HQY,2026-06-26,CupHandle,88.46,50.2,2,70.3,68.5,73.4,42.7,5.7
14,EDAP,2026-06-23,CupHandle,4.98,50.1,2,71.0,66.8,76.6,31.0,8.9
15,UFCS,2026-06-26,DarvasBox,52.55,49.7,2,92.6,15.0,41.1,44.5,0.0
16,PFX,2026-07-08,CupHandle,43.27,49.3,2,72.8,71.5,89.1,37.7,20.0
17,NFBK,2026-06-26,DarvasBox,14.99,49.3,2,78.2,70.2,15.6,46.9,0.0
18,PRPO,2026-07-06,CupHandle,25.26,49.2,2,62.9,74.2,87.0,55.4,10.8
19,RGS,2026-06-30,CupHandle,28.00,49.1,2,71.5,60.4,91.7,24.2,16.3
20,PHOE,2026-07-08,CupHandle,19.72,48.5,2,66.9,73.8,69.3,100.0,14.3
21,IRMD,2026-07-08,CupHandle,96.31,48.3,2,76.7,56.7,35.4,52.4,5.7
22,PROF,2026-07-07,CupHandle,7.44,48.0,2,65.4,73.8,68.2,77.3,5.1
23,DVXF,2026-07-06,CupHandle,27.40,47.8,2,79.4,22.2,50.0,82.1,19.9
24,VCEL,2026-06-18,CupHandle,40.10,47.8,2,76.4,47.1,54.7,39.6,0.0
25,CART,2026-06-26,CupHandle,47.46,47.7,2,73.3,59.4,35.9,50.3,0.7
26,RAAQ,2026-07-01,DarvasBox,13.42,47.7,2,81.5,57.4,0.5,73.3,15.0
27,WCLD,2026-07-08,CupHandle,33.76,47.4,2,70.4,62.9,77.1,35.8,5.7
28,ILPT,2026-06-26,DarvasBox,9.28,47.0,2,79.2,42.2,51.0,37.0,0.0
29,ICFI,2026-06-29,CupHandle,74.49,46.9,2,68.7,71.4,43.8,52.9,11.4
30,CRMD,2026-06-18,CupHandle,8.67,46.9,2,76.3,74.3,20.3,34.9,11.4
31,IMA,2026-06-18,CupHandle,6.00,46.4,2,64.2,73.6,78.1,27.0,25.6
32,UG,2026-07-02,CupHandle,7.26,46.4,2,66.3,48.0,91.7,54.5,13.5
33,BODI,2026-07-06,CupHandle,10.13,46.4,2,65.3,54.5,96.9,53.9,15.5
34,INGN,2026-06-26,CupHandle,6.94,46.3,2,67.3,40.9,85.4,39.0,14.3
35,VTRS,2026-07-01,CupHandle,16.18,46.2,2,69.1,61.8,48.4,52.1,0.0
36,PCB,2026-06-18,DarvasBox,26.80,46.2,2,86.9,22.6,7.8,35.6,8.5
37,CLNN,2026-06-22,CupHandle,5.89,46.0,2,71.6,28.6,76.6,26.3,13.7
38,ACNB,2026-06-26,DarvasBox,60.42,45.9,2,79.5,15.0,56.2,43.5,3.3
39,CIVB,2026-06-26,DarvasBox,28.67,45.8,2,80.3,15.0,53.6,41.3,0.0
40,NVCR,2026-07-08,CupHandle,17.37,45.8,2,68.3,73.9,54.2,48.8,0.7
41,KURA,2026-06-26,CupHandle,10.90,45.5,2,67.3,67.7,63.5,59.3,1.6
42,SIBN,2026-06-30,CupHandle,16.32,45.4,2,72.8,38.5,60.4,59.6,17.1
43,NVDU,2026-07-08,CupHandle,123.46,45.4,2,73.6,65.3,76.6,49.1,3.6
44,FRAF,2026-07-01,DarvasBox,63.84,45.4,2,79.9,15.0,53.1,72.9,8.9
45,PGC,2026-06-26,DarvasBox,47.99,45.4,2,83.7,15.0,52.1,55.5,7.1
46,DGII,2026-06-29,DarvasBox,73.23,45.3,2,79.1,15.0,52.6,51.1,0.0
47,XCNY,2026-06-22,DarvasBox,34.41,45.2,2,80.7,23.9,40.1,60.3,17.1
48,SGMT,2026-06-25,CupHandle,6.86,44.9,3,64.9,46.6,80.2,42.5,0.0
49,KINS,2026-06-26,CupHandle,18.19,44.8,3,71.1,34.1,84.4,56.5,2.0
50,SBUX,2026-06-26,CupHandle,104.60,44.7,3,70.0,30.3,48.4,44.2,0.0
