# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-03-17
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,BP,2026-03-06,DarvasBox,40.44,59.2,1,83.6,50.0,53.1,54.1,4.7
2,PUMP,2026-03-12,CupHandle,14.39,59.1,1,79.6,64.8,47.4,64.9,0.0
3,LHX,2026-03-02,DarvasBox,378.48,57.3,1,80.4,64.0,45.3,46.8,0.0
4,CF,2026-03-03,DarvasBox,106.30,56.0,1,70.6,60.0,100.0,71.4,12.9
5,AXR,2026-03-17,CupHandle,28.39,55.2,1,72.6,55.8,100.0,100.0,35.8
6,PSX,2026-03-12,DarvasBox,174.09,54.2,2,82.0,63.6,4.7,60.7,7.1
7,EFXT,2026-02-26,DarvasBox,23.23,53.8,2,82.2,48.1,37.5,34.7,12.1
8,AGX,2026-03-09,DarvasBox,466.38,52.6,2,74.8,72.2,33.9,44.5,11.4
9,CRC,2026-03-06,CupHandle,64.74,52.1,2,75.7,73.6,15.1,70.1,12.1
10,RYAM,2026-02-25,DarvasBox,10.23,51.1,2,88.9,39.0,5.7,33.8,0.7
11,CNR,2026-03-03,CupHandle,92.01,51.0,2,70.6,70.2,40.1,56.7,0.0
12,GRDN,2026-03-10,CupHandle,33.65,49.4,2,72.9,65.8,36.5,85.7,11.4
13,SI,2026-03-11,CupHandle,14.01,48.9,2,65.4,73.7,50.0,77.9,4.3
14,MPC,2026-03-02,CupHandle,209.82,48.6,2,72.9,69.8,10.4,49.3,0.0
15,OUT,2026-02-26,DarvasBox,28.52,48.3,2,81.9,38.8,11.5,40.6,11.4
16,ANF,2026-03-03,CupHandle,99.22,48.3,2,63.3,60.0,100.0,35.4,12.1
17,LB,2026-03-17,CupHandle,77.41,48.0,2,70.0,74.6,18.2,48.0,0.7
18,RTX,2026-03-02,DarvasBox,212.16,47.4,2,78.5,54.4,32.8,34.7,7.1
19,LNG,2026-02-26,CupHandle,232.51,46.5,2,70.9,81.9,0.5,43.0,14.9
20,BEP,2026-02-26,Spoon,32.40,46.3,2,70.1,67.1,40.1,52.7,0.0
21,GEV,2026-03-03,CupHandle,842.00,46.3,2,68.7,60.2,43.8,47.0,0.0
22,OLN,2026-03-12,CupHandle,26.01,45.9,2,65.7,69.4,42.2,49.9,0.0
23,GPRK,2026-03-05,CupHandle,8.81,45.7,2,70.4,60.7,7.3,96.4,0.7
24,LOW,2026-02-25,CupHandle,263.02,45.5,2,60.8,60.0,100.0,46.1,22.9
25,NPK,2026-03-09,DarvasBox,141.48,44.9,3,82.4,29.2,1.0,47.6,14.2
26,NTR,2026-03-02,DarvasBox,75.74,44.8,3,79.6,27.7,3.6,66.1,0.0
27,MNR,2026-03-12,CupHandle,13.43,44.5,3,72.0,70.7,10.4,54.9,6.4
28,GEL,2026-03-05,CupHandle,18.49,44.4,3,72.0,33.6,83.9,58.0,11.4
29,TXO,2026-03-02,CupHandle,12.82,44.1,3,73.4,65.1,38.0,43.7,22.9
30,PG,2026-02-27,CupHandle,167.20,43.7,3,58.1,60.0,100.0,38.4,14.3
31,KGS,2026-02-26,DarvasBox,54.85,43.4,3,71.9,50.6,15.6,32.9,0.0
32,AMPY,2026-03-02,CupHandle,5.91,42.6,3,65.8,69.3,6.2,79.9,1.4
33,MGY,2026-03-09,DarvasBox,29.06,42.6,3,69.5,59.1,13.0,52.0,11.4
34,AR,2026-02-27,CupHandle,36.81,42.3,3,60.9,74.5,37.0,44.1,0.0
35,AHR,2026-03-10,CupHandle,52.98,42.1,3,67.3,49.6,57.8,50.8,0.0
36,IPI,2026-02-27,CupHandle,36.97,42.1,3,54.6,60.0,100.0,77.6,15.0
37,RGR,2026-03-17,CupHandle,38.77,41.7,3,64.7,66.1,34.4,50.2,0.0
38,ASIX,2026-03-04,CupHandle,19.78,41.0,3,66.2,73.0,2.1,57.6,17.1
39,GRNT,2026-03-05,CupHandle,5.34,40.9,3,66.5,72.4,5.7,56.7,6.4
40,PEBPE,2026-03-17,CupHandle,20.07,40.9,3,62.2,67.6,70.8,100.0,25.5
41,EQNR,2026-03-02,CupHandle,32.07,40.9,3,67.1,60.9,10.9,50.0,6.4
42,AMPX,2026-03-04,CupHandle,12.55,40.8,3,67.3,36.5,49.0,40.3,2.4
43,LPG,2026-03-03,CupHandle,36.32,40.4,3,72.7,74.0,17.7,52.6,12.1
44,CNK,2026-02-27,CupHandle,28.24,40.3,3,65.7,70.5,38.0,35.9,22.9
45,SPIR,2026-03-09,CupHandle,10.35,40.2,3,55.3,57.6,88.5,49.9,7.1
46,BCE,2026-03-10,CupHandle,26.39,40.1,3,63.5,71.0,39.6,54.1,11.4
47,DOW,2026-03-05,CupHandle,33.72,40.0,3,61.6,69.3,21.9,53.7,0.7
48,ATEN,2026-03-17,CupHandle,21.27,39.8,3,60.1,65.3,33.9,62.2,0.0
49,RRC,2026-02-25,CupHandle,39.13,39.7,3,61.5,71.1,19.3,45.0,0.0
50,AGRO,2026-03-05,CupHandle,9.70,39.5,3,67.6,50.0,0.5,100.0,7.1
