# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-22
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,UFO,2026-05-14,DarvasBox,57.97,1.58x,38.8,Box:[48.87-55.90] Ht:12.6% Vol:1.58x Boxes:10 Stop:48.87
2,SPRX,2026-05-12,CupHandle,47.03,1.79x,42.9,Depth:25.3% Handle:3.8% Vol:1.79x Target:58.15
3,SPRX,2026-05-12,DarvasBox,47.03,1.85x,41.5,Box:[41.26-45.56] Ht:9.4% Vol:1.85x Boxes:7 Stop:41.26
4,SPRX,2026-05-07,CupHandle,43.90,1.74x,37.4,Depth:24.2% Handle:5.7% Vol:1.74x Target:54.38
5,LINE,2026-05-22,CupHandle,40.88,1.61x,46.1,Depth:23.7% Handle:5.7% Vol:1.61x Target:50.46
6,TTRX,2026-05-12,CupHandle,3.98,1.52x,40.2,Depth:24.6% Handle:5.1% Vol:1.52x Target:4.96
7,NHPBP,2026-05-18,DarvasBox,22.11,3.35x,61.5,Box:[19.85-21.75] Ht:8.8% Vol:3.35x Boxes:6 Stop:19.85
8,TTRX,2026-05-13,CupHandle,4.01,1.86x,43.6,Depth:22.8% Handle:4.5% Vol:1.86x Target:4.90
9,BBP,2026-05-06,DarvasBox,90.39,20.77x,68.0,Box:[82.99-87.94] Ht:5.6% Vol:20.77x Boxes:6 Stop:82.99
10,ESGE,2026-05-06,DarvasBox,53.88,5.08x,68.0,Box:[49.39-51.47] Ht:4.0% Vol:5.08x Boxes:8 Stop:49.39
11,LINC,2026-05-05,DarvasBox,45.09,3.61x,54.1,Box:[39.09-42.85] Ht:8.8% Vol:3.61x Boxes:4 Stop:39.09
12,FNY,2026-05-06,DarvasBox,104.72,2.29x,40.9,Box:[97.18-101.67] Ht:4.4% Vol:2.29x Boxes:8 Stop:97.18
13,COPP,2026-05-15,CupHandle,39.63,1.49x,39.9,Depth:22.1% Handle:0.1% Vol:1.49x Target:48.52
14,SPYQ,2026-05-08,CupHandle,182.97,4.46x,64.6,Depth:21.0% Handle:1.6% Vol:4.46x Target:218.89
15,MKSI,2026-05-07,DarvasBox,300.79,2.15x,39.5,Box:[261.23-294.05] Ht:11.2% Vol:2.15x Boxes:4 Stop:261.23
16,FPXE,2026-05-06,DarvasBox,35.48,2.07x,38.7,Box:[32.95-34.40] Ht:4.2% Vol:2.07x Boxes:8 Stop:32.95
17,NN,2026-05-14,CupHandle,22.18,1.44x,39.4,Depth:27.1% Handle:12.3% Vol:1.44x Target:27.06
18,TH,2026-05-11,DarvasBox,18.08,3.48x,52.8,Box:[14.02-16.12] Ht:13.0% Vol:3.48x Boxes:2 Stop:14.02
19,WHLRP,2026-05-21,DarvasBox,8.00,7.42x,78.0,Box:[6.59-7.75] Ht:14.9% Vol:7.42x Boxes:3 Stop:6.59
20,LRCX,2026-05-06,DarvasBox,297.17,1.61x,34.1,Box:[241.60-275.84] Ht:12.4% Vol:1.61x Boxes:4 Stop:241.60
