# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-12
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NIO,2026-03-31,CupHandle,6.03,1.57x,35.7,Depth:25.5% Handle:2.0% Vol:1.57x Target:7.53
2,MAC,2026-04-10,DarvasBox,21.42,1.84x,46.4,Box:[17.91-20.93] Ht:14.4% Vol:1.84x Boxes:2 Stop:17.91
3,WSR,2026-04-09,DarvasBox,18.93,19.19x,78.0,Box:[15.90-16.62] Ht:4.3% Vol:19.19x Boxes:9 Stop:15.90
4,NIO,2026-04-09,CupHandle,6.07,1.46x,44.6,Depth:20.9% Handle:6.9% Vol:1.46x Target:7.23
5,MCB,2026-04-09,CupHandle,90.06,2.80x,58.0,Depth:21.5% Handle:2.6% Vol:2.80x Target:107.75
6,TWN,2026-04-09,DarvasBox,72.06,2.16x,49.6,Box:[59.59-67.83] Ht:12.1% Vol:2.16x Boxes:8 Stop:59.59
7,AAMI,2026-04-08,DarvasBox,59.43,1.66x,44.6,Box:[49.05-57.03] Ht:14.0% Vol:1.66x Boxes:4 Stop:49.05
8,ETR,2026-03-27,DarvasBox,109.88,4.48x,62.8,Box:[102.73-107.93] Ht:4.8% Vol:4.48x Boxes:6 Stop:102.73
9,CTOS,2026-04-09,CupHandle,7.28,1.31x,43.1,Depth:22.0% Handle:0.7% Vol:1.31x Target:8.74
10,DXYZ,2026-03-24,CupHandle,26.52,4.63x,66.3,Depth:28.0% Handle:10.1% Vol:4.63x Target:34.18
11,BWXT,2026-04-08,DarvasBox,231.78,1.53x,43.3,Box:[189.00-222.29] Ht:15.0% Vol:1.53x Boxes:5 Stop:189.00
12,MCB,2026-03-31,CupHandle,83.29,1.44x,34.4,Depth:20.9% Handle:9.9% Vol:1.44x Target:100.30
13,GRMN,2026-04-08,Spoon,252.79,0.61x,31.1,Depth:22.7% Roundness:0.00 Vol:0.61x Days:155
14,STZ,2026-04-09,CupHandle,163.07,2.92x,59.2,Depth:21.8% Handle:1.3% Vol:2.92x Target:198.02
15,TG,2026-04-07,CupHandle,8.38,1.44x,44.4,Depth:20.7% Handle:7.4% Vol:1.44x Target:10.01
16,CHH,2026-03-26,CupHandle,101.54,1.34x,33.4,Depth:19.3% Handle:3.8% Vol:1.34x Target:121.60
17,QUAD,2026-04-07,CupHandle,7.05,1.34x,43.4,Depth:23.8% Handle:2.8% Vol:1.34x Target:8.65
18,LION,2026-04-10,CupHandle,10.88,1.78x,47.8,Depth:18.2% Handle:7.4% Vol:1.78x Target:12.63
19,CTS,2026-04-09,CupHandle,53.39,2.58x,55.8,Depth:24.0% Handle:3.2% Vol:2.58x Target:64.76
20,DXYZ,2026-03-25,CupHandle,30.58,21.37x,70.0,Depth:28.8% Handle:14.4% Vol:21.37x Target:38.55
