# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-03-25
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,DELL,2026-03-20,CupHandle,157.67,68.4,1,100.0,72.0,100.0,62.2,12.1
2,SO,2026-03-20,CupHandle,93.39,59.8,1,100.0,62.3,100.0,52.2,18.6
3,AXR,2026-03-17,CupHandle,28.39,56.8,1,72.6,72.0,100.0,59.3,27.2
4,GEL,2026-03-05,CupHandle,18.49,55.8,1,72.0,63.2,83.9,60.5,0.0
5,DXYZ,2026-03-25,CupHandle,30.58,55.3,1,66.2,72.8,100.0,100.0,12.1
6,NPK,2026-03-09,DarvasBox,141.48,53.7,2,82.4,63.7,5.2,52.2,12.7
7,GRDN,2026-03-10,CupHandle,33.65,53.2,2,72.9,83.4,29.2,99.3,0.7
8,AMTB,2026-03-06,CupHandle,21.34,52.9,2,78.4,71.4,52.1,49.6,14.3
9,ELPC,2026-03-19,DarvasBox,11.89,52.7,2,80.0,71.3,17.2,76.1,0.7
10,TS,2026-03-19,DarvasBox,56.07,52.7,2,75.3,68.2,42.7,65.4,0.0
11,PUMP,2026-03-12,CupHandle,14.39,50.6,2,79.6,48.6,58.3,36.4,11.4
12,CTRA,2026-03-19,DarvasBox,33.90,50.4,2,74.2,69.2,42.2,60.8,0.0
13,PSX,2026-03-12,DarvasBox,174.09,50.2,2,82.0,60.0,3.1,49.4,0.0
14,TXO,2026-03-20,CupHandle,12.77,49.7,2,73.0,72.8,22.4,66.5,11.4
15,BP,2026-03-06,DarvasBox,40.44,49.6,2,83.6,35.5,22.9,76.0,0.4
16,ENB,2026-03-20,CupHandle,53.46,49.4,2,67.4,66.3,56.2,56.4,0.0
17,CRC,2026-03-06,CupHandle,64.74,49.4,2,75.7,68.6,20.8,59.1,0.7
18,COP,2026-03-20,DarvasBox,126.92,49.2,2,76.2,66.1,20.8,59.5,0.7
19,TTE,2026-03-19,DarvasBox,90.06,48.5,2,76.8,70.0,6.8,55.6,0.6
20,RRC,2026-03-19,CupHandle,45.28,48.0,2,62.3,60.0,100.0,55.0,11.4
21,BGR,2026-03-19,DarvasBox,16.72,47.9,2,69.3,66.6,46.9,65.3,7.1
22,SOBO,2026-03-13,CupHandle,33.49,47.7,2,64.9,54.4,100.0,51.4,18.6
23,PDS,2026-03-19,DarvasBox,98.20,47.6,2,76.4,50.0,40.6,51.3,0.0
24,NXG,2026-03-18,DarvasBox,56.30,47.0,2,73.4,74.0,1.0,45.7,7.6
25,ATEN,2026-03-17,CupHandle,21.27,46.8,2,60.1,60.0,100.0,95.7,22.9
26,EQT,2026-03-19,CupHandle,64.68,46.1,2,60.9,60.0,100.0,61.1,22.9
27,CVLG,2026-03-24,CupHandle,26.61,45.8,2,67.8,74.5,45.8,51.9,0.0
28,SI,2026-03-11,CupHandle,14.01,45.5,2,65.4,51.7,50.0,91.1,12.1
29,YOU,2026-03-24,DarvasBox,53.53,45.0,3,78.5,50.0,7.3,61.7,0.0
30,MGY,2026-03-09,DarvasBox,29.06,44.8,3,69.5,71.1,22.9,47.8,0.0
31,SPIR,2026-03-18,CupHandle,10.74,44.0,3,66.2,69.2,43.2,96.9,1.4
32,MGM,2026-03-24,CupHandle,37.11,43.6,3,65.4,65.1,20.3,55.9,0.0
33,ECVT,2026-03-24,DarvasBox,12.51,43.2,3,73.5,60.1,3.1,68.3,0.0
34,MXL,2026-03-20,CupHandle,16.56,42.7,3,62.6,69.4,83.3,50.5,14.3
35,FLNG,2026-03-19,DarvasBox,31.57,42.7,3,75.1,40.6,0.5,50.9,0.0
36,BURL,2026-03-05,CupHandle,321.47,42.6,3,68.1,66.7,15.1,40.3,0.0
37,FHI,2026-03-11,CupHandle,56.81,42.3,3,60.4,72.3,46.9,67.0,11.4
38,SNDR,2026-03-24,CupHandle,25.27,42.2,3,61.3,73.1,59.4,57.2,2.9
39,GKOS,2026-03-23,CupHandle,106.84,42.2,3,64.6,70.4,80.2,62.2,5.7
40,DVN,2026-03-16,DarvasBox,46.65,42.1,3,62.2,74.2,47.4,61.5,0.8
41,BLX,2026-03-25,CupHandle,49.19,42.0,3,62.4,69.0,38.5,63.2,0.0
42,MNR,2026-03-12,CupHandle,13.43,41.7,3,72.0,50.4,13.0,48.0,6.4
43,AR,2026-03-20,CupHandle,43.09,41.5,3,70.4,50.3,32.3,53.8,0.0
44,TGS,2026-03-19,CupHandle,33.31,41.4,3,58.2,89.8,31.8,71.0,0.0
45,RGR,2026-03-25,CupHandle,43.53,41.3,3,70.9,50.0,31.8,63.1,12.2
46,FN,2026-03-24,CupHandle,600.91,41.2,3,69.4,57.8,53.1,62.5,2.2
47,VRT,2026-03-10,DarvasBox,270.06,41.1,3,61.2,72.1,35.4,100.0,12.6
48,UNFI,2026-03-11,CupHandle,40.76,40.7,3,73.0,50.0,10.4,56.3,11.4
49,LB,2026-03-17,CupHandle,77.41,40.4,3,70.0,41.1,25.0,50.0,12.1
50,BEP,2026-03-18,CupHandle,31.67,40.0,3,59.4,73.7,33.9,83.1,0.0
