# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-06-04
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,IHD,2026-06-03,DarvasBox,8.02,2.99x,57.9,Box:[7.08-7.59] Ht:6.7% Vol:2.99x Boxes:7 Stop:7.08
2,BNS,2026-05-27,DarvasBox,80.68,3.24x,55.4,Box:[76.25-79.00] Ht:3.5% Vol:3.24x Boxes:6 Stop:76.25
3,AGM,2026-05-28,CupHandle,179.50,1.38x,38.8,Depth:22.8% Handle:1.6% Vol:1.38x Target:219.77
4,XHR,2026-06-03,DarvasBox,17.76,1.73x,45.3,Box:[15.81-17.23] Ht:8.2% Vol:1.73x Boxes:5 Stop:15.81
5,RCpC,2026-05-28,CupHandle,13.00,1.54x,40.4,Depth:23.9% Handle:0.0% Vol:1.54x Target:16.02
6,PDM,2026-06-04,CupHandle,8.92,1.51x,45.1,Depth:21.8% Handle:4.3% Vol:1.51x Target:10.68
7,VIRT,2026-05-19,DarvasBox,54.16,1.78x,35.8,Box:[46.86-52.21] Ht:10.2% Vol:1.78x Boxes:8 Stop:46.86
8,TD,2026-05-27,DarvasBox,112.20,3.07x,53.7,Box:[105.81-109.22] Ht:3.1% Vol:3.07x Boxes:8 Stop:105.81
9,RCPC,2026-05-28,CupHandle,13.00,1.54x,40.4,Depth:21.7% Handle:0.0% Vol:1.54x Target:15.67
10,KREF,2026-06-04,CupHandle,7.04,1.47x,44.7,Depth:22.5% Handle:5.2% Vol:1.47x Target:8.56
11,NFJ,2026-06-02,DarvasBox,15.06,1.56x,43.6,Box:[14.16-14.69] Ht:3.6% Vol:1.56x Boxes:8 Stop:14.16
12,C,2026-05-29,CupHandle,125.90,1.80x,43.0,Depth:18.0% Handle:0.9% Vol:1.80x Target:148.34
13,FRT,2026-05-29,DarvasBox,119.63,2.34x,46.4,Box:[112.67-117.21] Ht:3.9% Vol:2.34x Boxes:7 Stop:112.67
14,PDM,2026-05-28,CupHandle,8.48,1.49x,39.9,Depth:22.8% Handle:12.3% Vol:1.49x Target:10.35
15,RDDT,2026-05-29,CupHandle,176.00,1.84x,43.4,Depth:26.9% Handle:8.8% Vol:1.84x Target:220.00
16,SPMC,2026-05-29,CupHandle,11.25,1.95x,44.5,Depth:24.6% Handle:7.8% Vol:1.95x Target:13.95
17,IHG,2026-05-20,CupHandle,155.10,1.49x,34.9,Depth:16.3% Handle:1.4% Vol:1.49x Target:179.67
18,OMF,2026-05-29,CupHandle,55.31,2.15x,46.5,Depth:18.5% Handle:1.7% Vol:2.15x Target:65.73
19,XHR,2026-05-29,CupHandle,17.37,1.80x,43.0,Depth:17.2% Handle:0.3% Vol:1.80x Target:20.29
20,HIW,2026-05-29,CupHandle,26.10,2.50x,50.0,Depth:23.4% Handle:2.6% Vol:2.50x Target:32.35
