# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-05-29
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,MS,2026-05-29,CupHandle,208.00,1.70x,47.0,Depth:23.9% Handle:8.4% Vol:1.70x Target:255.95
2,MS,2026-05-28,CupHandle,203.79,1.31x,43.1,Depth:22.9% Handle:8.0% Vol:1.31x Target:249.06
3,HGV,2026-05-29,CupHandle,52.02,1.31x,43.1,Depth:24.0% Handle:2.7% Vol:1.31x Target:63.82
4,CII,2026-05-29,DarvasBox,26.07,2.00x,48.0,Box:[24.05-25.34] Ht:5.1% Vol:2.00x Boxes:8 Stop:24.05
5,KLAR,2026-05-29,CupHandle,18.29,1.35x,43.5,Depth:24.2% Handle:7.8% Vol:1.35x Target:22.13
6,PSTG,2026-05-11,CupHandle,87.34,4.69x,66.9,Depth:23.7% Handle:5.9% Vol:4.69x Target:104.97
7,ZGN,2026-05-28,DarvasBox,14.92,1.95x,47.5,Box:[12.12-13.38] Ht:9.4% Vol:1.95x Boxes:4 Stop:12.12
8,STXE,2026-05-27,DarvasBox,50.85,2.18x,49.8,Box:[46.05-49.71] Ht:7.4% Vol:2.18x Boxes:6 Stop:46.05
9,ATI,2026-05-29,DarvasBox,175.16,1.85x,46.5,Box:[146.34-171.11] Ht:14.5% Vol:1.85x Boxes:3 Stop:146.34
10,AVAL,2026-05-26,CupHandle,4.66,1.75x,47.5,Depth:20.8% Handle:2.3% Vol:1.75x Target:5.54
11,ORCL,2026-05-28,CupHandle,203.70,1.35x,43.5,Depth:28.5% Handle:4.8% Vol:1.35x Target:257.33
12,URI,2026-05-29,CupHandle,995.67,1.31x,43.1,Depth:26.0% Handle:3.2% Vol:1.31x Target:1242.91
13,GPRK,2026-05-18,CupHandle,10.39,1.45x,34.5,Depth:19.7% Handle:3.0% Vol:1.45x Target:12.07
14,DAL,2026-05-26,CupHandle,79.39,1.34x,43.4,Depth:23.8% Handle:0.0% Vol:1.34x Target:96.64
15,VNO,2026-05-28,CupHandle,33.85,1.53x,45.3,Depth:22.3% Handle:8.8% Vol:1.53x Target:40.90
16,CNI,2026-05-29,CupHandle,118.55,1.49x,44.9,Depth:15.1% Handle:2.2% Vol:1.49x Target:135.92
17,MC,2026-05-29,CupHandle,67.29,1.37x,43.7,Depth:22.3% Handle:4.0% Vol:1.37x Target:81.93
18,CNI,2026-05-28,CupHandle,118.80,1.31x,43.1,Depth:15.2% Handle:3.3% Vol:1.31x Target:136.38
19,ARES,2026-05-29,CupHandle,128.50,1.61x,46.1,Depth:27.1% Handle:6.5% Vol:1.61x Target:164.12
20,WINN,2026-05-15,CupHandle,32.51,1.84x,38.4,Depth:16.3% Handle:1.2% Vol:1.84x Target:37.71
