# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FTXL,2026-04-08,DarvasBox,167.02,2.67x,49.7,Box:[139.56-163.32] Ht:14.6% Vol:2.67x Boxes:7 Stop:139.56
2,PTF,2026-04-08,DarvasBox,98.66,3.83x,61.3,Box:[83.85-96.34] Ht:13.0% Vol:3.83x Boxes:5 Stop:83.85
3,ECPG,2026-04-15,DarvasBox,78.69,2.54x,53.4,Box:[65.01-74.58] Ht:12.8% Vol:2.54x Boxes:4 Stop:65.01
4,DSGN,2026-04-06,DarvasBox,12.53,2.44x,42.4,Box:[9.90-11.23] Ht:11.8% Vol:2.44x Boxes:4 Stop:9.90
5,EZPW,2026-04-08,DarvasBox,28.03,1.86x,41.6,Box:[24.38-27.30] Ht:10.7% Vol:1.86x Boxes:8 Stop:24.38
6,AIFD,2026-04-09,DarvasBox,42.22,2.46x,47.6,Box:[36.22-40.80] Ht:11.2% Vol:2.46x Boxes:5 Stop:36.22
7,RELY,2026-04-14,CupHandle,17.92,1.69x,46.9,Depth:24.7% Handle:6.8% Vol:1.69x Target:21.89
8,MRTN,2026-04-09,CupHandle,13.95,1.31x,38.1,Depth:23.9% Handle:8.6% Vol:1.31x Target:16.87
9,FOSL,2026-04-08,CupHandle,5.20,2.26x,47.6,Depth:21.5% Handle:6.7% Vol:2.26x Target:6.09
10,WERN,2026-04-17,CupHandle,32.58,1.39x,43.9,Depth:26.6% Handle:3.0% Vol:1.39x Target:40.90
11,OPRA,2026-04-17,CupHandle,17.12,1.54x,45.4,Depth:25.4% Handle:4.8% Vol:1.54x Target:21.11
12,LSTR,2026-04-17,CupHandle,172.87,1.40x,44.0,Depth:21.0% Handle:4.7% Vol:1.40x Target:204.03
13,OPRA,2026-04-07,CupHandle,15.15,1.33x,38.3,Depth:17.5% Handle:2.8% Vol:1.33x Target:17.63
14,MCHPP,2026-04-17,CupHandle,68.30,1.98x,49.8,Depth:28.4% Handle:2.0% Vol:1.98x Target:86.64
15,CTNM,2026-04-15,CupHandle,13.25,3.52x,65.2,Depth:33.6% Handle:7.6% Vol:3.52x Target:17.60
16,RDNW,2026-03-30,CupHandle,6.40,1.58x,35.8,Depth:23.7% Handle:11.7% Vol:1.58x Target:7.85
17,OPRA,2026-04-08,CupHandle,15.60,1.82x,43.2,Depth:18.2% Handle:4.2% Vol:1.82x Target:18.20
18,IAC,2026-04-15,CupHandle,43.24,1.66x,46.6,Depth:28.6% Handle:3.3% Vol:1.66x Target:55.07
19,OPRA,2026-04-16,CupHandle,17.01,1.76x,47.6,Depth:21.3% Handle:9.5% Vol:1.76x Target:20.17
20,DCOM,2026-04-08,CupHandle,35.72,1.80x,43.0,Depth:22.6% Handle:1.4% Vol:1.80x Target:43.13
