# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-09
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NIO,2026-03-31,CupHandle,6.03,1.57x,40.7,Depth:27.4% Handle:1.8% Vol:1.57x Target:7.68
2,DELL,2026-03-20,CupHandle,157.67,2.50x,45.0,Depth:28.7% Handle:5.0% Vol:2.50x Target:202.00
3,NIO,2026-04-09,CupHandle,6.07,1.46x,44.6,Depth:23.2% Handle:6.1% Vol:1.46x Target:7.39
4,WSR,2026-04-09,DarvasBox,18.93,19.19x,78.0,Box:[15.90-16.62] Ht:4.3% Vol:19.19x Boxes:9 Stop:15.90
5,DLR,2026-03-31,CupHandle,180.21,1.91x,44.1,Depth:18.7% Handle:0.7% Vol:1.91x Target:213.88
6,ETR,2026-03-27,DarvasBox,109.88,4.48x,62.8,Box:[102.73-107.93] Ht:4.8% Vol:4.48x Boxes:6 Stop:102.73
7,AAMI,2026-04-08,DarvasBox,59.43,1.66x,44.6,Box:[49.05-57.03] Ht:14.0% Vol:1.66x Boxes:4 Stop:49.05
8,TWN,2026-04-09,DarvasBox,72.06,2.16x,49.6,Box:[59.59-67.83] Ht:12.1% Vol:2.16x Boxes:8 Stop:59.59
9,MCB,2026-04-09,CupHandle,90.06,2.80x,58.0,Depth:21.5% Handle:2.6% Vol:2.80x Target:107.75
10,QUAD,2026-04-07,CupHandle,7.05,1.34x,43.4,Depth:24.3% Handle:2.7% Vol:1.34x Target:8.70
11,DXYZ,2026-03-24,CupHandle,26.52,4.63x,66.3,Depth:28.0% Handle:10.1% Vol:4.63x Target:34.18
12,BWXT,2026-04-08,DarvasBox,231.78,1.53x,43.3,Box:[189.00-222.29] Ht:15.0% Vol:1.53x Boxes:5 Stop:189.00
13,CTOS,2026-04-09,CupHandle,7.28,1.31x,43.1,Depth:22.0% Handle:0.7% Vol:1.31x Target:8.74
14,CHH,2026-03-26,CupHandle,101.54,1.34x,33.4,Depth:19.3% Handle:3.8% Vol:1.34x Target:121.60
15,GRMN,2026-04-08,Spoon,252.79,0.61x,31.1,Depth:22.7% Roundness:0.00 Vol:0.61x Days:155
16,TG,2026-04-07,CupHandle,8.38,1.44x,44.4,Depth:20.7% Handle:7.4% Vol:1.44x Target:10.01
17,NOK,2026-04-08,DarvasBox,9.44,1.67x,44.7,Box:[7.91-8.82] Ht:10.3% Vol:1.67x Boxes:8 Stop:7.91
18,DLR,2026-04-08,CupHandle,185.63,2.06x,50.6,Depth:17.5% Handle:6.2% Vol:2.06x Target:216.75
19,MCB,2026-03-31,CupHandle,83.29,1.44x,39.4,Depth:20.9% Handle:9.9% Vol:1.44x Target:100.30
20,QUAD,2026-04-06,CupHandle,7.08,1.44x,44.4,Depth:23.9% Handle:6.5% Vol:1.44x Target:8.69
