# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-30
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,OS,2026-03-27,CupHandle,23.98,5.12x,80.0,Depth:30.2% Handle:0.8% Vol:5.12x Target:31.11
2,LANDO,2026-03-30,DarvasBox,20.65,2.53x,53.3,Box:[19.44-20.26] Ht:4.0% Vol:2.53x Boxes:3 Stop:19.44
3,ARKR,2026-03-30,CupHandle,6.91,1.44x,44.4,Depth:19.1% Handle:2.9% Vol:1.44x Target:8.28
4,INTG,2026-03-11,CupHandle,35.90,2.13x,41.3,Depth:25.0% Handle:0.2% Vol:2.13x Target:44.22
5,SSBI,2026-03-20,CupHandle,13.25,2.12x,46.2,Depth:19.1% Handle:0.8% Vol:2.12x Target:15.70
6,SSBI,2026-03-26,CupHandle,13.36,1.95x,49.5,Depth:20.4% Handle:0.4% Vol:1.95x Target:16.01
7,ARKR,2026-03-25,CupHandle,6.90,1.31x,43.1,Depth:17.9% Handle:3.2% Vol:1.31x Target:8.15
8,ASTH,2026-03-20,CupHandle,24.23,1.60x,41.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
9,INVA,2026-03-20,CupHandle,21.70,2.71x,52.1,Depth:17.4% Handle:4.9% Vol:2.71x Target:25.17
10,DMLP,2026-03-20,CupHandle,27.57,1.42x,39.2,Depth:25.2% Handle:6.7% Vol:1.42x Target:34.39
11,LFMDP,2026-03-30,CupHandle,23.60,2.00x,50.0,Depth:22.9% Handle:1.5% Vol:2.00x Target:28.97
12,ARKR,2026-03-27,CupHandle,6.90,1.43x,44.3,Depth:16.8% Handle:3.4% Vol:1.43x Target:8.06
13,LFMDP,2026-03-12,CupHandle,22.93,1.43x,34.3,Depth:22.9% Handle:3.3% Vol:1.43x Target:28.29
14,INTG,2026-03-18,CupHandle,37.51,1.76x,37.6,Depth:23.8% Handle:3.6% Vol:1.76x Target:45.30
15,IAC,2026-03-16,CupHandle,37.78,1.33x,33.3,Depth:21.3% Handle:10.9% Vol:1.33x Target:45.79
16,PALD,2026-03-27,CupHandle,29.09,1.63x,46.3,Depth:23.6% Handle:0.0% Vol:1.63x Target:35.20
17,LFMDP,2026-03-17,CupHandle,23.00,1.95x,39.5,Depth:21.1% Handle:1.9% Vol:1.95x Target:27.82
18,WEEI,2026-03-24,DarvasBox,24.65,7.64x,73.0,Box:[23.50-24.27] Ht:3.2% Vol:7.64x Boxes:2 Stop:23.50
19,LFMDP,2026-03-10,CupHandle,23.14,2.84x,48.4,Depth:21.8% Handle:10.4% Vol:2.84x Target:28.17
20,PALD,2026-03-24,CupHandle,27.38,1.41x,39.1,Depth:23.2% Handle:5.5% Vol:1.41x Target:33.37
