# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-05-18
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GLW,2026-05-06,DarvasBox,181.57,3.12x,49.2,Box:[158.50-176.75] Ht:10.3% Vol:3.12x Boxes:7 Stop:158.50
2,DEC,2026-05-07,CupHandle,15.57,1.56x,35.6,Depth:20.5% Handle:3.8% Vol:1.56x Target:18.76
3,PSTG,2026-05-11,CupHandle,87.34,4.69x,71.9,Depth:23.7% Handle:5.9% Vol:4.69x Target:104.97
4,ARMK,2026-05-12,DarvasBox,48.41,3.24x,55.4,Box:[44.40-46.88] Ht:5.3% Vol:3.24x Boxes:9 Stop:44.40
5,GPRK,2026-05-18,CupHandle,10.39,1.45x,44.5,Depth:19.7% Handle:3.0% Vol:1.45x Target:12.07
6,SNDR,2026-05-01,CupHandle,31.47,1.58x,35.8,Depth:24.2% Handle:0.0% Vol:1.58x Target:38.87
7,AROC,2026-05-06,DarvasBox,39.10,2.16x,39.6,Box:[33.55-37.73] Ht:11.1% Vol:2.16x Boxes:5 Stop:33.55
8,PSTG,2026-05-07,CupHandle,76.05,1.33x,33.3,Depth:22.3% Handle:5.0% Vol:1.33x Target:92.38
9,FTW,2026-05-11,CupHandle,10.99,1.42x,39.2,Depth:12.8% Handle:5.8% Vol:1.42x Target:12.38
10,FTW,2026-05-15,CupHandle,11.86,4.14x,71.4,Depth:13.1% Handle:2.8% Vol:4.14x Target:13.29
11,KRP,2026-04-30,DarvasBox,15.40,1.82x,36.2,Box:[13.79-15.11] Ht:8.7% Vol:1.82x Boxes:3 Stop:13.79
12,TWO,2026-04-29,CupHandle,11.56,1.62x,36.2,Depth:20.8% Handle:0.4% Vol:1.62x Target:13.87
13,FTW,2026-05-14,CupHandle,11.25,1.32x,43.2,Depth:12.7% Handle:5.8% Vol:1.32x Target:12.63
14,PSTG,2026-05-08,CupHandle,78.16,1.44x,39.4,Depth:23.6% Handle:10.0% Vol:1.44x Target:95.73
15,TWO,2026-05-11,CupHandle,12.62,3.58x,60.8,Depth:24.3% Handle:2.5% Vol:3.58x Target:15.44
16,ENB,2026-05-14,DarvasBox,56.22,3.80x,66.0,Box:[53.33-55.48] Ht:3.9% Vol:3.80x Boxes:10 Stop:53.33
17,SNDR,2026-05-14,CupHandle,33.21,2.85x,58.5,Depth:25.2% Handle:6.5% Vol:2.85x Target:41.04
18,CNO,2026-04-28,Spoon,44.57,0.64x,21.4,Depth:10.5% Roundness:0.00 Vol:0.64x Days:44
19,DELL,2026-05-06,CupHandle,238.80,1.54x,35.4,Depth:29.8% Handle:4.9% Vol:1.54x Target:285.65
20,CVEO,2026-05-14,DarvasBox,35.56,4.07x,68.7,Box:[30.51-34.57] Ht:11.7% Vol:4.07x Boxes:5 Stop:30.51
