# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-01
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,BTSGU,2026-04-15,DarvasBox,152.65,3.22x,50.2,Box:[137.41-150.25] Ht:8.5% Vol:3.22x Boxes:6 Stop:137.41
2,NWPX,2026-04-30,DarvasBox,98.34,3.21x,60.1,Box:[80.10-89.24] Ht:10.2% Vol:3.21x Boxes:5 Stop:80.10
3,CECO,2026-04-28,CupHandle,74.29,5.42x,80.0,Depth:23.4% Handle:7.3% Vol:5.42x Target:89.60
4,KALV,2026-04-29,DarvasBox,26.67,54.37x,78.0,Box:[19.10-21.31] Ht:10.3% Vol:54.37x Boxes:3 Stop:19.10
5,SIXG,2026-04-14,DarvasBox,75.68,2.07x,38.7,Box:[64.66-72.23] Ht:10.5% Vol:2.07x Boxes:9 Stop:64.66
6,KNSA,2026-04-28,DarvasBox,53.85,5.04x,78.0,Box:[44.40-50.03] Ht:11.3% Vol:5.04x Boxes:13 Stop:44.40
7,NYAX,2026-04-23,DarvasBox,66.24,35.52x,73.0,Box:[53.05-61.65] Ht:14.0% Vol:35.52x Boxes:3 Stop:53.05
8,VOD,2026-05-01,DarvasBox,16.15,3.94x,67.4,Box:[15.17-15.94] Ht:4.8% Vol:3.94x Boxes:12 Stop:15.17
9,DDOG,2026-04-30,CupHandle,132.19,1.60x,46.0,Depth:25.5% Handle:14.9% Vol:1.60x Target:165.65
10,RAPP,2026-04-17,CupHandle,39.71,5.75x,70.0,Depth:25.3% Handle:6.4% Vol:5.75x Target:48.24
11,ECPG,2026-04-15,DarvasBox,78.69,3.35x,51.5,Box:[65.01-74.58] Ht:12.8% Vol:3.35x Boxes:4 Stop:65.01
12,ROKU,2026-04-17,CupHandle,116.19,1.31x,33.1,Depth:20.6% Handle:8.0% Vol:1.31x Target:136.51
13,ROKU,2026-05-01,CupHandle,123.58,3.32x,63.2,Depth:30.6% Handle:11.1% Vol:3.32x Target:158.28
14,SILC,2026-04-17,DarvasBox,28.70,3.73x,55.3,Box:[19.85-23.10] Ht:14.1% Vol:3.73x Boxes:2 Stop:19.85
15,RELY,2026-04-15,CupHandle,18.86,1.66x,36.6,Depth:27.4% Handle:1.8% Vol:1.66x Target:23.42
16,NVCR,2026-04-30,CupHandle,15.21,7.08x,80.0,Depth:28.2% Handle:13.7% Vol:7.08x Target:19.08
17,DDOG,2026-05-01,CupHandle,140.53,1.34x,43.4,Depth:28.5% Handle:9.1% Vol:1.34x Target:179.60
18,CSCL,2026-04-20,CupHandle,36.68,3.51x,55.1,Depth:22.6% Handle:11.9% Vol:3.51x Target:44.43
19,NGNE,2026-04-15,CupHandle,24.00,2.58x,45.8,Depth:25.1% Handle:14.8% Vol:2.58x Target:29.33
20,CXDO,2026-05-01,CupHandle,7.54,9.35x,80.0,Depth:21.4% Handle:13.9% Vol:9.35x Target:9.05
