# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-30
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,RSI,2026-04-29,DarvasBox,27.98,3.98x,67.8,Box:[20.76-23.15] Ht:10.3% Vol:3.98x Boxes:4 Stop:20.76
2,TWO,2026-04-29,CupHandle,11.56,1.62x,46.2,Depth:20.8% Handle:0.4% Vol:1.62x Target:13.87
3,IRM,2026-04-16,CupHandle,117.73,1.36x,33.6,Depth:26.0% Handle:2.6% Vol:1.36x Target:145.06
4,KGS,2026-04-17,DarvasBox,63.25,1.66x,34.6,Box:[56.51-60.07] Ht:5.9% Vol:1.66x Boxes:10 Stop:56.51
5,ORN,2026-04-30,CupHandle,13.62,2.32x,53.2,Depth:24.0% Handle:12.3% Vol:2.32x Target:16.70
6,MAC,2026-04-10,DarvasBox,21.42,2.04x,38.4,Box:[17.91-20.93] Ht:14.4% Vol:2.04x Boxes:2 Stop:17.91
7,LUXE,2026-04-17,CupHandle,8.89,2.13x,41.3,Depth:21.2% Handle:4.7% Vol:2.13x Target:10.77
8,RXO,2026-04-16,CupHandle,17.98,1.55x,35.5,Depth:24.4% Handle:0.8% Vol:1.55x Target:21.58
9,IRM,2026-04-17,CupHandle,118.07,1.38x,33.8,Depth:28.2% Handle:6.1% Vol:1.38x Target:148.69
10,ZGN,2026-04-24,CupHandle,11.96,1.82x,43.2,Depth:24.7% Handle:5.7% Vol:1.82x Target:14.79
11,IRM,2026-04-28,CupHandle,112.62,1.32x,43.2,Depth:29.1% Handle:3.3% Vol:1.32x Target:144.49
12,DINO,2026-04-29,DarvasBox,65.93,1.72x,45.2,Box:[55.43-64.70] Ht:14.3% Vol:1.72x Boxes:3 Stop:55.43
13,KRP,2026-04-30,DarvasBox,15.40,1.82x,46.2,Box:[13.79-15.11] Ht:8.7% Vol:1.82x Boxes:3 Stop:13.79
14,TNC,2026-04-24,CupHandle,81.52,2.13x,46.3,Depth:23.6% Handle:4.4% Vol:2.13x Target:100.11
15,TNC,2026-04-23,CupHandle,80.16,1.80x,43.0,Depth:24.8% Handle:5.7% Vol:1.80x Target:99.98
16,KRO,2026-04-23,CupHandle,6.84,1.56x,40.6,Depth:28.0% Handle:1.3% Vol:1.56x Target:8.41
17,MTUS,2026-04-30,CupHandle,19.24,1.46x,44.6,Depth:25.3% Handle:7.0% Vol:1.46x Target:24.05
18,AAP,2026-04-10,CupHandle,54.59,1.45x,34.5,Depth:27.7% Handle:5.0% Vol:1.45x Target:69.05
19,GKOS,2026-04-30,CupHandle,143.67,4.57x,75.7,Depth:24.5% Handle:11.0% Vol:4.57x Target:174.80
20,IRM,2026-04-30,CupHandle,125.99,3.75x,67.5,Depth:30.5% Handle:5.5% Vol:3.75x Target:160.14
