# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-02-25
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GLDD,2026-02-11,DarvasBox,16.95,12.66x,68.0,Box:[14.60-16.72] Ht:12.7% Vol:12.66x Boxes:5 Stop:14.60
2,ESLT,2026-02-24,DarvasBox,761.52,2.81x,56.1,Box:[647.25-740.67] Ht:12.6% Vol:2.81x Boxes:8 Stop:647.25
3,GDFN,2026-02-20,CupHandle,27.95,2.39x,53.9,Depth:22.0% Handle:0.0% Vol:2.39x Target:33.91
4,GDFN,2026-02-23,CupHandle,27.45,6.72x,80.0,Depth:21.2% Handle:0.0% Vol:6.72x Target:33.12
5,ORBT,2026-02-23,CupHandle,5.30,2.02x,50.2,Depth:26.7% Handle:12.5% Vol:2.02x Target:6.50
6,ORBT,2026-02-10,CupHandle,5.18,2.16x,41.6,Depth:33.3% Handle:4.2% Vol:2.16x Target:6.83
7,RIGL,2026-02-20,CupHandle,35.46,1.30x,43.0,Depth:24.6% Handle:1.2% Vol:1.30x Target:44.07
8,GTX,2026-02-11,DarvasBox,20.80,1.75x,35.5,Box:[17.60-19.28] Ht:8.7% Vol:1.75x Boxes:4 Stop:17.60
9,LINC,2026-02-13,DarvasBox,28.90,3.35x,51.5,Box:[25.27-28.22] Ht:10.5% Vol:3.35x Boxes:3 Stop:25.27
10,ROIV,2026-02-06,DarvasBox,25.82,4.31x,61.1,Box:[20.98-23.91] Ht:12.3% Vol:4.31x Boxes:4 Stop:20.98
11,OPPJ,2026-02-06,DarvasBox,55.02,5.84x,68.0,Box:[49.62-52.30] Ht:5.1% Vol:5.84x Boxes:8 Stop:49.62
12,MESO,2026-02-10,CupHandle,17.99,1.51x,35.1,Depth:20.2% Handle:4.5% Vol:1.51x Target:21.56
13,BIDU,2026-02-13,CupHandle,137.01,1.37x,33.7,Depth:21.6% Handle:4.6% Vol:1.37x Target:166.85
14,GDEV,2026-02-25,CupHandle,16.44,1.74x,47.4,Depth:27.2% Handle:0.0% Vol:1.74x Target:20.65
15,DXJS,2026-02-06,DarvasBox,55.02,5.84x,68.0,Box:[49.62-52.30] Ht:5.1% Vol:5.84x Boxes:8 Stop:49.62
16,ABEO,2026-02-19,CupHandle,5.29,1.70x,42.0,Depth:27.7% Handle:9.8% Vol:1.70x Target:6.82
17,AMLX,2026-02-24,CupHandle,14.71,1.52x,45.2,Depth:25.0% Handle:14.4% Vol:1.52x Target:18.32
18,APEI,2026-02-05,CupHandle,44.28,1.51x,35.1,Depth:25.7% Handle:3.6% Vol:1.51x Target:54.75
19,HYP,2026-02-25,CupHandle,27.95,4.44x,74.4,Depth:22.0% Handle:14.6% Vol:4.44x Target:33.87
20,ARKR,2026-02-23,CupHandle,6.96,4.74x,77.4,Depth:18.8% Handle:2.3% Vol:4.74x Target:8.29
