# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-07-06
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FIHL,2026-06-26,DarvasBox,24.74,4.24x,65.4,Box:[21.08-24.06] Ht:12.4% Vol:4.24x Boxes:3 Stop:21.08
2,ACA,2026-06-22,DarvasBox,144.90,19.01x,68.0,Box:[115.59-135.58] Ht:14.7% Vol:19.01x Boxes:4 Stop:115.59
3,VNOpN,2026-06-16,CupHandle,17.53,3.38x,53.8,Depth:12.1% Handle:7.2% Vol:3.38x Target:19.71
4,CW,2026-06-18,DarvasBox,771.93,3.81x,56.1,Box:[685.64-760.72] Ht:9.9% Vol:3.81x Boxes:13 Stop:685.64
5,ACA,2026-06-18,CupHandle,135.84,1.45x,34.5,Depth:22.5% Handle:1.5% Vol:1.45x Target:164.74
6,GKOS,2026-07-02,CupHandle,148.34,1.46x,44.6,Depth:27.3% Handle:9.5% Vol:1.46x Target:184.29
7,IFF,2026-06-30,CupHandle,79.22,1.72x,42.2,Depth:14.5% Handle:0.2% Vol:1.72x Target:90.29
8,PSTL,2026-06-26,DarvasBox,24.88,3.47x,57.7,Box:[22.07-24.49] Ht:9.9% Vol:3.47x Boxes:8 Stop:22.07
9,S,2026-07-06,CupHandle,18.15,1.95x,49.5,Depth:23.6% Handle:3.7% Vol:1.95x Target:21.79
10,GUT,2026-06-23,DarvasBox,6.48,3.51x,53.1,Box:[6.13-6.32] Ht:3.1% Vol:3.51x Boxes:5 Stop:6.13
11,MSM,2026-07-01,DarvasBox,123.34,3.61x,64.1,Box:[114.05-119.13] Ht:4.3% Vol:3.61x Boxes:4 Stop:114.05
12,NXG,2026-06-30,DarvasBox,64.71,5.97x,73.0,Box:[55.85-60.84] Ht:8.2% Vol:5.97x Boxes:9 Stop:55.85
13,UBS,2026-06-16,CupHandle,50.46,1.35x,33.5,Depth:26.1% Handle:5.9% Vol:1.35x Target:62.99
14,ACA,2026-06-17,CupHandle,133.13,1.40x,34.0,Depth:21.7% Handle:8.6% Vol:1.40x Target:160.71
15,TSQ,2026-07-01,CupHandle,7.14,3.36x,63.6,Depth:26.2% Handle:9.4% Vol:3.36x Target:8.85
16,AGM,2026-06-23,CupHandle,189.38,1.68x,36.8,Depth:26.1% Handle:2.7% Vol:1.68x Target:237.61
17,EVR,2026-06-16,CupHandle,373.80,1.53x,35.3,Depth:24.7% Handle:1.0% Vol:1.53x Target:461.08
18,LOAR,2026-06-25,CupHandle,77.37,1.66x,36.6,Depth:25.8% Handle:2.9% Vol:1.66x Target:95.84
19,TSQ,2026-06-29,CupHandle,6.96,1.63x,41.3,Depth:26.2% Handle:9.9% Vol:1.63x Target:8.67
20,AMG,2026-06-30,CupHandle,338.40,1.74x,42.4,Depth:20.4% Handle:4.7% Vol:1.74x Target:403.72
