# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-02-23
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,ZIM,2026-02-17,DarvasBox,27.85,74.3,3,83.8,66.9,15.6,100.0,4.8
2,GNT,2026-02-23,DarvasBox,8.98,73.4,3,83.9,70.1,13.5,53.1,0.0
3,KW,2026-02-17,DarvasBox,10.86,72.2,3,82.5,63.8,18.8,100.0,7.1
4,Kw,2026-02-17,DarvasBox,10.86,72.2,3,82.5,63.8,18.8,100.0,7.1
5,EHAB,2026-02-23,DarvasBox,13.60,72.1,3,84.4,66.6,2.6,100.0,9.0
6,INVX,2026-02-23,DarvasBox,27.17,71.5,3,82.9,63.1,16.7,66.2,0.0
7,IIM,2026-02-13,DarvasBox,12.82,70.4,3,72.3,74.7,70.8,31.5,0.0
8,AOD,2026-02-18,DarvasBox,10.62,69.6,3,81.4,51.0,37.0,61.1,0.0
9,CRS,2026-02-06,DarvasBox,365.11,69.1,3,81.3,70.0,12.0,35.0,1.2
10,COLD,2026-02-19,CupHandle,13.89,67.5,3,74.6,88.5,4.2,70.9,0.0
11,GVA,2026-02-11,DarvasBox,133.17,67.3,3,78.9,70.5,11.5,47.7,0.0
12,DAN,2026-02-18,DarvasBox,34.77,66.5,3,81.6,58.3,4.2,64.7,0.0
13,DBD,2026-02-12,DarvasBox,75.59,66.2,3,85.8,45.2,8.3,43.5,0.0
14,MCD,2026-02-12,DarvasBox,332.08,66.2,3,79.3,71.3,0.5,51.8,1.0
15,PHG,2026-02-10,DarvasBox,32.91,66.0,3,84.1,51.4,4.7,38.6,1.0
16,HLF,2026-02-19,DarvasBox,19.57,65.7,3,80.0,50.0,16.1,96.4,2.6
17,WBS,2026-02-03,DarvasBox,71.95,65.5,3,81.9,40.9,32.8,38.1,0.0
18,JOF,2026-02-10,DarvasBox,11.98,65.0,3,80.5,65.6,0.5,34.3,1.2
19,VTMX,2026-02-20,DarvasBox,35.99,64.9,4,83.9,50.0,0.5,57.9,6.9
20,CLH,2026-02-18,CupHandle,276.25,64.7,4,72.0,88.7,5.7,73.0,2.4
21,MLM,2026-02-10,DarvasBox,708.11,64.6,4,77.0,68.7,12.0,53.8,3.3
22,CRT,2026-02-19,CupHandle,8.99,64.6,4,68.2,74.5,58.3,89.8,14.8
23,SPHR,2026-02-12,DarvasBox,115.72,64.4,4,86.1,41.6,6.8,35.4,1.0
24,RBSpF,2026-02-03,DarvasBox,9.52,64.0,4,89.0,38.4,26.0,28.8,19.3
25,HAFN,2026-02-23,CupHandle,7.26,63.9,4,78.6,66.4,0.5,53.8,2.7
26,CTOS,2026-02-20,CupHandle,7.54,63.8,4,74.3,72.2,16.7,52.8,0.0
27,KN,2026-02-06,DarvasBox,26.98,62.7,4,74.1,74.6,14.1,32.4,1.0
28,ODC,2026-02-20,CupHandle,63.69,62.4,4,73.0,41.6,75.0,45.3,7.2
29,CB,2026-02-04,DarvasBox,329.45,62.4,4,85.5,35.2,2.6,43.9,0.9
30,KF,2026-02-13,DarvasBox,50.00,62.0,4,79.8,50.0,15.1,65.3,16.0
31,SMFG,2026-02-12,DarvasBox,23.74,61.5,4,79.3,56.6,1.0,41.8,2.0
32,SMHI,2026-02-23,CupHandle,7.77,61.4,4,72.1,71.3,19.8,48.7,0.0
33,GSK,2026-02-04,DarvasBox,57.23,61.3,4,84.9,30.0,5.7,43.2,1.0
34,VMC,2026-02-11,DarvasBox,319.78,61.0,4,75.4,67.2,0.5,62.3,3.1
35,PRLB,2026-02-06,DarvasBox,67.17,60.8,4,91.3,30.0,4.7,33.7,1.0
36,AMRZ,2026-02-18,CupHandle,63.70,60.5,4,64.8,76.6,50.0,62.0,1.0
37,JCI,2026-02-04,DarvasBox,129.49,60.2,4,90.2,30.0,1.0,35.5,1.0
38,ORN,2026-02-05,DarvasBox,13.70,60.2,4,78.9,43.0,16.1,43.0,0.0
39,O,2026-02-12,DarvasBox,64.78,60.0,4,78.8,49.8,3.6,46.3,0.0
40,WES,2026-02-17,DarvasBox,43.73,59.7,4,85.8,19.2,1.6,83.2,1.0
41,KVUE,2026-02-04,CupHandle,18.01,59.6,4,76.9,55.5,7.8,34.1,0.0
42,MTZ,2026-02-03,CupHandle,249.51,59.3,4,66.8,85.9,17.7,49.3,0.0
43,GGZ,2026-02-19,DarvasBox,16.55,59.3,4,79.5,34.4,30.7,56.0,18.3
44,PBF,2026-02-11,CupHandle,35.77,59.1,4,68.5,60.0,49.0,46.1,0.0
45,CHE,2026-02-13,Spoon,473.22,59.1,4,75.8,46.8,24.5,41.0,0.0
46,MPW,2026-02-11,CupHandle,5.70,58.9,4,71.5,51.2,40.6,52.5,0.0
47,ECO,2026-02-19,DarvasBox,46.78,58.7,4,77.0,50.0,6.2,69.4,7.6
48,NVGS,2026-02-04,CupHandle,17.69,58.3,4,72.4,71.7,0.5,42.2,0.0
49,PHIN,2026-02-11,DarvasBox,77.76,58.1,4,73.7,65.0,0.5,47.6,0.0
50,ULS,2026-02-19,Spoon,82.64,57.7,4,70.3,62.4,20.8,63.0,1.0
