# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-04
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FGBIP,2026-03-02,CupHandle,17.97,2.37x,53.7,Depth:21.3% Handle:0.0% Vol:2.37x Target:21.87
2,GDFN,2026-02-20,CupHandle,27.95,2.39x,43.9,Depth:22.0% Handle:0.0% Vol:2.39x Target:33.91
3,GDFN,2026-02-23,CupHandle,27.45,6.72x,75.0,Depth:21.2% Handle:0.0% Vol:6.72x Target:33.12
4,RLAY,2026-02-27,DarvasBox,10.26,3.80x,66.0,Box:[8.42-9.54] Ht:11.7% Vol:3.80x Boxes:3 Stop:8.42
5,LFMDP,2026-02-25,CupHandle,22.67,1.43x,39.3,Depth:22.3% Handle:0.5% Vol:1.43x Target:27.85
6,USGO,2026-03-02,CupHandle,14.54,12.29x,80.0,Depth:25.0% Handle:9.4% Vol:12.29x Target:17.42
7,GHRS,2026-03-02,CupHandle,16.01,1.51x,45.1,Depth:20.9% Handle:2.8% Vol:1.51x Target:19.19
8,GDEV,2026-02-25,CupHandle,16.44,1.74x,42.4,Depth:27.2% Handle:0.0% Vol:1.74x Target:20.65
9,LFMDP,2026-02-26,CupHandle,22.79,1.91x,44.1,Depth:20.3% Handle:2.8% Vol:1.91x Target:27.38
10,FCFS,2026-03-03,DarvasBox,195.23,2.13x,49.3,Box:[178.63-188.75] Ht:5.4% Vol:2.13x Boxes:6 Stop:178.63
11,MBBC,2026-02-27,DarvasBox,14.04,4.71x,75.1,Box:[13.04-13.75] Ht:5.1% Vol:4.71x Boxes:1 Stop:13.04
12,AVBP,2026-03-02,CupHandle,23.18,1.78x,47.8,Depth:22.6% Handle:14.3% Vol:1.78x Target:28.13
13,BIDU,2026-02-13,CupHandle,137.01,1.37x,33.7,Depth:21.6% Handle:4.6% Vol:1.37x Target:166.85
14,CLYM,2026-02-25,DarvasBox,7.09,3.43x,57.3,Box:[5.31-6.22] Ht:14.6% Vol:3.43x Boxes:1 Stop:5.31
15,PSIG,2026-02-13,CupHandle,5.59,8.21x,70.0,Depth:23.9% Handle:11.5% Vol:8.21x Target:6.64
16,ARKR,2026-02-23,CupHandle,6.96,4.74x,72.4,Depth:19.6% Handle:2.1% Vol:4.74x Target:8.36
17,IDN,2026-03-04,CupHandle,5.10,1.80x,48.0,Depth:20.9% Handle:6.6% Vol:1.80x Target:6.16
18,ESLT,2026-02-24,DarvasBox,761.52,2.81x,51.1,Box:[647.25-740.67] Ht:12.6% Vol:2.81x Boxes:8 Stop:647.25
19,WDGF,2026-03-02,CupHandle,35.86,2.41x,54.1,Depth:17.4% Handle:4.7% Vol:2.41x Target:41.85
20,ARTV,2026-02-19,CupHandle,4.53,1.64x,36.4,Depth:30.2% Handle:13.3% Vol:1.64x Target:5.81
