# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-09-07
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,WOR,2026-09-02,CupHandle,59.54,2.59x,55.9,Depth:23.8% Handle:9.8% Vol:2.59x Target:73.61
2,NOMD,2026-08-24,CupHandle,12.10,2.47x,44.7,Depth:26.3% Handle:14.3% Vol:2.47x Target:15.31
3,GNW,2026-09-03,DarvasBox,10.38,2.35x,51.5,Box:[9.80-10.27] Ht:4.6% Vol:2.35x Boxes:10 Stop:9.80
4,OPY,2026-09-03,CupHandle,124.74,1.63x,46.3,Depth:23.0% Handle:6.3% Vol:1.63x Target:151.60
5,OPY,2026-09-01,CupHandle,119.61,1.33x,38.3,Depth:22.4% Handle:6.4% Vol:1.33x Target:145.60
6,TEN,2026-09-02,CupHandle,43.25,1.40x,44.0,Depth:20.9% Handle:5.2% Vol:1.40x Target:52.47
7,DFIN,2026-09-04,CupHandle,50.92,1.76x,47.6,Depth:26.0% Handle:6.1% Vol:1.76x Target:63.64
8,BCH,2026-09-02,CupHandle,42.38,1.82x,48.2,Depth:23.4% Handle:4.0% Vol:1.82x Target:52.62
9,NEXA,2026-08-21,CupHandle,15.40,2.01x,40.1,Depth:23.6% Handle:2.8% Vol:2.01x Target:18.97
10,UGP,2026-09-03,CupHandle,7.16,1.49x,44.9,Depth:25.0% Handle:0.6% Vol:1.49x Target:8.70
11,BCH,2026-08-25,CupHandle,42.65,1.52x,35.2,Depth:21.4% Handle:6.3% Vol:1.52x Target:51.81
12,MRK,2026-08-19,DarvasBox,152.20,4.00x,58.0,Box:[126.22-135.05] Ht:6.5% Vol:4.00x Boxes:4 Stop:126.22
13,DB,2026-08-19,CupHandle,38.03,1.60x,36.0,Depth:25.0% Handle:3.5% Vol:1.60x Target:47.42
14,CRT,2026-08-24,CupHandle,10.61,2.51x,45.1,Depth:21.4% Handle:5.7% Vol:2.51x Target:12.88
15,WTRG,2026-08-24,Spoon,41.34,1.34x,28.4,Depth:10.6% Roundness:0.00 Vol:1.34x Days:97
16,SHEL,2026-09-01,CupHandle,93.51,1.93x,44.3,Depth:16.8% Handle:1.1% Vol:1.93x Target:108.89
17,TRGP,2026-08-18,DarvasBox,297.77,2.34x,41.4,Box:[255.08-290.68] Ht:12.2% Vol:2.34x Boxes:8 Stop:255.08
18,INSW,2026-08-31,CupHandle,98.64,1.74x,42.4,Depth:22.2% Handle:9.5% Vol:1.74x Target:120.02
19,EMBJ,2026-08-28,CupHandle,72.54,1.35x,38.5,Depth:25.0% Handle:2.7% Vol:1.35x Target:90.42
20,HSHP,2026-09-03,DarvasBox,17.93,1.67x,44.7,Box:[15.81-17.06] Ht:7.3% Vol:1.67x Boxes:4 Stop:15.81
