# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-09
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,PTF,2026-04-08,DarvasBox,98.66,3.83x,66.3,Box:[83.85-96.34] Ht:13.0% Vol:3.83x Boxes:5 Stop:83.85
2,ASTH,2026-03-20,CupHandle,24.23,1.60x,36.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
3,VLGEA,2026-04-09,DarvasBox,44.83,1.79x,45.9,Box:[40.06-43.35] Ht:7.6% Vol:1.79x Boxes:7 Stop:40.06
4,FTXL,2026-04-08,DarvasBox,167.02,2.67x,54.7,Box:[139.56-163.32] Ht:14.6% Vol:2.67x Boxes:7 Stop:139.56
5,RDNW,2026-03-30,CupHandle,6.40,1.58x,40.8,Depth:23.7% Handle:11.7% Vol:1.58x Target:7.85
6,EZPW,2026-04-08,DarvasBox,28.03,1.86x,46.6,Box:[24.38-27.30] Ht:10.7% Vol:1.86x Boxes:8 Stop:24.38
7,AIFD,2026-04-09,DarvasBox,42.22,2.46x,52.6,Box:[36.22-40.80] Ht:11.2% Vol:2.46x Boxes:5 Stop:36.22
8,FRME,2026-04-08,Spoon,40.85,1.15x,36.5,Depth:12.5% Roundness:0.99 Vol:1.15x Days:154
9,DCOM,2026-04-08,CupHandle,35.72,1.80x,48.0,Depth:22.6% Handle:1.4% Vol:1.80x Target:43.13
10,DSGN,2026-04-06,DarvasBox,12.53,2.44x,52.4,Box:[9.90-11.23] Ht:11.8% Vol:2.44x Boxes:4 Stop:9.90
11,MCHP,2026-04-08,CupHandle,70.73,1.62x,46.2,Depth:24.6% Handle:4.8% Vol:1.62x Target:86.43
12,FOSL,2026-04-08,CupHandle,5.20,2.26x,52.6,Depth:21.5% Handle:6.7% Vol:2.26x Target:6.09
13,PENN,2026-03-31,CupHandle,15.03,1.86x,43.6,Depth:18.5% Handle:3.0% Vol:1.86x Target:17.68
14,RBCAA,2026-04-08,Spoon,73.04,2.63x,51.3,Depth:10.7% Roundness:1.00 Vol:2.63x Days:155
15,GCT,2026-04-08,CupHandle,45.55,1.86x,48.6,Depth:23.6% Handle:10.5% Vol:1.86x Target:55.90
16,SCHL,2026-03-20,DarvasBox,37.25,5.74x,68.0,Box:[32.86-36.24] Ht:9.3% Vol:5.74x Boxes:3 Stop:32.86
17,SGC,2026-04-09,CupHandle,10.65,1.97x,49.7,Depth:22.2% Handle:3.4% Vol:1.97x Target:13.02
18,AMLX,2026-04-02,CupHandle,14.95,1.33x,38.3,Depth:25.4% Handle:9.2% Vol:1.33x Target:18.64
19,VOLT,2026-04-09,DarvasBox,37.47,3.84x,66.4,Box:[32.88-36.35] Ht:9.5% Vol:3.84x Boxes:1 Stop:32.88
20,TCBI,2026-04-08,CupHandle,100.42,1.34x,43.4,Depth:20.3% Handle:1.5% Vol:1.34x Target:119.62
