# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-03-26
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,DELL,2026-03-20,CupHandle,157.67,2.50x,50.0,Depth:28.7% Handle:5.0% Vol:2.50x Target:202.00
2,SO,2026-03-20,CupHandle,93.39,1.70x,42.0,Depth:12.5% Handle:9.8% Vol:1.70x Target:105.41
3,AMTB,2026-03-06,CupHandle,21.34,1.77x,37.7,Depth:26.6% Handle:3.0% Vol:1.77x Target:26.98
4,DXYZ,2026-03-24,CupHandle,26.52,4.63x,76.3,Depth:28.0% Handle:10.1% Vol:4.63x Target:34.18
5,AXR,2026-03-17,CupHandle,28.39,5.11x,75.0,Depth:18.9% Handle:5.9% Vol:5.11x Target:32.49
6,PBA,2026-03-26,CupHandle,45.69,1.64x,46.4,Depth:18.7% Handle:4.7% Vol:1.64x Target:53.99
7,NPK,2026-03-09,DarvasBox,141.48,1.78x,35.8,Box:[119.22-137.78] Ht:13.5% Vol:1.78x Boxes:6 Stop:119.22
8,BP,2026-03-06,DarvasBox,40.44,2.39x,41.9,Box:[36.15-39.51] Ht:8.5% Vol:2.39x Boxes:5 Stop:36.15
9,ENB,2026-03-20,CupHandle,53.46,1.49x,39.9,Depth:14.3% Handle:2.8% Vol:1.49x Target:60.97
10,PBA,2026-03-26,DarvasBox,45.69,1.75x,45.5,Box:[43.68-45.08] Ht:3.1% Vol:1.75x Boxes:5 Stop:43.68
11,EPD,2026-03-26,DarvasBox,39.10,1.65x,44.5,Box:[36.36-38.22] Ht:4.9% Vol:1.65x Boxes:7 Stop:36.36
12,DXYZ,2026-03-25,CupHandle,30.58,21.37x,80.0,Depth:28.8% Handle:14.4% Vol:21.37x Target:38.55
13,PSX,2026-03-12,DarvasBox,174.09,2.06x,38.6,Box:[149.14-163.79] Ht:8.9% Vol:2.06x Boxes:4 Stop:149.14
14,TXO,2026-03-20,CupHandle,12.77,2.93x,54.3,Depth:24.1% Handle:13.0% Vol:2.93x Target:15.99
15,PUMP,2026-03-12,CupHandle,14.39,2.11x,41.1,Depth:26.9% Handle:6.8% Vol:2.11x Target:17.63
16,TS,2026-03-19,DarvasBox,56.07,2.20x,45.0,Box:[51.85-55.02] Ht:5.8% Vol:2.20x Boxes:4 Stop:51.85
17,CTRA,2026-03-19,DarvasBox,33.90,1.74x,40.4,Box:[29.32-32.67] Ht:10.3% Vol:1.74x Boxes:2 Stop:29.32
18,CHH,2026-03-26,CupHandle,101.54,1.34x,43.4,Depth:19.3% Handle:3.8% Vol:1.34x Target:121.60
19,CRC,2026-03-06,CupHandle,64.74,2.12x,41.2,Depth:26.2% Handle:2.1% Vol:2.12x Target:80.11
20,SOBO,2026-03-13,CupHandle,33.49,1.53x,35.3,Depth:15.0% Handle:1.4% Vol:1.53x Target:37.92
