# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-03-18
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,INTT,2026-02-27,DarvasBox,11.65,66.4,1,83.9,60.0,100.0,39.9,12.1
2,BDL,2026-03-12,CupHandle,34.42,57.9,1,73.9,60.0,100.0,91.7,27.1
3,CMCL,2026-03-03,CupHandle,29.79,57.1,1,74.5,60.0,100.0,46.3,23.6
4,BKTI,2026-03-02,CupHandle,86.62,54.2,2,70.2,60.0,100.0,87.3,30.3
5,NML,2026-02-27,DarvasBox,10.22,54.1,2,69.9,60.0,100.0,44.3,14.3
6,UUU,2026-03-10,CupHandle,5.59,52.7,2,68.0,60.0,100.0,60.9,18.6
7,BHM,2026-03-03,CupHandle,11.70,52.4,2,66.8,60.0,100.0,100.0,25.7
8,ISOU,2026-03-05,CupHandle,10.87,52.4,2,66.7,60.0,100.0,61.9,11.4
9,ACU,2026-03-16,CupHandle,46.00,52.1,2,69.8,60.0,100.0,53.4,34.5
10,CIX,2026-03-12,CupHandle,24.30,52.1,2,69.1,60.0,100.0,76.2,37.4
11,DIT,2026-03-18,CupHandle,118.50,49.9,2,65.8,53.9,100.0,100.0,25.7
12,CKX,2026-03-06,CupHandle,11.01,47.0,2,66.2,60.0,100.0,10.0,39.7
13,EGG,2026-03-13,CupHandle,6.00,47.0,2,69.0,60.0,50.0,58.5,17.3
14,AXIL,2026-03-09,CupHandle,6.27,43.6,3,60.9,60.0,100.0,33.4,39.0
15,AULTPD,2026-03-06,CupHandle,22.48,30.8,4,67.8,25.7,54.2,40.0,28.5
