# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-06-05
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,AGM,2026-05-28,CupHandle,179.50,1.38x,38.8,Depth:22.8% Handle:1.6% Vol:1.38x Target:219.77
2,RDDT,2026-05-29,CupHandle,176.00,1.84x,43.4,Depth:26.9% Handle:8.8% Vol:1.84x Target:220.00
3,XHR,2026-06-03,DarvasBox,17.76,1.73x,45.3,Box:[15.81-17.23] Ht:8.2% Vol:1.73x Boxes:5 Stop:15.81
4,VIRT,2026-05-19,DarvasBox,54.16,1.78x,35.8,Box:[46.86-52.21] Ht:10.2% Vol:1.78x Boxes:8 Stop:46.86
5,PDM,2026-06-04,CupHandle,8.92,1.51x,45.1,Depth:21.8% Handle:4.3% Vol:1.51x Target:10.68
6,KREF,2026-06-04,CupHandle,7.04,1.47x,44.7,Depth:22.5% Handle:5.2% Vol:1.47x Target:8.56
7,IHD,2026-06-03,DarvasBox,8.02,2.99x,57.9,Box:[7.08-7.59] Ht:6.7% Vol:2.99x Boxes:7 Stop:7.08
8,TD,2026-05-27,DarvasBox,112.20,3.07x,53.7,Box:[105.81-109.22] Ht:3.1% Vol:3.07x Boxes:8 Stop:105.81
9,FRT,2026-05-29,DarvasBox,119.63,2.34x,46.4,Box:[112.67-117.21] Ht:3.9% Vol:2.34x Boxes:7 Stop:112.67
10,C,2026-05-29,CupHandle,125.90,1.80x,43.0,Depth:18.0% Handle:0.9% Vol:1.80x Target:148.34
11,ARES,2026-06-02,CupHandle,128.28,1.46x,44.6,Depth:27.1% Handle:2.3% Vol:1.46x Target:163.90
12,ARES,2026-05-29,CupHandle,128.50,1.61x,41.1,Depth:27.1% Handle:6.5% Vol:1.61x Target:164.12
13,IHG,2026-05-20,CupHandle,155.10,1.49x,34.9,Depth:16.3% Handle:1.4% Vol:1.49x Target:179.67
14,TROw,2026-05-29,CupHandle,104.53,2.30x,48.0,Depth:21.1% Handle:6.4% Vol:2.30x Target:127.28
15,SPMC,2026-05-29,CupHandle,11.25,1.95x,44.5,Depth:24.6% Handle:7.8% Vol:1.95x Target:13.95
16,NAZ,2026-06-03,DarvasBox,13.14,2.06x,48.6,Box:[12.58-13.00] Ht:3.2% Vol:2.06x Boxes:5 Stop:12.58
17,DEI,2026-05-29,CupHandle,11.64,1.43x,39.3,Depth:24.2% Handle:2.5% Vol:1.43x Target:14.49
18,PDM,2026-05-28,CupHandle,8.48,1.49x,39.9,Depth:22.8% Handle:12.3% Vol:1.49x Target:10.35
19,BHV,2026-06-05,DarvasBox,12.40,8.15x,78.0,Box:[11.33-11.73] Ht:3.4% Vol:8.15x Boxes:3 Stop:11.33
20,SLF,2026-05-26,CupHandle,73.01,12.67x,75.0,Depth:16.0% Handle:0.8% Vol:12.67x Target:84.70
