# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-07-16
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,CVLG,2026-07-16,DarvasBox,48.21,2.28x,50.8,Box:[42.00-47.08] Ht:10.8% Vol:2.28x Boxes:5 Stop:42.00
2,FRAF,2026-07-01,DarvasBox,63.84,3.33x,51.3,Box:[58.63-62.84] Ht:6.7% Vol:3.33x Boxes:6 Stop:58.63
3,LQDT,2026-07-16,DarvasBox,41.02,2.31x,51.1,Box:[36.36-39.93] Ht:8.9% Vol:2.31x Boxes:3 Stop:36.36
4,PGC,2026-06-26,DarvasBox,47.99,4.23x,60.3,Box:[43.44-46.57] Ht:6.7% Vol:4.23x Boxes:5 Stop:43.44
5,EUFN,2026-07-07,DarvasBox,40.10,1.56x,38.6,Box:[38.09-39.35] Ht:3.2% Vol:1.56x Boxes:10 Stop:38.09
6,IRMD,2026-07-08,CupHandle,96.31,1.84x,43.4,Depth:23.3% Handle:5.9% Vol:1.84x Target:119.74
7,COWS,2026-07-16,DarvasBox,37.53,3.50x,63.0,Box:[35.84-36.98] Ht:3.1% Vol:3.50x Boxes:7 Stop:35.84
8,HBNC,2026-06-26,DarvasBox,20.29,5.80x,68.0,Box:[19.25-19.92] Ht:3.3% Vol:5.80x Boxes:5 Stop:19.25
9,SHBI,2026-06-26,DarvasBox,23.29,4.09x,58.9,Box:[21.77-23.03] Ht:5.5% Vol:4.09x Boxes:6 Stop:21.77
10,RCKY,2026-06-26,CupHandle,41.28,3.01x,50.1,Depth:22.5% Handle:6.0% Vol:3.01x Target:50.56
11,DVXF,2026-07-06,CupHandle,27.40,7.98x,75.0,Depth:20.3% Handle:0.0% Vol:7.98x Target:32.59
12,LCNB,2026-07-16,DarvasBox,19.78,2.91x,57.1,Box:[17.31-18.52] Ht:6.5% Vol:2.91x Boxes:4 Stop:17.31
13,DVXF,2026-07-02,CupHandle,26.90,3.22x,52.2,Depth:22.8% Handle:4.5% Vol:3.22x Target:32.94
14,ACNB,2026-06-26,DarvasBox,60.42,5.58x,68.0,Box:[55.73-58.54] Ht:4.8% Vol:5.58x Boxes:3 Stop:55.73
15,UFCS,2026-06-26,DarvasBox,52.55,4.50x,63.0,Box:[43.01-49.94] Ht:13.9% Vol:4.50x Boxes:5 Stop:43.01
16,JBHT,2026-07-16,DarvasBox,298.41,2.45x,52.5,Box:[269.39-294.98] Ht:8.7% Vol:2.45x Boxes:5 Stop:269.39
17,LINE,2026-06-26,CupHandle,43.98,1.84x,38.4,Depth:25.5% Handle:10.1% Vol:1.84x Target:54.52
18,GSBC,2026-06-26,DarvasBox,79.05,2.54x,43.4,Box:[73.15-76.92] Ht:4.9% Vol:2.54x Boxes:6 Stop:73.15
19,CHRW,2026-07-14,CupHandle,199.61,1.36x,43.6,Depth:22.6% Handle:7.1% Vol:1.36x Target:243.47
20,FRST,2026-06-26,DarvasBox,16.65,7.46x,68.0,Box:[15.08-15.89] Ht:5.1% Vol:7.46x Boxes:3 Stop:15.08
