# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-08-05
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,SAN,2026-08-05,DarvasBox,14.64,3.05x,58.5,Box:[13.15-14.39] Ht:8.6% Vol:3.05x Boxes:12 Stop:13.15
2,AME,2026-08-04,DarvasBox,254.05,2.92x,57.2,Box:[226.51-244.71] Ht:7.4% Vol:2.92x Boxes:4 Stop:226.51
3,OC,2026-08-05,CupHandle,152.47,1.32x,43.2,Depth:23.5% Handle:2.7% Vol:1.32x Target:182.86
4,AIZ,2026-08-05,DarvasBox,301.57,2.60x,54.0,Box:[271.75-284.12] Ht:4.4% Vol:2.60x Boxes:8 Stop:271.75
5,BRC,2026-07-23,CupHandle,93.68,1.64x,36.4,Depth:23.4% Handle:7.5% Vol:1.64x Target:115.27
6,SMHI,2026-07-30,DarvasBox,9.54,7.02x,73.0,Box:[7.63-8.51] Ht:10.3% Vol:7.02x Boxes:4 Stop:7.63
7,NEXA,2026-08-04,CupHandle,13.50,1.80x,48.0,Depth:28.9% Handle:3.1% Vol:1.80x Target:17.10
8,BBVA,2026-07-30,DarvasBox,27.60,2.88x,51.8,Box:[24.90-26.40] Ht:5.7% Vol:2.88x Boxes:9 Stop:24.90
9,NCLH,2026-07-28,CupHandle,21.22,1.57x,40.7,Depth:26.3% Handle:12.9% Vol:1.57x Target:26.40
10,WBS,2026-08-05,DarvasBox,79.12,3.11x,59.1,Box:[75.34-77.69] Ht:3.0% Vol:3.11x Boxes:7 Stop:75.34
11,AVAL,2026-07-31,CupHandle,5.28,1.45x,44.5,Depth:22.2% Handle:12.5% Vol:1.45x Target:6.40
12,FHI,2026-08-03,DarvasBox,63.94,1.67x,44.7,Box:[56.96-60.76] Ht:6.2% Vol:1.67x Boxes:10 Stop:56.96
13,JHX,2026-07-21,CupHandle,24.90,1.64x,36.4,Depth:27.8% Handle:0.1% Vol:1.64x Target:31.60
14,RBSpF,2026-07-21,CupHandle,9.16,3.30x,53.0,Depth:24.2% Handle:1.9% Vol:3.30x Target:11.32
15,WS,2026-08-04,CupHandle,37.88,1.32x,43.2,Depth:26.1% Handle:10.1% Vol:1.32x Target:47.47
16,THG,2026-07-30,DarvasBox,230.09,1.82x,41.2,Box:[203.36-225.29] Ht:9.7% Vol:1.82x Boxes:12 Stop:203.36
17,WSM,2026-08-04,DarvasBox,248.88,2.09x,48.9,Box:[214.19-244.65] Ht:12.5% Vol:2.09x Boxes:3 Stop:214.19
18,GTES,2026-08-04,DarvasBox,29.84,2.10x,49.0,Box:[25.18-29.17] Ht:13.7% Vol:2.10x Boxes:4 Stop:25.18
19,YETI,2026-07-22,CupHandle,51.76,1.55x,35.5,Depth:29.9% Handle:4.3% Vol:1.55x Target:66.62
20,RBSPF,2026-07-21,CupHandle,9.16,3.30x,53.0,Depth:23.3% Handle:2.0% Vol:3.30x Target:11.21
