# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-09-02
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,EQNR,2026-08-25,CupHandle,41.21,1.73x,42.3,Depth:24.9% Handle:7.8% Vol:1.73x Target:51.43
2,SB,2026-08-21,DarvasBox,8.53,1.60x,34.0,Box:[7.24-8.04] Ht:10.0% Vol:1.60x Boxes:5 Stop:7.24
3,SHEL,2026-09-01,CupHandle,93.51,1.93x,49.3,Depth:16.8% Handle:1.1% Vol:1.93x Target:108.89
4,INSW,2026-08-31,CupHandle,98.64,1.74x,47.4,Depth:22.2% Handle:9.5% Vol:1.74x Target:120.02
5,NOMD,2026-08-24,CupHandle,12.10,2.47x,49.7,Depth:29.2% Handle:12.4% Vol:2.47x Target:15.81
6,BP,2026-09-01,CupHandle,44.47,2.00x,50.0,Depth:19.5% Handle:7.0% Vol:2.00x Target:53.23
7,NMM,2026-08-20,DarvasBox,85.32,2.66x,44.6,Box:[77.64-82.84] Ht:6.3% Vol:2.66x Boxes:9 Stop:77.64
8,NAT,2026-08-27,CupHandle,6.76,2.74x,52.4,Depth:22.3% Handle:11.1% Vol:2.74x Target:8.20
9,TEN,2026-09-02,CupHandle,43.25,1.40x,44.0,Depth:19.0% Handle:5.9% Vol:1.40x Target:51.44
10,E,2026-08-19,CupHandle,55.97,1.37x,33.7,Depth:19.7% Handle:7.5% Vol:1.37x Target:67.10
11,WDS,2026-09-02,CupHandle,23.83,1.64x,46.4,Depth:21.9% Handle:2.7% Vol:1.64x Target:29.10
12,COP,2026-08-21,CupHandle,134.87,1.38x,33.8,Depth:19.3% Handle:1.6% Vol:1.38x Target:159.51
13,TTE,2026-08-25,CupHandle,88.80,1.69x,41.9,Depth:16.3% Handle:4.0% Vol:1.69x Target:103.41
14,ETD,2026-08-21,CupHandle,23.39,1.37x,33.7,Depth:22.9% Handle:5.5% Vol:1.37x Target:28.81
15,EOG,2026-09-01,CupHandle,148.35,1.37x,43.7,Depth:12.6% Handle:7.1% Vol:1.37x Target:166.75
16,MRK,2026-08-19,DarvasBox,152.20,4.00x,58.0,Box:[126.22-135.05] Ht:6.5% Vol:4.00x Boxes:4 Stop:126.22
17,XOM,2026-08-18,Spoon,165.56,1.39x,28.9,Depth:15.3% Roundness:0.00 Vol:1.39x Days:49
18,COP,2026-08-31,CupHandle,132.49,1.33x,43.3,Depth:19.9% Handle:6.4% Vol:1.33x Target:158.07
19,AHR,2026-08-25,CupHandle,57.05,2.23x,47.3,Depth:16.8% Handle:8.5% Vol:2.23x Target:66.12
20,TTE,2026-09-02,CupHandle,90.22,1.88x,48.8,Depth:16.3% Handle:6.6% Vol:1.88x Target:104.83
