# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-03-22
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,DELL,2026-03-20,CupHandle,157.67,63.3,1,100.0,72.0,100.0,52.2,12.1
2,SO,2026-03-20,CupHandle,93.39,57.5,1,100.0,41.8,100.0,52.1,11.4
3,TS,2026-03-19,DarvasBox,56.07,52.4,2,75.3,77.6,44.3,75.8,0.0
4,CF,2026-03-03,DarvasBox,106.30,52.3,2,70.6,72.0,100.0,62.6,12.9
5,ELPC,2026-03-19,DarvasBox,11.89,52.0,2,80.0,72.4,18.8,75.4,0.7
6,AXR,2026-03-17,CupHandle,28.39,51.9,2,72.6,71.9,100.0,77.9,35.8
7,AMTB,2026-03-06,CupHandle,21.34,51.7,2,78.4,71.6,48.4,51.7,14.3
8,CTRA,2026-03-19,DarvasBox,33.90,48.9,2,74.2,66.3,43.8,68.5,0.0
9,BP,2026-03-06,DarvasBox,40.44,47.9,2,83.6,30.0,30.2,77.5,0.0
10,TXO,2026-03-20,CupHandle,12.77,47.6,2,73.0,71.8,41.1,68.1,11.4
11,PUMP,2026-03-12,CupHandle,14.39,47.1,2,79.6,33.3,54.2,48.3,0.0
12,PDS,2026-03-19,DarvasBox,98.20,46.7,2,76.4,50.0,41.1,59.0,0.0
13,TTE,2026-03-19,DarvasBox,90.06,46.5,2,76.8,69.4,6.8,57.2,2.0
14,SPIR,2026-03-18,CupHandle,10.74,46.2,2,66.2,70.4,62.5,87.4,1.2
15,COP,2026-03-20,DarvasBox,126.92,46.1,2,76.2,61.7,18.2,60.6,0.7
16,ANF,2026-03-03,CupHandle,99.22,44.9,3,63.3,72.0,100.0,45.4,23.6
17,SOBO,2026-03-13,CupHandle,33.49,44.9,3,64.9,60.0,100.0,43.8,11.4
18,SPNT,2026-03-04,CupHandle,21.24,44.3,3,62.1,70.1,82.3,61.0,0.0
19,BURL,2026-03-05,CupHandle,321.47,44.2,3,68.1,89.6,14.6,43.8,0.0
20,GRDN,2026-03-10,CupHandle,33.65,44.0,3,72.9,50.0,29.2,100.0,0.7
21,GEL,2026-03-05,CupHandle,18.49,43.6,3,72.0,33.4,76.6,72.7,11.4
22,NOA,2026-03-09,CupHandle,16.46,43.3,3,74.1,64.4,14.1,55.1,12.1
23,LPG,2026-03-03,CupHandle,36.32,43.2,3,72.7,65.3,16.1,45.6,0.7
24,MNR,2026-03-12,CupHandle,13.43,43.1,3,72.0,72.8,7.8,56.3,6.4
25,UAA,2026-03-10,CupHandle,6.68,43.0,3,67.6,58.0,71.9,42.5,14.3
26,CRC,2026-03-06,CupHandle,64.74,42.6,3,75.7,41.4,24.5,65.5,0.7
27,PSX,2026-03-12,DarvasBox,174.09,42.6,3,82.0,30.0,4.2,55.3,0.0
28,PEBPE,2026-03-17,CupHandle,20.07,42.3,3,62.2,64.0,83.3,100.0,28.4
29,AGX,2026-03-09,DarvasBox,466.38,41.9,3,74.8,38.9,31.8,80.8,11.4
30,TDSpU,2026-03-03,CupHandle,22.45,41.9,3,63.9,56.0,100.0,58.8,33.8
31,MXL,2026-03-20,CupHandle,16.56,41.7,3,62.6,65.2,77.6,54.7,14.3
32,MGY,2026-03-09,DarvasBox,29.06,41.6,3,69.5,66.4,22.9,43.0,0.0
33,BGR,2026-03-19,DarvasBox,16.72,41.3,3,69.3,45.9,52.1,55.3,0.0
34,EQT,2026-03-19,CupHandle,64.68,41.3,3,60.9,60.0,100.0,56.9,22.9
35,PEBpE,2026-03-17,CupHandle,20.07,40.8,3,60.8,64.0,83.3,88.7,28.2
36,CNR,2026-03-03,CupHandle,92.01,40.8,3,70.6,55.8,17.7,69.2,0.0
37,BLX,2026-03-20,CupHandle,49.00,40.8,3,65.2,65.8,42.7,51.3,0.0
38,GEV,2026-03-03,CupHandle,842.00,40.7,3,68.7,67.5,17.2,56.5,4.3
39,LHX,2026-03-02,DarvasBox,378.48,40.6,3,80.4,11.3,40.6,51.1,14.3
40,NPK,2026-03-09,DarvasBox,141.48,40.0,3,82.4,21.6,2.6,58.2,13.6
41,CSL,2026-03-09,CupHandle,352.94,39.6,3,67.7,58.2,41.7,61.6,22.9
42,PPG,2026-03-04,CupHandle,117.70,39.4,3,68.6,70.0,17.2,51.5,22.9
43,UNFI,2026-03-11,CupHandle,40.76,38.9,3,73.0,45.6,15.6,55.2,11.4
44,ONON,2026-03-02,CupHandle,46.76,38.8,3,67.9,66.9,25.0,34.7,19.3
45,NXG,2026-03-18,DarvasBox,56.30,38.7,3,73.4,49.9,0.5,58.0,7.4
46,LNG,2026-03-18,DarvasBox,266.22,38.7,3,68.8,64.1,0.5,74.7,5.7
47,SRI,2026-03-09,CupHandle,7.61,38.7,3,66.7,54.5,49.0,55.3,23.6
48,EAT,2026-03-20,CupHandle,143.40,38.6,3,54.6,85.9,75.0,40.9,14.3
49,AR,2026-03-20,CupHandle,43.09,38.1,3,70.4,33.8,38.0,55.0,0.0
50,GPRK,2026-03-05,CupHandle,8.81,38.0,3,70.4,48.8,7.8,69.6,0.7
