# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-06-11
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,TDI,2026-06-02,DarvasBox,46.47,91.7,1,84.5,68.0,62.0,38.1,11.4
2,BWFG,2026-06-09,DarvasBox,55.31,89.4,1,81.0,64.2,89.1,67.2,7.8
3,NEWT,2026-05-26,CupHandle,13.86,87.6,1,78.6,73.7,74.0,46.7,0.0
4,TXUG,2026-06-02,CupHandle,26.94,87.1,1,73.3,70.8,94.8,91.5,14.3
5,VTWG,2026-05-28,DarvasBox,279.37,86.9,1,87.7,68.0,41.7,44.0,12.3
6,MFIN,2026-06-10,CupHandle,9.90,86.8,1,74.5,70.5,82.3,100.0,15.3
7,UNIT,2026-06-11,DarvasBox,12.52,85.6,1,81.5,68.0,74.5,67.6,1.2
8,SUPP,2026-06-11,CupHandle,83.97,85.0,1,78.6,51.9,83.3,100.0,14.2
9,CHEF,2026-06-11,DarvasBox,89.76,83.9,1,86.8,68.0,50.0,69.6,3.2
10,GLUE,2026-05-29,CupHandle,19.71,83.5,1,77.9,68.0,52.1,64.1,14.3
11,COPJ,2026-05-26,CupHandle,44.35,83.1,1,77.8,71.5,41.7,71.0,15.9
12,TARK,2026-05-29,CupHandle,50.08,82.8,1,80.4,64.3,54.2,88.5,22.9
13,ACWX,2026-06-01,DarvasBox,76.94,82.6,1,75.8,68.0,55.7,47.0,0.0
14,WLFC,2026-06-11,CupHandle,191.84,81.9,1,69.7,68.1,97.9,60.4,2.9
15,SFLO,2026-06-01,DarvasBox,34.31,81.9,1,92.4,50.8,44.8,39.4,17.5
16,FTC,2026-06-02,DarvasBox,187.44,81.6,1,84.7,60.7,41.7,38.0,24.1
17,LCDS,2026-05-29,CupHandle,72.04,81.5,1,73.3,59.0,76.0,100.0,14.3
18,AMLX,2026-06-04,CupHandle,14.31,81.3,1,74.2,68.7,77.6,63.4,14.3
19,ONB,2026-06-10,CupHandle,24.37,81.2,1,72.1,74.4,70.8,65.1,0.0
20,BOTJ,2026-06-08,DarvasBox,24.27,81.2,1,88.0,55.4,33.9,87.9,12.0
21,CARZ,2026-06-04,DarvasBox,120.78,81.2,1,87.9,63.4,39.1,34.2,26.0
22,MQQQ,2026-06-03,DarvasBox,251.12,81.0,1,86.4,70.3,19.3,28.2,14.3
23,MNST,2026-06-10,CupHandle,91.21,80.7,1,72.8,68.0,91.7,55.6,0.0
24,ENLT,2026-05-26,CupHandle,103.56,80.2,1,80.8,59.9,51.6,42.7,13.6
25,OVBC,2026-05-26,DarvasBox,47.96,80.2,1,84.3,74.9,2.1,53.9,7.7
26,COPP,2026-06-02,CupHandle,45.70,80.2,1,78.1,71.4,41.7,52.5,11.4
27,DYN,2026-06-11,CupHandle,17.95,80.1,1,73.8,72.1,52.6,51.1,10.0
28,TUG,2026-05-27,DarvasBox,46.68,79.9,1,81.8,70.6,17.7,80.7,25.1
29,SEEM,2026-06-03,DarvasBox,40.65,79.7,1,79.6,71.1,35.4,57.9,20.5
30,CVBF,2026-05-26,Spoon,20.77,79.7,1,70.7,74.9,72.4,44.4,0.0
31,RBB,2026-05-26,CupHandle,23.90,79.6,1,70.9,62.7,81.2,80.8,0.0
32,EWJV,2026-05-22,CupHandle,45.19,79.5,1,68.3,73.2,80.7,50.0,7.1
33,FPXI,2026-05-26,DarvasBox,77.19,79.2,1,80.4,67.7,44.3,47.5,21.9
34,SFNC,2026-06-09,CupHandle,21.71,79.2,1,70.3,73.1,72.9,76.7,0.0
35,ONEW,2026-06-11,CupHandle,11.08,79.1,1,74.0,66.1,63.0,55.6,14.1
36,JMID,2026-05-29,DarvasBox,31.77,79.1,1,84.4,32.3,51.0,34.2,13.6
37,QQQS,2026-05-27,DarvasBox,43.80,79.1,1,88.4,54.7,34.4,28.7,24.3
38,BULD,2026-05-26,DarvasBox,34.09,79.1,1,86.1,69.7,30.7,31.9,24.7
39,CEPI,2026-05-26,CupHandle,35.05,79.0,1,79.2,64.0,39.6,33.7,16.7
40,VBNK,2026-06-03,CupHandle,20.07,78.4,1,85.9,55.2,33.3,54.8,4.2
41,CDZIP,2026-05-29,DarvasBox,22.49,78.3,1,90.7,73.6,1.6,76.7,13.1
42,HCSG,2026-06-10,CupHandle,21.31,78.2,1,70.3,68.0,97.9,46.2,0.0
43,FYC,2026-05-27,DarvasBox,116.99,78.2,1,74.4,73.2,50.5,51.9,7.4
44,MCRI,2026-06-10,DarvasBox,127.22,78.0,1,75.6,70.4,56.2,63.4,0.0
45,GRIN,2026-06-11,CupHandle,32.31,78.0,1,71.8,74.7,50.0,100.0,11.8
46,CNOB,2026-06-08,DarvasBox,31.15,77.6,1,74.3,71.3,60.4,69.5,0.5
47,AIA,2026-05-27,DarvasBox,141.90,77.6,1,78.1,74.5,33.9,27.1,11.7
48,LKFN,2026-06-10,CupHandle,61.17,77.5,1,66.9,68.6,79.7,70.7,0.0
49,ADAM,2026-06-11,CupHandle,9.11,77.4,1,67.1,74.0,92.2,56.2,0.0
50,DVXF,2026-05-26,CupHandle,23.52,77.2,1,77.2,73.4,50.0,17.1,23.0
