# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-30
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NWPX,2026-04-30,DarvasBox,98.34,3.21x,60.1,Box:[80.10-89.24] Ht:10.2% Vol:3.21x Boxes:5 Stop:80.10
2,BTSGU,2026-04-15,DarvasBox,152.65,3.22x,50.2,Box:[137.41-150.25] Ht:8.5% Vol:3.22x Boxes:6 Stop:137.41
3,KALV,2026-04-29,DarvasBox,26.67,54.37x,78.0,Box:[19.10-21.31] Ht:10.3% Vol:54.37x Boxes:3 Stop:19.10
4,DRTS,2026-04-30,CupHandle,8.34,3.02x,60.2,Depth:23.3% Handle:8.6% Vol:3.02x Target:10.19
5,NYAX,2026-04-23,DarvasBox,66.24,35.52x,73.0,Box:[53.05-61.65] Ht:14.0% Vol:35.52x Boxes:3 Stop:53.05
6,CECO,2026-04-28,CupHandle,74.29,5.42x,80.0,Depth:23.4% Handle:7.3% Vol:5.42x Target:89.60
7,WERN,2026-04-30,CupHandle,36.87,1.79x,47.9,Depth:22.8% Handle:2.8% Vol:1.79x Target:44.68
8,ROKU,2026-04-17,CupHandle,116.19,1.31x,33.1,Depth:21.1% Handle:7.8% Vol:1.31x Target:137.18
9,SIXG,2026-04-14,DarvasBox,75.68,2.07x,38.7,Box:[64.66-72.23] Ht:10.5% Vol:2.07x Boxes:9 Stop:64.66
10,KNSA,2026-04-28,DarvasBox,53.85,5.04x,78.0,Box:[44.40-50.03] Ht:11.3% Vol:5.04x Boxes:13 Stop:44.40
11,WERN,2026-04-29,CupHandle,36.39,2.50x,55.0,Depth:21.3% Handle:6.8% Vol:2.50x Target:43.55
12,ECPG,2026-04-15,DarvasBox,78.69,3.35x,51.5,Box:[65.01-74.58] Ht:12.8% Vol:3.35x Boxes:4 Stop:65.01
13,AIP,2026-04-16,CupHandle,21.52,1.70x,37.0,Depth:27.4% Handle:12.5% Vol:1.70x Target:26.64
14,RILY,2026-04-22,CupHandle,7.62,1.31x,38.1,Depth:22.5% Handle:6.9% Vol:1.31x Target:9.36
15,NVCR,2026-04-30,CupHandle,15.21,7.08x,80.0,Depth:28.2% Handle:13.7% Vol:7.08x Target:19.08
16,AXGN,2026-04-28,DarvasBox,41.99,2.31x,51.1,Box:[36.19-39.99] Ht:9.5% Vol:2.31x Boxes:4 Stop:36.19
17,RILY,2026-04-29,CupHandle,7.56,1.40x,44.0,Depth:23.8% Handle:6.9% Vol:1.40x Target:9.44
18,SYNA,2026-04-21,CupHandle,86.83,2.05x,45.5,Depth:23.2% Handle:10.9% Vol:2.05x Target:104.48
19,CARG,2026-04-30,CupHandle,36.46,1.34x,43.4,Depth:27.2% Handle:2.3% Vol:1.34x Target:46.32
20,LSE,2026-04-24,CupHandle,5.33,2.20x,47.0,Depth:25.8% Handle:3.8% Vol:2.20x Target:6.65
