# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-02-25
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GNT,2026-02-23,DarvasBox,8.98,2.35x,51.5,Box:[7.80-8.79] Ht:11.3% Vol:2.35x Boxes:11 Stop:7.80
2,VTMX,2026-02-20,DarvasBox,35.99,3.14x,59.4,Box:[30.57-32.68] Ht:6.5% Vol:3.14x Boxes:3 Stop:30.57
3,ZIM,2026-02-17,DarvasBox,27.85,11.91x,73.0,Box:[21.07-24.47] Ht:13.9% Vol:11.91x Boxes:2 Stop:21.07
4,Kw,2026-02-17,DarvasBox,10.86,10.28x,73.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
5,KW,2026-02-17,DarvasBox,10.86,10.28x,73.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
6,SPHR,2026-02-12,DarvasBox,115.72,3.46x,52.6,Box:[90.76-101.89] Ht:10.9% Vol:3.46x Boxes:3 Stop:90.76
7,RYAM,2026-02-25,DarvasBox,10.23,9.37x,78.0,Box:[7.65-8.95] Ht:14.5% Vol:9.37x Boxes:3 Stop:7.65
8,PHG,2026-02-10,DarvasBox,32.91,8.10x,68.0,Box:[28.76-30.30] Ht:5.1% Vol:8.10x Boxes:3 Stop:28.76
9,AOD,2026-02-18,DarvasBox,10.62,1.59x,38.9,Box:[9.70-10.08] Ht:3.7% Vol:1.59x Boxes:7 Stop:9.70
10,EHAB,2026-02-23,DarvasBox,13.60,31.09x,78.0,Box:[10.21-11.35] Ht:10.0% Vol:31.09x Boxes:2 Stop:10.21
11,IIM,2026-02-13,DarvasBox,12.82,1.88x,36.8,Box:[12.17-12.55] Ht:3.0% Vol:1.88x Boxes:2 Stop:12.17
12,HLF,2026-02-19,DarvasBox,19.57,5.59x,73.0,Box:[15.61-17.93] Ht:12.9% Vol:5.59x Boxes:1 Stop:15.61
13,TBN,2026-02-24,CupHandle,31.27,3.15x,61.5,Depth:24.2% Handle:6.6% Vol:3.15x Target:38.39
14,ODC,2026-02-20,CupHandle,63.69,1.56x,45.6,Depth:27.4% Handle:1.5% Vol:1.56x Target:80.89
15,INVX,2026-02-23,DarvasBox,27.17,3.82x,66.2,Box:[24.02-26.65] Ht:9.9% Vol:3.82x Boxes:4 Stop:24.02
16,KN,2026-02-06,DarvasBox,26.98,2.05x,38.5,Box:[23.94-25.33] Ht:5.5% Vol:2.05x Boxes:6 Stop:23.94
17,DAN,2026-02-18,DarvasBox,34.77,1.68x,39.8,Box:[28.30-31.73] Ht:10.8% Vol:1.68x Boxes:9 Stop:28.30
18,DBD,2026-02-12,DarvasBox,75.59,2.61x,44.1,Box:[66.94-72.53] Ht:7.7% Vol:2.61x Boxes:6 Stop:66.94
19,DSTX,2026-02-11,DarvasBox,34.51,4.40x,62.0,Box:[32.86-33.92] Ht:3.1% Vol:4.40x Boxes:8 Stop:32.86
20,CRT,2026-02-19,CupHandle,8.99,3.45x,59.5,Depth:21.7% Handle:10.0% Vol:3.45x Target:10.89
