# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-04-05
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,NIO,2026-03-31,CupHandle,6.03,66.4,1,100.0,65.0,100.0,45.7,12.1
2,DELL,2026-03-20,CupHandle,157.67,64.9,1,100.0,65.0,100.0,44.0,22.9
3,SO,2026-03-20,CupHandle,93.39,59.0,1,100.0,65.0,100.0,49.0,11.4
4,ELPC,2026-03-19,DarvasBox,11.89,57.7,1,80.0,74.9,34.4,91.1,0.0
5,ETR,2026-03-27,DarvasBox,109.88,57.6,1,84.0,74.5,22.9,51.9,0.4
6,MXL,2026-03-31,CupHandle,17.39,56.2,1,71.8,69.5,88.0,48.0,0.0
7,RSI,2026-03-31,CupHandle,21.75,53.9,2,74.3,73.4,66.1,53.5,0.0
8,AXR,2026-03-17,CupHandle,28.39,53.9,2,72.6,65.0,100.0,43.3,35.4
9,AAMI,2026-04-01,CupHandle,56.20,53.8,2,69.4,73.6,77.1,58.9,0.0
10,CHH,2026-03-26,CupHandle,101.54,53.0,2,69.9,68.0,96.9,44.5,11.4
11,CODI,2026-03-30,CupHandle,7.67,52.2,2,77.9,68.0,44.8,79.7,5.7
12,TS,2026-03-19,DarvasBox,56.07,51.8,2,75.3,64.7,48.4,39.7,2.9
13,CVLG,2026-03-24,CupHandle,26.61,51.5,2,67.8,73.0,81.8,40.5,0.0
14,FN,2026-03-24,CupHandle,600.91,51.5,2,69.4,68.0,65.6,49.5,0.7
15,MCB,2026-03-31,CupHandle,83.29,50.5,2,62.9,68.0,100.0,50.3,2.9
16,DLR,2026-03-31,CupHandle,180.21,50.2,2,65.8,68.0,91.1,58.6,0.0
17,DXYZ,2026-03-25,CupHandle,30.58,50.2,2,66.2,65.0,100.0,56.7,12.1
18,YOU,2026-03-24,DarvasBox,53.53,50.2,2,78.5,72.9,13.5,43.7,11.4
19,FFWM,2026-03-31,CupHandle,5.90,48.5,2,69.7,41.6,62.5,83.2,2.9
20,UGP,2026-03-31,DarvasBox,5.51,48.4,2,73.8,70.4,21.9,49.1,0.0
21,SNDR,2026-03-24,CupHandle,25.27,47.8,2,61.3,71.6,91.7,37.5,0.0
22,GKOS,2026-04-01,CupHandle,112.64,47.7,2,63.7,68.0,82.3,49.0,0.0
23,CNK,2026-04-02,CupHandle,29.24,47.1,2,69.0,68.0,56.2,58.2,5.7
24,MGM,2026-03-24,CupHandle,37.11,46.9,2,65.4,63.2,69.8,35.6,0.0
25,FLG,2026-03-24,CupHandle,13.14,46.9,2,58.2,72.2,92.7,47.9,0.0
26,BLX,2026-03-31,CupHandle,51.08,46.7,2,66.7,68.0,49.0,45.7,0.0
27,ATEN,2026-03-17,CupHandle,21.27,46.7,2,60.1,65.0,100.0,39.5,11.4
28,PAM,2026-03-19,CupHandle,86.61,45.7,2,61.6,74.9,48.4,61.1,0.0
29,RRC,2026-03-19,CupHandle,45.28,45.6,2,62.3,65.0,100.0,44.5,22.9
30,AD,2026-03-31,CupHandle,46.14,45.3,2,62.2,68.0,80.2,100.0,0.0
31,SOBO,2026-03-26,CupHandle,34.00,44.8,3,63.3,65.0,100.0,80.5,11.4
32,CMP,2026-03-31,CupHandle,23.35,44.8,3,63.4,67.5,85.9,45.4,2.9
33,STZ,2026-04-01,CupHandle,151.09,44.5,3,54.8,68.0,96.4,60.2,2.9
34,FLNG,2026-03-19,DarvasBox,31.57,43.6,3,75.1,70.5,9.4,29.7,11.4
35,EAT,2026-03-20,CupHandle,143.40,43.3,3,54.6,69.4,85.9,36.9,2.9
36,PEO,2026-03-26,DarvasBox,27.82,43.2,3,83.1,18.9,6.8,70.0,0.0
37,BCPC,2026-03-30,CupHandle,170.44,43.1,3,60.6,74.9,85.4,51.2,2.9
38,BCpC,2026-03-30,CupHandle,170.44,42.9,3,60.8,74.9,81.8,51.2,2.9
39,CWAN,2026-04-01,CupHandle,23.79,42.8,3,60.5,72.5,55.7,59.2,0.0
40,RGR,2026-04-02,CupHandle,41.01,42.7,3,65.8,48.8,45.3,47.2,0.0
41,PEB,2026-03-31,CupHandle,12.63,42.4,3,62.4,71.5,63.0,52.7,0.0
42,IRM,2026-03-31,CupHandle,102.14,42.3,3,62.0,68.0,74.5,48.2,11.4
43,SGHC,2026-04-01,CupHandle,10.91,41.5,3,58.5,70.2,75.5,64.0,14.3
44,XIFR,2026-03-31,CupHandle,10.62,41.4,3,57.2,66.6,51.6,58.7,0.0
45,AUB,2026-03-31,CupHandle,35.74,41.4,3,54.9,72.8,87.5,44.0,2.9
46,SRE,2026-03-31,CupHandle,97.17,41.3,3,54.5,65.0,100.0,50.3,11.4
47,OGS,2026-04-02,CupHandle,88.90,40.9,3,58.4,68.0,68.8,56.2,0.0
48,CTRA,2026-03-19,DarvasBox,33.90,40.5,3,74.2,15.0,40.1,31.9,2.9
49,PDS,2026-03-19,DarvasBox,98.20,40.3,3,76.4,15.0,22.9,49.0,2.9
50,BEP,2026-03-18,CupHandle,31.67,40.2,3,59.4,71.9,38.5,47.9,0.0
