# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-02-26
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GNT,2026-02-23,DarvasBox,8.98,2.35x,51.5,Box:[7.80-8.79] Ht:11.3% Vol:2.35x Boxes:11 Stop:7.80
2,EHAB,2026-02-23,DarvasBox,13.60,31.09x,78.0,Box:[10.21-11.35] Ht:10.0% Vol:31.09x Boxes:2 Stop:10.21
3,TBN,2026-02-24,CupHandle,31.27,3.15x,61.5,Depth:24.2% Handle:6.6% Vol:3.15x Target:38.39
4,ZIM,2026-02-17,DarvasBox,27.85,11.91x,73.0,Box:[21.07-24.47] Ht:13.9% Vol:11.91x Boxes:2 Stop:21.07
5,PHG,2026-02-10,DarvasBox,32.91,8.10x,68.0,Box:[28.76-30.30] Ht:5.1% Vol:8.10x Boxes:3 Stop:28.76
6,SPHR,2026-02-12,DarvasBox,115.72,3.46x,52.6,Box:[90.76-101.89] Ht:10.9% Vol:3.46x Boxes:3 Stop:90.76
7,RYAM,2026-02-25,DarvasBox,10.23,9.37x,78.0,Box:[7.65-8.95] Ht:14.5% Vol:9.37x Boxes:3 Stop:7.65
8,ODC,2026-02-20,CupHandle,63.69,1.56x,40.6,Depth:27.4% Handle:1.5% Vol:1.56x Target:80.89
9,KW,2026-02-17,DarvasBox,10.86,10.28x,73.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
10,Kw,2026-02-17,DarvasBox,10.86,10.28x,73.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
11,AER,2026-02-17,DarvasBox,152.56,2.71x,50.1,Box:[141.32-149.24] Ht:5.3% Vol:2.71x Boxes:8 Stop:141.32
12,WES,2026-02-17,DarvasBox,43.73,2.27x,45.7,Box:[39.11-41.86] Ht:6.6% Vol:2.27x Boxes:6 Stop:39.11
13,DBD,2026-02-12,DarvasBox,75.59,2.61x,44.1,Box:[66.94-72.53] Ht:7.7% Vol:2.61x Boxes:6 Stop:66.94
14,DSTX,2026-02-11,DarvasBox,34.51,4.40x,62.0,Box:[32.86-33.92] Ht:3.1% Vol:4.40x Boxes:8 Stop:32.86
15,IIM,2026-02-13,DarvasBox,12.82,1.88x,36.8,Box:[12.17-12.55] Ht:3.0% Vol:1.88x Boxes:2 Stop:12.17
16,AD,2026-02-20,CupHandle,49.27,1.34x,38.4,Depth:24.5% Handle:8.7% Vol:1.34x Target:61.12
17,VTMX,2026-02-20,DarvasBox,35.99,3.14x,54.4,Box:[30.57-32.68] Ht:6.5% Vol:3.14x Boxes:3 Stop:30.57
18,HLF,2026-02-19,DarvasBox,19.57,5.59x,73.0,Box:[15.61-17.93] Ht:12.9% Vol:5.59x Boxes:1 Stop:15.61
19,CRS,2026-02-06,DarvasBox,365.11,1.74x,35.4,Box:[313.04-348.79] Ht:10.2% Vol:1.74x Boxes:8 Stop:313.04
20,AOD,2026-02-18,DarvasBox,10.62,1.59x,38.9,Box:[9.70-10.08] Ht:3.7% Vol:1.59x Boxes:7 Stop:9.70
