# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-02-12
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,GLP,2026-02-11,CupHandle,48.44,73.4,3,68.9,88.2,86.5,70.9,11.3
2,USPH,2026-02-11,CupHandle,88.14,67.9,3,72.5,69.4,56.8,54.4,0.0
3,SEM,2026-02-12,CupHandle,16.29,66.8,3,71.6,67.7,56.8,61.8,0.0
4,KVUE,2026-02-04,CupHandle,18.01,66.3,3,76.9,71.7,13.5,58.8,0.0
5,MPW,2026-02-11,CupHandle,5.70,65.6,3,71.5,69.9,50.0,51.7,0.0
6,EME,2026-02-12,CupHandle,782.93,64.8,4,71.1,89.2,18.2,59.4,6.0
7,WHR,2026-02-04,CupHandle,87.69,63.2,4,76.0,73.4,6.8,32.9,1.0
8,PEBpE,2026-02-12,CupHandle,20.20,62.7,4,64.1,73.3,92.2,43.7,18.6
9,HY,2026-02-05,CupHandle,34.81,62.6,4,70.4,74.3,34.4,45.7,0.7
10,CMP,2026-01-23,CupHandle,25.57,61.0,4,76.1,59.6,12.0,42.2,0.0
11,SITE,2026-02-10,CupHandle,148.78,60.3,4,70.3,73.6,12.0,79.0,0.0
12,CDLR,2026-01-30,CupHandle,23.90,59.6,4,75.3,52.7,21.9,40.2,1.0
13,CTOS,2026-02-03,CupHandle,6.55,59.5,4,70.3,67.0,26.0,52.8,0.0
14,SRV,2026-02-09,CupHandle,42.40,59.0,4,63.2,72.3,68.2,51.7,10.0
15,LYV,2026-01-23,CupHandle,146.97,58.7,4,71.6,73.6,1.6,55.0,0.0
16,TPB,2026-02-04,CupHandle,127.13,58.5,4,72.3,46.4,46.4,35.3,0.0
17,TCAI,2026-01-30,CupHandle,33.58,58.3,4,64.9,75.0,50.0,56.8,13.8
18,AVNT,2026-02-11,CupHandle,40.87,58.3,4,68.7,86.2,0.5,46.3,1.0
19,RAL,2026-02-04,CupHandle,56.28,58.3,4,67.4,57.3,50.0,71.2,2.3
20,ATR,2026-02-04,CupHandle,129.23,57.9,4,67.5,74.5,21.9,61.7,2.8
21,APD,2026-01-30,CupHandle,272.50,57.8,4,69.2,69.4,25.0,34.4,0.0
22,NVGS,2026-02-04,CupHandle,17.69,57.6,4,72.4,63.6,8.3,48.0,0.0
23,ECVT,2026-01-29,CupHandle,10.82,57.6,4,73.5,62.2,1.6,54.3,0.0
24,AXR,2026-02-12,CupHandle,23.69,57.6,4,65.4,50.0,76.6,97.5,20.9
25,CVEO,2026-02-06,CupHandle,27.55,57.5,4,71.2,60.2,13.5,97.0,10.3
26,AVY,2026-02-04,CupHandle,193.13,57.4,4,64.2,89.5,19.8,42.4,0.0
27,UNFI,2026-02-05,CupHandle,39.70,57.3,4,66.5,64.0,46.4,41.6,0.0
28,LIN,2026-02-05,CupHandle,459.69,57.3,4,67.3,87.1,0.5,56.8,2.9
29,BZH,2026-02-04,CupHandle,24.54,57.3,4,70.4,75.9,3.1,36.3,1.0
30,ASC,2026-02-12,CupHandle,13.10,57.0,4,68.9,60.9,30.7,52.1,0.0
31,CNM,2026-02-10,CupHandle,57.83,56.6,4,71.1,62.8,12.0,48.5,0.0
32,GXO,2026-01-28,CupHandle,57.56,56.4,4,74.9,50.0,0.5,72.5,1.2
33,SI,2026-02-02,CupHandle,14.25,55.9,4,68.5,45.4,50.0,78.2,8.3
34,CBT,2026-02-04,CupHandle,78.73,55.8,4,73.5,57.4,2.1,42.6,0.0
35,NYT,2026-02-02,CupHandle,73.70,55.6,4,69.9,66.6,3.6,64.9,1.1
36,ESI,2026-01-28,CupHandle,29.89,55.6,4,73.1,56.0,0.5,61.0,0.0
37,CE,2026-02-04,CupHandle,52.81,55.5,4,76.2,43.9,0.5,58.2,0.4
38,DECK,2026-01-30,CupHandle,119.34,55.3,4,71.6,64.7,4.7,28.3,1.0
39,PRLB,2026-02-06,CupHandle,67.17,55.3,4,67.3,72.8,4.2,87.0,4.4
40,OC,2026-02-04,CupHandle,132.83,55.2,4,74.6,49.0,6.8,38.5,0.0
41,NPO,2026-02-03,CupHandle,245.49,54.9,4,65.2,70.0,24.0,64.5,0.0
42,REZI,2026-02-11,CupHandle,36.40,54.7,4,69.2,44.6,42.7,49.8,0.0
43,HD,2026-02-04,CupHandle,387.20,54.6,4,63.9,65.2,46.4,37.1,0.0
44,ALG,2026-02-04,CupHandle,203.23,54.1,4,66.6,59.7,35.9,35.4,0.3
45,SDRL,2026-02-09,CupHandle,41.18,54.0,4,69.4,59.1,1.6,90.4,0.0
46,MTZ,2026-02-03,CupHandle,249.51,53.9,4,66.8,64.1,21.4,52.6,0.7
47,TWI,2026-02-04,CupHandle,10.65,53.6,4,69.9,62.7,0.5,54.3,0.0
48,STM,2026-01-28,CupHandle,30.33,53.2,4,66.9,70.3,0.5,74.6,2.0
49,GEF,2026-02-05,CupHandle,73.96,53.2,4,66.4,74.5,4.2,45.5,0.0
50,STNG,2026-02-12,CupHandle,67.77,53.1,4,68.3,58.5,13.5,59.5,0.0
