# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-08-20
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,DNLI,2026-08-06,CupHandle,24.73,1.80x,38.0,Depth:24.9% Handle:7.5% Vol:1.80x Target:30.59
2,KFFB,2026-08-11,DarvasBox,5.54,3.20x,55.0,Box:[4.75-5.48] Ht:13.3% Vol:3.20x Boxes:4 Stop:4.75
3,ADAMN,2026-08-18,DarvasBox,24.91,2.80x,56.0,Box:[23.53-24.60] Ht:4.3% Vol:2.80x Boxes:6 Stop:23.53
4,NGNE,2026-08-12,CupHandle,36.98,1.93x,44.3,Depth:25.9% Handle:11.6% Vol:1.93x Target:45.70
5,AVO,2026-08-07,CupHandle,13.20,1.52x,35.2,Depth:24.4% Handle:11.1% Vol:1.52x Target:16.44
6,FRHC,2026-08-18,CupHandle,160.80,2.32x,53.2,Depth:18.5% Handle:5.2% Vol:2.32x Target:189.46
7,CBOE,2026-08-20,CupHandle,294.11,1.57x,45.7,Depth:25.0% Handle:5.0% Vol:1.57x Target:370.01
8,CNXC,2026-08-19,CupHandle,25.72,1.84x,48.4,Depth:24.6% Handle:11.7% Vol:1.84x Target:31.95
9,IMVT,2026-08-12,DarvasBox,42.60,2.01x,43.1,Box:[37.91-41.23] Ht:8.1% Vol:2.01x Boxes:4 Stop:37.91
10,CARL,2026-08-03,CupHandle,12.93,1.42x,34.2,Depth:25.1% Handle:0.3% Vol:1.42x Target:15.78
11,PPH,2026-08-19,DarvasBox,117.28,3.12x,59.2,Box:[107.70-114.57] Ht:6.0% Vol:3.12x Boxes:7 Stop:107.70
12,CANC,2026-08-19,DarvasBox,45.19,2.93x,57.3,Box:[39.93-42.63] Ht:6.3% Vol:2.93x Boxes:5 Stop:39.93
13,BULL,2026-08-11,CupHandle,7.57,1.74x,42.4,Depth:25.8% Handle:9.9% Vol:1.74x Target:9.44
14,QGEN,2026-08-07,CupHandle,42.30,1.39x,33.9,Depth:25.5% Handle:3.7% Vol:1.39x Target:53.46
15,CTNM,2026-07-31,CupHandle,15.49,1.53x,35.3,Depth:23.0% Handle:3.0% Vol:1.53x Target:18.84
16,QGEN,2026-08-06,CupHandle,41.73,1.49x,34.9,Depth:20.1% Handle:2.5% Vol:1.49x Target:49.92
17,NHPBP,2026-08-06,DarvasBox,25.15,202.76x,68.0,Box:[22.16-23.06] Ht:3.9% Vol:202.76x Boxes:7 Stop:22.16
18,BEAM,2026-08-19,CupHandle,29.07,1.71x,47.1,Depth:24.0% Handle:14.5% Vol:1.71x Target:35.91
19,ICOP,2026-08-19,CupHandle,55.60,2.56x,55.6,Depth:18.7% Handle:6.0% Vol:2.56x Target:66.03
20,BKSC,2026-08-04,DarvasBox,18.93,5.62x,68.0,Box:[17.65-18.41] Ht:4.1% Vol:5.62x Boxes:5 Stop:17.65
