# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-02-20
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,SIM,2026-02-20,CupHandle,32.48,71.8,3,83.0,57.1,62.0,29.0,26.0
2,BHM,2026-02-17,CupHandle,10.82,68.3,3,75.4,74.3,43.2,70.2,19.2
3,ESP,2026-02-09,DarvasBox,60.14,61.6,4,75.9,72.2,1.0,70.0,17.3
4,CKX,2026-02-20,CupHandle,11.99,58.2,4,68.3,65.0,52.6,49.6,23.6
5,SCCF,2026-02-18,CupHandle,23.50,58.0,4,61.7,70.3,71.4,90.0,19.6
6,LGL,2026-02-20,CupHandle,7.39,55.7,4,65.2,66.5,51.6,49.3,18.4
7,LGCY,2026-02-13,CupHandle,11.55,50.9,4,62.0,67.7,21.4,96.7,9.0
8,OPHC,2026-02-04,CupHandle,4.95,50.2,4,67.7,60.5,0.5,74.2,12.9
9,AULTpD,2026-02-02,CupHandle,23.42,48.9,4,66.1,13.4,91.1,53.1,19.8
10,ACU,2026-02-20,CupHandle,44.80,48.3,4,64.9,40.3,47.9,60.3,18.1
11,BDL,2026-02-18,CupHandle,33.95,46.5,4,65.0,15.6,83.9,43.4,20.9
12,RLGT,2026-02-09,CupHandle,7.04,39.7,4,59.6,55.6,3.6,35.3,1.0
13,OBE,2026-02-11,DarvasBox,8.03,39.3,4,54.8,73.4,1.0,42.8,0.0
14,CIX,2026-02-13,CupHandle,24.58,37.5,4,59.6,18.5,58.9,41.2,19.4
15,NML,2026-02-11,CupHandle,9.74,33.2,4,55.0,46.3,5.7,51.5,0.0
16,INTT,2026-02-03,DarvasBox,9.67,29.1,4,51.1,36.8,32.3,30.5,9.4
17,PRK,2026-02-03,CupHandle,171.21,27.4,4,53.2,29.9,14.6,44.6,6.5
