# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-03-03
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,LHX,2026-03-02,DarvasBox,378.48,1.86x,46.6,Box:[336.55-369.59] Ht:8.9% Vol:1.86x Boxes:9 Stop:336.55
2,OUT,2026-02-26,DarvasBox,28.52,2.08x,48.8,Box:[24.78-27.04] Ht:8.4% Vol:2.08x Boxes:4 Stop:24.78
3,RTX,2026-03-02,DarvasBox,212.16,1.63x,44.3,Box:[193.08-206.48] Ht:6.5% Vol:1.63x Boxes:12 Stop:193.08
4,KW,2026-02-17,DarvasBox,10.86,10.28x,68.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
5,Kw,2026-02-17,DarvasBox,10.86,10.28x,68.0,Box:[9.75-10.09] Ht:3.4% Vol:10.28x Boxes:2 Stop:9.75
6,EHAB,2026-02-23,DarvasBox,13.60,31.09x,73.0,Box:[10.21-11.35] Ht:10.0% Vol:31.09x Boxes:2 Stop:10.21
7,GNT,2026-02-23,DarvasBox,8.98,2.35x,46.5,Box:[7.80-8.79] Ht:11.3% Vol:2.35x Boxes:11 Stop:7.80
8,RYAM,2026-02-25,DarvasBox,10.23,9.37x,73.0,Box:[7.65-8.95] Ht:14.5% Vol:9.37x Boxes:3 Stop:7.65
9,TDSpU,2026-02-17,CupHandle,22.40,2.84x,48.4,Depth:13.4% Handle:2.7% Vol:2.84x Target:25.40
10,WES,2026-02-17,DarvasBox,43.73,2.27x,40.7,Box:[39.11-41.86] Ht:6.6% Vol:2.27x Boxes:6 Stop:39.11
11,HAFN,2026-02-23,CupHandle,7.26,1.80x,43.0,Depth:23.0% Handle:1.9% Vol:1.80x Target:8.81
12,TBN,2026-02-24,CupHandle,31.27,3.15x,56.5,Depth:24.2% Handle:6.6% Vol:3.15x Target:38.39
13,PBF,2026-03-02,CupHandle,39.38,1.62x,46.2,Depth:27.8% Handle:5.1% Vol:1.62x Target:49.24
14,ODC,2026-02-20,CupHandle,63.69,1.56x,35.6,Depth:27.4% Handle:1.5% Vol:1.56x Target:80.89
15,ANF,2026-03-03,CupHandle,99.22,1.91x,49.1,Depth:32.8% Handle:2.8% Vol:1.91x Target:131.17
16,TDSpU,2026-03-03,CupHandle,22.45,2.02x,50.2,Depth:12.5% Handle:5.9% Vol:2.02x Target:25.22
17,PDX,2026-03-03,CupHandle,20.55,1.57x,45.7,Depth:14.6% Handle:6.6% Vol:1.57x Target:23.57
18,ZIM,2026-02-17,DarvasBox,27.85,11.91x,68.0,Box:[21.07-24.47] Ht:13.9% Vol:11.91x Boxes:2 Stop:21.07
19,SEM,2026-02-12,CupHandle,16.29,2.33x,43.3,Depth:18.4% Handle:4.9% Vol:2.33x Target:19.14
20,TXO,2026-03-02,CupHandle,12.82,1.66x,46.6,Depth:22.3% Handle:6.9% Vol:1.66x Target:15.73
