# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-07-09
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,GREEL,2026-07-09,DarvasBox,24.00,81.0,1,79.9,69.4,72.9,38.5,14.1
2,KFRC,2026-07-07,DarvasBox,54.40,78.6,1,78.6,73.7,44.3,69.2,0.0
3,ICCC,2026-07-01,DarvasBox,11.00,78.2,1,78.8,73.6,46.4,57.5,10.4
4,CDW,2026-07-09,CupHandle,140.21,78.2,1,78.4,68.0,60.4,45.0,5.7
5,UFCS,2026-06-26,DarvasBox,52.55,78.0,1,92.6,38.4,61.5,45.2,11.4
6,PIE,2026-06-22,DarvasBox,34.30,75.7,1,91.6,45.2,24.0,90.7,12.1
7,EXEL,2026-06-26,DarvasBox,54.77,73.2,1,76.8,61.8,57.8,49.5,2.9
8,BODI,2026-07-06,CupHandle,10.13,71.9,1,65.3,73.8,95.8,42.0,16.8
9,EDAP,2026-06-23,CupHandle,4.98,71.6,1,71.0,66.8,76.6,31.0,8.9
10,CLNN,2026-06-22,CupHandle,5.89,71.5,1,71.6,55.4,79.7,30.9,26.2
11,DWAS,2026-06-23,DarvasBox,120.84,70.2,1,81.5,42.4,21.4,100.0,20.4
12,SHC,2026-07-09,CupHandle,18.39,69.1,1,72.0,72.2,38.5,51.9,5.7
13,NVDG,2026-07-07,CupHandle,16.48,68.9,1,63.9,68.0,87.0,76.4,3.6
14,NESR,2026-06-26,DarvasBox,28.24,68.6,1,74.1,67.7,32.8,38.8,11.4
15,XCNY,2026-06-22,DarvasBox,34.41,68.6,1,80.7,35.9,51.0,87.2,14.2
16,NAMSW,2026-07-07,CupHandle,24.89,68.4,1,73.1,55.9,91.7,15.0,29.9
17,RAAQ,2026-07-01,DarvasBox,13.42,68.1,1,81.5,57.4,0.5,73.3,15.0
18,SBUX,2026-06-26,CupHandle,104.60,68.0,1,67.4,68.0,60.4,41.6,0.0
19,STRT,2026-06-26,CupHandle,82.64,67.8,1,80.1,72.7,74.0,44.9,18.5
20,QGEN,2026-07-09,CupHandle,41.99,67.6,1,71.2,68.0,22.9,83.0,11.4
21,FTXR,2026-07-01,CupHandle,45.50,67.3,1,70.1,74.8,65.1,28.6,3.0
22,ILPT,2026-06-26,DarvasBox,9.28,67.2,1,79.2,66.0,46.9,35.3,11.4
23,WCLD,2026-07-08,CupHandle,33.76,67.1,1,70.4,51.4,74.5,28.4,5.7
24,HWC,2026-06-26,CupHandle,74.43,66.8,1,68.4,73.0,57.3,45.7,0.0
25,HUBG,2026-06-26,CupHandle,43.75,66.8,1,68.9,73.2,89.1,40.5,0.0
26,MKTW,2026-07-09,CupHandle,19.67,66.7,1,65.9,73.9,78.1,53.2,12.7
27,VEON,2026-07-06,CupHandle,53.13,66.6,1,63.6,67.3,51.6,74.5,1.7
28,ANAB,2026-06-26,CupHandle,63.15,66.6,1,69.4,46.9,82.8,53.0,11.4
29,EUFN,2026-07-07,DarvasBox,40.10,66.6,1,72.0,34.9,67.2,42.5,0.0
30,CSQ,2026-06-22,CupHandle,20.41,66.5,1,72.0,50.4,56.2,40.0,0.0
31,DVXF,2026-07-06,CupHandle,27.40,66.4,1,79.4,23.3,50.0,65.2,20.2
32,CIVB,2026-06-26,DarvasBox,28.67,65.0,1,80.3,42.0,66.7,40.8,11.4
33,SCHL,2026-06-26,DarvasBox,46.01,64.9,1,83.3,39.7,56.2,40.5,11.4
34,DLTR,2026-06-25,CupHandle,118.21,64.7,1,69.6,55.0,57.8,39.8,8.6
35,FFIV,2026-06-30,DarvasBox,415.96,64.6,1,66.0,68.0,53.6,37.8,0.0
36,CGNX,2026-06-26,CupHandle,66.56,64.5,1,74.3,30.2,39.6,45.7,11.4
37,SFLO,2026-07-01,DarvasBox,34.84,64.4,1,69.8,65.7,45.3,44.0,5.9
38,BGRO,2026-07-02,CupHandle,42.03,64.3,1,72.7,55.5,56.8,81.0,25.7
39,INDV,2026-06-26,CupHandle,41.83,64.2,1,70.2,52.9,59.9,43.1,0.0
40,NVDU,2026-07-08,CupHandle,123.46,64.2,1,73.6,73.5,86.5,61.5,3.6
41,FRST,2026-06-26,DarvasBox,16.65,64.1,1,83.4,50.3,26.6,29.7,11.4
42,NBIX,2026-06-26,CupHandle,168.52,64.1,1,66.4,51.4,70.3,45.6,0.0
43,RCKY,2026-06-26,CupHandle,41.28,64.0,1,76.5,35.8,82.8,42.1,18.1
44,BLMN,2026-06-26,CupHandle,8.97,64.0,1,65.1,67.4,40.1,44.2,11.4
45,ONEW,2026-06-26,CupHandle,11.82,64.0,1,65.6,74.2,57.8,39.1,22.9
46,DEMZ,2026-07-02,CupHandle,47.00,63.8,1,73.8,71.7,29.7,36.7,25.3
47,WASH,2026-06-26,CupHandle,36.89,63.8,1,70.8,64.6,70.8,39.0,0.0
48,CART,2026-06-26,CupHandle,47.46,63.7,1,73.2,46.0,33.9,48.7,0.7
49,SHBI,2026-06-26,DarvasBox,23.29,63.5,1,75.1,67.1,67.7,38.0,11.4
50,CLOD,2026-07-09,CupHandle,32.07,63.2,1,71.3,61.0,95.8,45.1,14.2
