# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-04-14
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,FTXL,2026-04-08,DarvasBox,167.02,86.2,1,86.8,71.8,68.2,38.3,4.0
2,PTF,2026-04-08,DarvasBox,98.66,83.8,1,88.7,53.6,62.5,63.1,2.2
3,EZPW,2026-04-08,DarvasBox,28.03,83.0,1,80.1,65.8,75.0,43.9,0.0
4,AIFD,2026-04-09,DarvasBox,42.22,79.5,1,88.4,69.4,35.9,56.8,12.5
5,ASO,2026-04-08,CupHandle,56.20,78.7,1,71.5,68.0,93.8,37.9,11.4
6,MCHP,2026-04-08,CupHandle,70.73,78.5,1,73.3,62.3,92.2,44.4,0.7
7,FOSL,2026-04-08,CupHandle,5.20,78.0,1,74.6,68.0,92.7,50.9,1.4
8,DSGN,2026-04-06,DarvasBox,12.53,78.0,1,83.0,44.4,71.4,44.0,0.0
9,RDNW,2026-03-30,CupHandle,6.40,75.0,1,79.1,27.8,96.4,35.6,7.8
10,GRMN,2026-04-08,Spoon,252.79,73.2,1,71.0,66.9,74.5,54.6,1.2
11,MXL,2026-04-08,CupHandle,19.14,72.3,1,70.1,73.5,80.2,54.1,2.7
12,PIE,2026-04-13,DarvasBox,28.89,72.3,1,74.3,75.0,41.1,100.0,5.0
13,DCOM,2026-04-08,CupHandle,35.72,72.2,1,73.8,30.3,99.5,39.1,0.0
14,ASTH,2026-04-07,CupHandle,27.75,72.0,1,73.3,58.6,84.4,40.8,5.7
15,OPRA,2026-04-08,CupHandle,15.60,71.4,1,71.9,71.5,76.6,51.9,5.7
16,PENN,2026-03-31,CupHandle,15.03,70.6,1,72.3,49.8,88.0,40.9,11.4
17,FRME,2026-04-08,Spoon,40.85,69.6,1,73.8,15.0,100.0,40.7,0.0
18,SIXG,2026-04-14,DarvasBox,75.68,68.9,1,77.0,71.6,16.7,50.3,9.8
19,GCT,2026-04-08,CupHandle,45.55,68.8,1,75.4,57.3,64.1,47.0,0.7
20,SGC,2026-04-09,CupHandle,10.65,67.9,1,70.1,68.7,99.0,48.0,15.0
21,ON,2026-04-08,CupHandle,68.38,66.8,1,69.4,61.6,67.2,46.3,1.6
22,PSNY,2026-04-13,CupHandle,20.40,66.8,1,66.8,60.6,89.1,57.5,11.4
23,IAC,2026-03-26,CupHandle,39.88,66.2,1,63.2,68.0,85.4,47.6,0.2
24,TCBI,2026-04-08,CupHandle,100.42,66.2,1,68.1,35.0,92.2,37.3,0.0
25,AOSL,2026-04-14,CupHandle,30.38,65.9,1,71.9,68.0,35.4,89.9,12.1
26,OS,2026-03-27,CupHandle,23.98,64.7,1,71.6,70.6,80.2,82.2,0.0
27,FRHC,2026-04-09,CupHandle,151.15,64.4,1,70.1,69.1,38.0,64.1,17.1
28,VOLT,2026-04-09,DarvasBox,37.47,64.1,1,75.5,42.1,39.6,71.8,0.0
29,RELY,2026-04-14,CupHandle,17.92,63.7,1,67.7,68.0,57.8,56.6,8.0
30,MRTN,2026-04-09,CupHandle,13.95,63.6,1,68.5,22.1,96.4,46.3,11.4
31,SSBI,2026-03-26,CupHandle,13.36,63.2,1,70.9,62.2,72.4,36.0,20.8
32,RCEL,2026-04-09,CupHandle,4.54,62.4,1,65.5,72.5,51.6,72.4,6.4
33,EWZS,2026-04-07,CupHandle,14.65,62.4,1,65.4,71.7,51.6,27.9,12.1
34,NBN,2026-04-09,CupHandle,124.52,62.2,1,64.9,32.6,100.0,49.5,0.0
35,ACMR,2026-04-08,CupHandle,46.14,61.3,1,64.1,74.1,96.4,42.3,4.3
36,AMLX,2026-04-06,CupHandle,15.82,60.5,1,66.7,43.3,84.9,40.5,0.0
37,CDRO,2026-04-14,CupHandle,8.65,60.4,1,69.7,47.3,59.9,68.9,12.5
38,RAPP,2026-04-14,CupHandle,36.15,60.3,1,62.8,66.4,72.9,42.0,0.0
39,MRVL,2026-03-31,CupHandle,99.05,60.1,1,72.8,65.7,3.1,61.8,5.2
40,LANDO,2026-03-30,DarvasBox,20.65,60.0,1,79.3,69.1,0.5,63.6,12.3
41,RELL,2026-04-08,CupHandle,11.76,60.0,1,67.7,22.3,81.2,96.2,0.7
42,GHRS,2026-04-13,CupHandle,16.34,60.0,1,64.9,70.8,53.1,42.2,0.7
43,JAZZ,2026-04-06,CupHandle,186.85,59.9,1,65.8,47.9,65.1,53.2,0.0
44,CGEM,2026-04-13,CupHandle,14.25,59.7,1,68.8,27.7,71.4,44.7,0.0
45,BCAX,2026-03-30,CupHandle,19.04,59.7,1,67.3,70.9,29.2,50.9,0.0
46,XP,2026-04-08,CupHandle,19.79,59.7,1,60.5,65.7,73.4,49.9,0.7
47,TVTX,2026-04-09,CupHandle,31.44,59.4,1,67.0,68.0,21.4,100.0,5.1
48,DGII,2026-04-08,CupHandle,54.16,59.3,1,72.4,22.9,85.4,39.2,0.0
49,BOTT,2026-04-14,CupHandle,51.19,58.9,1,72.2,68.0,92.2,65.0,18.5
50,MASS,2026-04-08,CupHandle,7.03,58.9,1,62.7,54.4,80.7,45.2,6.4
