# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-07-20
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,IRMD,2026-07-08,CupHandle,96.31,1.84x,38.4,Depth:23.3% Handle:5.9% Vol:1.84x Target:119.74
2,MDRR,2026-06-30,CupHandle,11.65,7.44x,70.0,Depth:16.6% Handle:7.4% Vol:7.44x Target:13.53
3,COWS,2026-07-16,DarvasBox,37.53,3.50x,63.0,Box:[35.84-36.98] Ht:3.1% Vol:3.50x Boxes:7 Stop:35.84
4,NFBK,2026-07-20,DarvasBox,15.31,3.01x,58.1,Box:[14.42-15.01] Ht:3.9% Vol:3.01x Boxes:7 Stop:14.42
5,MBAVU,2026-07-17,CupHandle,11.02,4.62x,76.2,Depth:13.0% Handle:0.0% Vol:4.62x Target:12.42
6,CVLG,2026-07-16,DarvasBox,48.21,2.28x,50.8,Box:[42.00-47.08] Ht:10.8% Vol:2.28x Boxes:5 Stop:42.00
7,FRAF,2026-07-01,DarvasBox,63.84,3.33x,51.3,Box:[58.63-62.84] Ht:6.7% Vol:3.33x Boxes:6 Stop:58.63
8,MDRR,2026-07-20,CupHandle,11.60,1.34x,43.4,Depth:16.6% Handle:7.4% Vol:1.34x Target:13.48
9,CHRW,2026-07-14,CupHandle,199.61,1.36x,38.6,Depth:22.2% Handle:7.2% Vol:1.36x Target:242.59
10,LCNB,2026-07-16,DarvasBox,19.78,2.91x,57.1,Box:[17.31-18.52] Ht:6.5% Vol:2.91x Boxes:4 Stop:17.31
11,GREEL,2026-07-09,DarvasBox,24.00,2.27x,40.7,Box:[21.30-22.95] Ht:7.2% Vol:2.27x Boxes:3 Stop:21.30
12,DCBO,2026-07-17,CupHandle,20.38,2.80x,58.0,Depth:25.0% Handle:14.8% Vol:2.80x Target:25.18
13,CHRW,2026-07-17,CupHandle,208.50,2.13x,51.3,Depth:21.4% Handle:6.1% Vol:2.13x Target:249.37
14,CHRW,2026-07-16,CupHandle,205.75,1.85x,48.5,Depth:21.8% Handle:9.1% Vol:1.85x Target:247.64
15,GIII,2026-07-16,CupHandle,35.90,1.46x,44.6,Depth:29.1% Handle:4.8% Vol:1.46x Target:46.01
16,JBHT,2026-07-16,DarvasBox,298.41,2.45x,52.5,Box:[269.39-294.98] Ht:8.7% Vol:2.45x Boxes:5 Stop:269.39
17,DVRE,2026-06-30,CupHandle,24.39,2.44x,44.4,Depth:15.9% Handle:0.0% Vol:2.44x Target:28.40
18,HPK,2026-07-08,CupHandle,7.44,1.60x,36.0,Depth:30.0% Handle:13.3% Vol:1.60x Target:9.55
19,UG,2026-07-20,CupHandle,7.70,3.64x,66.4,Depth:17.1% Handle:4.9% Vol:3.64x Target:8.96
20,DVXF,2026-07-06,CupHandle,27.40,7.98x,70.0,Depth:20.3% Handle:0.0% Vol:7.98x Target:32.59
