# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-29
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,ALKS,2026-05-29,DarvasBox,42.19,2.24x,50.4,Box:[36.25-39.56] Ht:8.4% Vol:2.24x Boxes:3 Stop:36.25
2,LINE,2026-05-27,CupHandle,43.37,1.66x,46.6,Depth:23.7% Handle:2.5% Vol:1.66x Target:52.94
3,LINE,2026-05-22,CupHandle,40.88,1.61x,41.1,Depth:23.7% Handle:5.7% Vol:1.61x Target:50.46
4,JMID,2026-05-29,DarvasBox,31.77,10.18x,78.0,Box:[29.97-31.26] Ht:4.1% Vol:10.18x Boxes:3 Stop:29.97
5,ENLT,2026-05-26,CupHandle,103.56,1.48x,44.8,Depth:24.9% Handle:7.1% Vol:1.48x Target:124.72
6,NHPBP,2026-05-18,DarvasBox,22.11,3.35x,51.5,Box:[19.85-21.75] Ht:8.8% Vol:3.35x Boxes:6 Stop:19.85
7,DVLU,2026-05-29,DarvasBox,38.85,11.39x,78.0,Box:[36.90-38.45] Ht:4.0% Vol:11.39x Boxes:10 Stop:36.90
8,PRTH,2026-05-29,CupHandle,6.39,1.54x,45.4,Depth:22.1% Handle:3.1% Vol:1.54x Target:7.69
9,DECO,2026-05-19,CupHandle,66.45,4.11x,66.1,Depth:23.3% Handle:3.1% Vol:4.11x Target:79.10
10,TUG,2026-05-27,DarvasBox,46.68,5.53x,78.0,Box:[44.60-46.09] Ht:3.2% Vol:5.53x Boxes:7 Stop:44.60
11,DECO,2026-05-12,CupHandle,67.00,1.33x,33.3,Depth:26.2% Handle:0.4% Vol:1.33x Target:81.80
12,TARK,2026-05-29,CupHandle,50.08,2.50x,55.0,Depth:30.5% Handle:0.0% Vol:2.50x Target:63.57
13,ALKS,2026-05-28,CupHandle,39.94,1.49x,44.9,Depth:26.2% Handle:5.5% Vol:1.49x Target:49.54
14,TTRX,2026-05-12,CupHandle,3.98,1.52x,35.2,Depth:24.6% Handle:5.1% Vol:1.52x Target:4.96
15,FPXI,2026-05-26,DarvasBox,77.19,2.25x,50.5,Box:[70.60-74.64] Ht:5.4% Vol:2.25x Boxes:9 Stop:70.60
16,DVSP,2026-05-28,DarvasBox,29.85,10.48x,78.0,Box:[28.55-29.44] Ht:3.0% Vol:10.48x Boxes:3 Stop:28.55
17,BBBY,2026-05-29,CupHandle,6.13,1.75x,47.5,Depth:29.6% Handle:4.2% Vol:1.75x Target:7.92
18,DVSP,2026-05-29,CupHandle,29.97,5.10x,80.0,Depth:18.2% Handle:0.0% Vol:5.10x Target:35.26
19,BULD,2026-05-26,DarvasBox,34.09,9.80x,78.0,Box:[30.56-33.06] Ht:7.6% Vol:9.80x Boxes:3 Stop:30.56
20,STLD,2026-05-29,DarvasBox,260.15,2.15x,49.5,Box:[219.03-243.73] Ht:10.1% Vol:2.15x Boxes:4 Stop:219.03
