# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-06-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,RCpC,2026-05-28,CupHandle,13.00,1.54x,35.4,Depth:23.9% Handle:0.0% Vol:1.54x Target:16.02
2,RCPC,2026-05-28,CupHandle,13.00,1.54x,35.4,Depth:21.7% Handle:0.0% Vol:1.54x Target:15.67
3,UBS,2026-06-09,CupHandle,47.86,1.88x,43.8,Depth:25.8% Handle:3.4% Vol:1.88x Target:60.14
4,GRC,2026-06-11,DarvasBox,82.82,2.26x,45.6,Box:[68.94-79.54] Ht:13.3% Vol:2.26x Boxes:7 Stop:68.94
5,AIT,2026-06-16,DarvasBox,324.38,2.42x,52.2,Box:[295.83-317.10] Ht:6.7% Vol:2.42x Boxes:3 Stop:295.83
6,AGM,2026-05-28,CupHandle,179.50,1.38x,33.8,Depth:22.8% Handle:1.6% Vol:1.38x Target:219.77
7,UBS,2026-06-16,CupHandle,50.46,1.35x,43.5,Depth:26.1% Handle:5.9% Vol:1.35x Target:62.99
8,VOYA,2026-06-08,DarvasBox,88.48,1.94x,42.4,Box:[78.52-84.00] Ht:6.5% Vol:1.94x Boxes:5 Stop:78.52
9,KLAR,2026-05-29,CupHandle,18.29,1.35x,33.5,Depth:24.2% Handle:7.8% Vol:1.35x Target:22.13
10,EVR,2026-05-29,CupHandle,340.86,1.42x,34.2,Depth:23.3% Handle:0.7% Vol:1.42x Target:421.53
11,CRBG,2026-06-15,CupHandle,29.46,1.82x,48.2,Depth:20.3% Handle:5.7% Vol:1.82x Target:35.10
12,HGV,2026-05-29,CupHandle,52.02,1.31x,33.1,Depth:24.0% Handle:2.7% Vol:1.31x Target:63.82
13,LYG,2026-06-12,CupHandle,5.50,2.02x,50.2,Depth:15.1% Handle:1.2% Vol:2.02x Target:6.34
14,IHD,2026-06-03,DarvasBox,8.02,2.99x,47.9,Box:[7.08-7.59] Ht:6.7% Vol:2.99x Boxes:7 Stop:7.08
15,KREF,2026-06-08,CupHandle,6.97,2.11x,46.1,Depth:25.5% Handle:1.7% Vol:2.11x Target:8.77
16,SA,2026-06-01,CupHandle,33.29,1.40x,34.0,Depth:25.5% Handle:7.8% Vol:1.40x Target:41.38
17,ALLY,2026-06-09,CupHandle,43.35,2.16x,46.6,Depth:16.8% Handle:3.4% Vol:2.16x Target:50.62
18,SA,2026-06-04,CupHandle,34.05,1.79x,37.9,Depth:25.2% Handle:10.2% Vol:1.79x Target:42.02
19,HSBC,2026-05-28,CupHandle,92.95,1.35x,33.5,Depth:15.7% Handle:0.2% Vol:1.35x Target:107.13
20,FCX,2026-06-02,CupHandle,71.72,1.63x,36.3,Depth:22.6% Handle:3.2% Vol:1.63x Target:86.58
