# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-09-04
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NOMD,2026-08-24,CupHandle,12.10,2.47x,44.7,Depth:26.3% Handle:14.3% Vol:2.47x Target:15.31
2,OPY,2026-09-03,CupHandle,124.74,1.63x,46.3,Depth:23.0% Handle:6.3% Vol:1.63x Target:151.60
3,OPY,2026-09-01,CupHandle,119.61,1.33x,43.3,Depth:22.4% Handle:6.4% Vol:1.33x Target:145.60
4,INSW,2026-08-31,CupHandle,98.64,1.74x,47.4,Depth:22.2% Handle:9.5% Vol:1.74x Target:120.02
5,GNW,2026-09-03,DarvasBox,10.38,2.35x,51.5,Box:[9.80-10.27] Ht:4.6% Vol:2.35x Boxes:10 Stop:9.80
6,DFIN,2026-09-04,CupHandle,50.92,1.76x,47.6,Depth:26.0% Handle:6.1% Vol:1.76x Target:63.64
7,DB,2026-08-19,CupHandle,38.03,1.60x,36.0,Depth:25.0% Handle:3.5% Vol:1.60x Target:47.42
8,SCM,2026-09-04,CupHandle,8.78,2.63x,56.3,Depth:25.8% Handle:1.7% Vol:2.63x Target:11.16
9,TEN,2026-09-02,CupHandle,43.25,1.40x,44.0,Depth:20.9% Handle:5.2% Vol:1.40x Target:52.47
10,WOR,2026-09-02,CupHandle,59.54,2.59x,55.9,Depth:23.8% Handle:9.8% Vol:2.59x Target:73.61
11,GFL,2026-08-28,CupHandle,42.83,2.10x,46.0,Depth:22.5% Handle:5.4% Vol:2.10x Target:52.48
12,DB,2026-08-26,CupHandle,40.23,1.76x,42.6,Depth:29.2% Handle:2.4% Vol:1.76x Target:51.80
13,NVGS,2026-09-03,CupHandle,22.62,1.31x,43.1,Depth:18.1% Handle:2.5% Vol:1.31x Target:26.67
14,SNOW,2026-09-03,DarvasBox,356.47,5.60x,78.0,Box:[307.28-341.95] Ht:10.1% Vol:5.60x Boxes:6 Stop:307.28
15,SB,2026-08-21,DarvasBox,8.53,1.60x,34.0,Box:[7.24-8.04] Ht:10.0% Vol:1.60x Boxes:5 Stop:7.24
16,GFL,2026-09-03,CupHandle,43.48,1.55x,45.5,Depth:23.6% Handle:0.7% Vol:1.55x Target:53.75
17,TRGP,2026-08-18,DarvasBox,297.77,2.34x,41.4,Box:[255.08-290.68] Ht:12.2% Vol:2.34x Boxes:8 Stop:255.08
18,DB,2026-09-03,CupHandle,41.56,1.42x,44.2,Depth:27.9% Handle:0.3% Vol:1.42x Target:52.43
19,FOUR,2026-08-24,CupHandle,48.00,1.44x,34.4,Depth:20.3% Handle:8.2% Vol:1.44x Target:56.81
20,NMM,2026-08-20,DarvasBox,85.32,2.66x,44.6,Box:[77.64-82.84] Ht:6.3% Vol:2.66x Boxes:9 Stop:77.64
