# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-28
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,NYAX,2026-04-23,DarvasBox,66.24,35.52x,78.0,Box:[53.05-61.65] Ht:14.0% Vol:35.52x Boxes:3 Stop:53.05
2,CECO,2026-04-28,CupHandle,74.29,5.42x,80.0,Depth:23.4% Handle:7.3% Vol:5.42x Target:89.60
3,EZPW,2026-04-08,DarvasBox,28.03,1.94x,37.4,Box:[24.38-27.30] Ht:10.7% Vol:1.94x Boxes:8 Stop:24.38
4,PTF,2026-04-08,DarvasBox,98.66,3.83x,56.3,Box:[83.85-96.34] Ht:13.0% Vol:3.83x Boxes:5 Stop:83.85
5,LSE,2026-04-24,CupHandle,5.33,2.20x,52.0,Depth:24.9% Handle:4.0% Vol:2.20x Target:6.59
6,WERN,2026-04-17,CupHandle,32.58,1.61x,36.1,Depth:26.3% Handle:3.0% Vol:1.61x Target:40.76
7,FTXL,2026-04-08,DarvasBox,167.02,3.73x,55.3,Box:[139.56-163.32] Ht:14.6% Vol:3.73x Boxes:7 Stop:139.56
8,KNSA,2026-04-28,DarvasBox,53.85,5.04x,78.0,Box:[44.40-50.03] Ht:11.3% Vol:5.04x Boxes:13 Stop:44.40
9,AIFD,2026-04-09,DarvasBox,42.22,2.45x,42.5,Box:[36.22-40.80] Ht:11.2% Vol:2.45x Boxes:5 Stop:36.22
10,AXGN,2026-04-28,DarvasBox,41.99,2.31x,51.1,Box:[36.19-39.99] Ht:9.5% Vol:2.31x Boxes:4 Stop:36.19
11,LSE,2026-04-09,CupHandle,4.92,4.28x,62.8,Depth:20.0% Handle:1.1% Vol:4.28x Target:5.87
12,ECPG,2026-04-15,DarvasBox,78.69,3.35x,51.5,Box:[65.01-74.58] Ht:12.8% Vol:3.35x Boxes:4 Stop:65.01
13,NYAX,2026-04-22,CupHandle,64.27,2.62x,51.2,Depth:15.6% Handle:3.3% Vol:2.62x Target:73.60
14,NYAX,2026-04-23,CupHandle,66.24,56.31x,80.0,Depth:17.6% Handle:5.0% Vol:56.31x Target:77.06
15,RYM,2026-04-20,CupHandle,27.06,1.42x,39.2,Depth:27.1% Handle:0.0% Vol:1.42x Target:32.25
16,FBIOP,2026-04-24,CupHandle,14.25,1.83x,48.3,Depth:20.6% Handle:9.1% Vol:1.83x Target:17.01
17,AMCI,2026-04-20,CupHandle,7.10,2.43x,49.3,Depth:26.3% Handle:7.8% Vol:2.43x Target:8.89
18,MCRI,2026-04-22,Spoon,114.24,4.00x,60.0,Depth:10.5% Roundness:0.13 Vol:4.00x Days:81
19,ETSY,2026-04-28,CupHandle,63.21,2.04x,50.4,Depth:24.6% Handle:9.5% Vol:2.04x Target:77.59
20,RELY,2026-04-15,CupHandle,18.86,1.66x,36.6,Depth:27.4% Handle:1.8% Vol:1.66x Target:23.42
