# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-03-16
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,BP,2026-03-06,DarvasBox,40.44,2.39x,46.9,Box:[36.15-39.51] Ht:8.5% Vol:2.39x Boxes:5 Stop:36.15
2,PUMP,2026-03-12,CupHandle,14.39,2.11x,51.1,Depth:26.9% Handle:6.8% Vol:2.11x Target:17.63
3,RYAM,2026-02-25,DarvasBox,10.23,9.37x,68.0,Box:[7.65-8.95] Ht:14.5% Vol:9.37x Boxes:3 Stop:7.65
4,CF,2026-03-03,DarvasBox,106.30,2.55x,43.5,Box:[93.64-105.23] Ht:11.0% Vol:2.55x Boxes:4 Stop:93.64
5,LHX,2026-03-02,DarvasBox,378.48,1.86x,36.6,Box:[336.55-369.59] Ht:8.9% Vol:1.86x Boxes:9 Stop:336.55
6,APD,2026-03-12,CupHandle,290.48,1.68x,46.8,Depth:23.4% Handle:13.8% Vol:1.68x Target:360.00
7,PSX,2026-03-12,DarvasBox,174.09,2.06x,48.6,Box:[149.14-163.79] Ht:8.9% Vol:2.06x Boxes:4 Stop:149.14
8,UNFI,2026-03-11,CupHandle,40.76,2.36x,53.6,Depth:25.0% Handle:12.9% Vol:2.36x Target:51.04
9,AMTB,2026-03-06,CupHandle,21.34,1.77x,42.7,Depth:26.6% Handle:3.0% Vol:1.77x Target:26.98
10,RGR,2026-03-02,CupHandle,37.95,1.96x,39.6,Depth:25.3% Handle:5.2% Vol:1.96x Target:47.55
11,RTX,2026-03-02,DarvasBox,212.16,1.63x,34.3,Box:[193.08-206.48] Ht:6.5% Vol:1.63x Boxes:12 Stop:193.08
12,EFXT,2026-02-26,DarvasBox,23.23,2.05x,38.5,Box:[17.09-19.65] Ht:13.0% Vol:2.05x Boxes:6 Stop:17.09
13,CINT,2026-03-12,CupHandle,5.50,2.61x,56.1,Depth:21.0% Handle:12.2% Vol:2.61x Target:6.57
14,CINT,2026-03-11,CupHandle,5.36,2.44x,54.4,Depth:20.4% Handle:12.2% Vol:2.44x Target:6.39
15,CINT,2026-03-16,CupHandle,5.52,2.05x,50.5,Depth:27.4% Handle:7.3% Vol:2.05x Target:7.02
16,NATL,2026-02-27,DarvasBox,44.28,17.24x,68.0,Box:[39.66-43.42] Ht:8.7% Vol:17.24x Boxes:2 Stop:39.66
17,AMTB,2026-02-27,CupHandle,21.35,1.72x,37.2,Depth:26.0% Handle:5.3% Vol:1.72x Target:26.81
18,TBN,2026-02-24,CupHandle,31.27,3.15x,51.5,Depth:25.0% Handle:6.3% Vol:3.15x Target:38.71
19,MPC,2026-03-02,CupHandle,209.82,1.66x,36.6,Depth:22.7% Handle:7.2% Vol:1.66x Target:257.29
20,GRBK,2026-02-26,CupHandle,77.69,1.69x,36.9,Depth:21.1% Handle:2.0% Vol:1.69x Target:93.84
