# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-03
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,GLDD,2026-02-11,DarvasBox,16.95,12.66x,68.0,Box:[14.60-16.72] Ht:12.7% Vol:12.66x Boxes:5 Stop:14.60
2,RLAY,2026-02-27,DarvasBox,10.26,3.80x,66.0,Box:[8.42-9.54] Ht:11.7% Vol:3.80x Boxes:3 Stop:8.42
3,AMLX,2026-02-27,CupHandle,15.17,1.35x,43.5,Depth:23.3% Handle:11.2% Vol:1.35x Target:18.46
4,AMLX,2026-03-02,CupHandle,15.30,2.27x,52.7,Depth:25.8% Handle:9.8% Vol:2.27x Target:19.07
5,AMLX,2026-02-24,CupHandle,14.71,1.52x,40.2,Depth:25.0% Handle:14.4% Vol:1.52x Target:18.32
6,AMLX,2026-02-26,CupHandle,15.26,1.38x,43.8,Depth:25.9% Handle:10.8% Vol:1.38x Target:19.05
7,GDFN,2026-02-20,CupHandle,27.95,2.39x,43.9,Depth:22.0% Handle:0.0% Vol:2.39x Target:33.91
8,GDFN,2026-02-23,CupHandle,27.45,6.72x,75.0,Depth:21.2% Handle:0.0% Vol:6.72x Target:33.12
9,LINC,2026-02-13,DarvasBox,28.90,3.35x,51.5,Box:[25.27-28.22] Ht:10.5% Vol:3.35x Boxes:3 Stop:25.27
10,LFMDP,2026-02-25,CupHandle,22.67,1.43x,39.3,Depth:22.3% Handle:0.5% Vol:1.43x Target:27.85
11,MOLN,2026-02-27,CupHandle,5.02,2.02x,50.2,Depth:26.5% Handle:4.7% Vol:2.02x Target:6.29
12,FGBIP,2026-03-02,CupHandle,17.97,2.37x,53.7,Depth:21.3% Handle:0.0% Vol:2.37x Target:21.87
13,AVBP,2026-03-02,CupHandle,23.18,1.78x,47.8,Depth:22.6% Handle:14.3% Vol:1.78x Target:28.13
14,ORBT,2026-02-23,CupHandle,5.30,2.02x,45.2,Depth:26.7% Handle:12.5% Vol:2.02x Target:6.50
15,MBBC,2026-02-27,DarvasBox,14.04,4.71x,75.1,Box:[13.04-13.75] Ht:5.1% Vol:4.71x Boxes:1 Stop:13.04
16,USGO,2026-03-02,CupHandle,14.54,12.29x,80.0,Depth:25.0% Handle:9.4% Vol:12.29x Target:17.42
17,PSIG,2026-02-13,CupHandle,5.59,8.21x,70.0,Depth:23.9% Handle:11.5% Vol:8.21x Target:6.64
18,ALDX,2026-02-27,CupHandle,5.46,1.36x,43.6,Depth:27.2% Handle:11.6% Vol:1.36x Target:6.93
19,ESLT,2026-02-24,DarvasBox,761.52,2.81x,51.1,Box:[647.25-740.67] Ht:12.6% Vol:2.81x Boxes:8 Stop:647.25
20,MBINN,2026-02-26,CupHandle,20.34,2.78x,57.8,Depth:12.0% Handle:0.8% Vol:2.78x Target:22.84
