# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-06-04
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,DVLU,2026-05-29,DarvasBox,38.85,89.7,1,85.1,54.2,85.4,37.2,13.8
2,VBNK,2026-06-03,DarvasBox,20.07,87.0,1,94.3,71.7,35.9,100.0,5.3
3,ARBB,2026-06-03,CupHandle,5.37,82.8,1,81.3,72.1,78.6,56.2,19.2
4,DVXF,2026-05-26,CupHandle,23.52,82.0,1,77.2,68.2,50.0,100.0,26.4
5,NHPBP,2026-05-18,DarvasBox,22.11,82.0,1,88.3,27.8,97.4,35.2,24.2
6,ALKS,2026-05-29,DarvasBox,42.19,80.4,1,82.5,66.9,44.3,49.4,0.0
7,EFSI,2026-05-21,CupHandle,39.48,80.4,1,72.0,73.3,91.7,48.1,10.6
8,COWS,2026-05-29,DarvasBox,36.19,79.2,1,90.8,54.8,9.9,54.9,13.5
9,MAR,2026-05-28,DarvasBox,385.76,78.8,1,71.6,69.7,93.8,50.5,7.1
10,STHO,2026-06-02,CupHandle,8.87,78.5,1,68.4,70.9,96.9,64.3,12.6
11,NFXS,2026-06-02,CupHandle,18.72,78.5,1,74.6,72.1,67.2,46.1,11.0
12,VACHU,2026-06-03,DarvasBox,18.15,78.0,1,85.9,72.6,18.8,100.0,22.1
13,VIRT,2026-05-19,DarvasBox,54.16,77.4,1,81.7,87.9,37.5,58.6,0.0
14,FITB,2026-06-02,CupHandle,50.31,77.2,1,72.4,68.0,58.3,61.2,0.0
15,PFG,2026-05-29,CupHandle,103.62,77.1,1,69.8,63.7,84.4,48.5,0.0
16,MNST,2026-06-02,CupHandle,88.24,77.0,1,74.4,39.8,96.9,54.2,0.0
17,OVBC,2026-05-26,DarvasBox,47.96,77.0,1,84.3,46.8,18.2,52.1,9.1
18,BWFG,2026-06-04,CupHandle,53.24,76.8,1,68.1,68.8,94.8,66.6,20.3
19,DCOM,2026-06-04,CupHandle,37.55,76.8,1,68.7,72.4,69.8,55.3,0.0
20,IMVT,2026-05-20,DarvasBox,35.56,76.7,1,86.9,55.9,16.1,29.3,12.1
21,HBNC,2026-06-04,CupHandle,18.73,75.9,1,67.2,58.7,89.6,70.6,0.0
22,FRST,2026-06-02,CupHandle,14.89,75.8,1,73.1,61.8,50.5,80.1,0.0
23,KBWB,2026-06-04,CupHandle,90.34,75.7,1,65.9,74.7,73.4,88.3,7.1
24,TRST,2026-06-01,CupHandle,50.97,75.6,1,71.7,58.2,80.7,62.7,2.9
25,FSBC,2026-06-02,CupHandle,42.82,75.2,1,70.9,56.2,77.6,63.3,7.1
26,CACC,2026-05-29,CupHandle,573.64,74.3,1,79.4,15.0,83.9,43.2,0.0
27,SFLO,2026-06-01,DarvasBox,34.31,74.0,1,92.4,21.9,56.8,85.0,6.5
28,SFNC,2026-05-27,CupHandle,21.35,73.9,1,69.6,60.6,68.8,56.7,11.4
29,RNDV,2026-06-04,CupHandle,41.71,73.9,1,70.6,56.4,98.4,38.9,17.7
30,FCTE,2026-06-03,CupHandle,27.14,73.7,1,63.4,72.8,98.4,62.7,12.0
31,STLD,2026-05-29,DarvasBox,260.15,73.5,1,83.5,55.0,17.7,45.7,0.8
32,SND,2026-06-03,CupHandle,5.10,73.5,1,74.7,71.7,35.9,71.6,0.7
33,RBB,2026-05-26,CupHandle,23.90,73.3,1,70.9,55.7,82.8,90.0,1.2
34,VCEL,2026-06-02,CupHandle,34.45,73.0,1,64.0,68.0,92.7,59.3,5.7
35,CNOB,2026-06-02,CupHandle,30.36,73.0,1,69.5,70.1,46.4,62.7,0.0
36,PHVS,2026-06-03,CupHandle,30.14,72.9,1,69.5,68.0,50.0,68.5,0.0
37,EXPD,2026-06-04,CupHandle,160.13,72.9,1,70.5,52.8,57.8,69.9,0.0
38,VPN,2026-06-01,DarvasBox,31.75,72.8,1,75.9,69.9,24.5,57.5,0.0
39,FGBI,2026-05-26,CupHandle,9.47,72.4,1,72.3,66.6,54.7,33.6,10.9
40,HRMY,2026-06-02,CupHandle,30.91,72.3,1,64.3,71.8,80.2,59.0,11.4
41,OBT,2026-06-04,CupHandle,34.06,72.2,1,62.7,62.2,96.9,68.6,7.9
42,DORM,2026-06-01,CupHandle,122.71,71.8,1,75.0,68.0,40.1,53.9,22.9
43,FTXO,2026-06-04,CupHandle,39.32,71.6,1,63.9,68.0,75.5,78.8,11.9
44,FDBC,2026-05-27,CupHandle,46.20,71.6,1,62.7,71.9,94.3,45.3,13.0
45,NBIX,2026-06-03,CupHandle,165.11,71.4,1,73.8,68.0,29.7,55.8,0.0
46,THFF,2026-06-04,CupHandle,70.65,71.2,1,67.0,75.0,51.0,64.5,3.7
47,VLY,2026-05-27,CupHandle,13.64,70.9,1,66.4,55.6,78.6,47.4,0.0
48,WHLRP,2026-05-21,DarvasBox,8.00,70.9,1,87.2,65.2,3.1,35.7,17.2
49,BULD,2026-05-26,DarvasBox,34.09,70.7,1,86.1,51.5,41.7,75.0,13.3
50,CFNB,2026-05-29,CupHandle,31.70,70.6,1,73.3,65.8,51.6,63.2,15.3
