# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-02-22
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,SIM,2026-02-20,CupHandle,32.48,73.0,3,83.0,71.6,40.1,33.9,21.9
2,BHM,2026-02-17,CupHandle,10.82,65.3,3,75.4,60.6,46.4,75.6,19.4
3,SCCF,2026-02-18,CupHandle,23.50,62.7,4,61.7,71.7,94.3,100.0,19.6
4,ESP,2026-02-09,DarvasBox,60.14,59.3,4,75.9,63.9,3.1,61.8,16.9
5,CKX,2026-02-20,CupHandle,11.99,58.5,4,68.3,68.7,43.8,60.6,21.6
6,LGL,2026-02-20,CupHandle,7.39,55.2,4,65.2,69.5,42.7,51.8,18.4
7,BDL,2026-02-18,CupHandle,33.95,55.0,4,65.0,50.9,77.6,43.4,20.9
8,AULTpD,2026-02-02,CupHandle,23.42,50.3,4,66.1,17.1,89.1,69.9,19.8
9,ACU,2026-02-20,CupHandle,44.80,49.7,4,64.9,40.6,52.1,73.2,18.0
10,LGCY,2026-02-13,CupHandle,11.55,49.4,4,62.0,65.5,19.8,81.8,8.4
11,OPHC,2026-02-04,CupHandle,4.95,45.6,4,67.7,44.1,0.5,71.5,12.9
12,NML,2026-02-11,CupHandle,9.74,39.8,4,55.0,72.2,4.2,44.3,0.0
13,CIX,2026-02-13,CupHandle,24.58,38.4,4,59.6,17.5,65.1,44.3,19.4
14,OBE,2026-02-11,DarvasBox,8.03,38.0,4,54.8,68.9,0.5,42.3,0.0
15,RLGT,2026-02-09,CupHandle,7.04,34.1,4,59.6,37.2,1.0,35.8,1.0
16,INTT,2026-02-03,DarvasBox,9.67,28.4,4,51.1,37.6,25.5,35.1,9.5
17,PRK,2026-02-03,CupHandle,171.21,23.1,4,53.2,19.5,5.2,47.8,6.2
