# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-07-17
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,WT,2026-07-09,CupHandle,19.86,1.43x,39.3,Depth:24.6% Handle:2.3% Vol:1.43x Target:24.16
2,VNOpN,2026-07-07,Spoon,17.88,1.24x,32.4,Depth:10.3% Roundness:1.00 Vol:1.24x Days:178
3,VNOPN,2026-07-07,Spoon,17.88,1.24x,32.4,Depth:10.4% Roundness:1.00 Vol:1.24x Days:172
4,NNN,2026-07-16,DarvasBox,49.22,2.96x,57.6,Box:[46.29-48.15] Ht:3.9% Vol:2.96x Boxes:8 Stop:46.29
5,CVLG,2026-07-16,DarvasBox,48.21,2.28x,50.8,Box:[42.00-47.08] Ht:10.8% Vol:2.28x Boxes:5 Stop:42.00
6,STRW,2026-07-17,DarvasBox,14.15,2.61x,54.1,Box:[13.23-13.91] Ht:4.9% Vol:2.61x Boxes:6 Stop:13.23
7,H,2026-07-16,CupHandle,188.76,1.63x,46.3,Depth:27.0% Handle:1.3% Vol:1.63x Target:239.73
8,EPR,2026-07-09,CupHandle,59.57,1.33x,38.3,Depth:19.1% Handle:2.4% Vol:1.33x Target:70.91
9,EPR,2026-07-16,CupHandle,62.26,1.95x,49.5,Depth:19.5% Handle:5.9% Vol:1.95x Target:73.90
10,BOH,2026-07-16,DarvasBox,85.79,1.85x,46.5,Box:[80.34-83.81] Ht:4.1% Vol:1.85x Boxes:4 Stop:80.34
11,MSM,2026-07-01,DarvasBox,123.34,3.61x,54.1,Box:[114.05-119.13] Ht:4.3% Vol:3.61x Boxes:4 Stop:114.05
12,SOLV,2026-07-16,CupHandle,81.70,1.71x,47.1,Depth:21.3% Handle:2.5% Vol:1.71x Target:98.54
13,UAA,2026-07-15,CupHandle,6.85,1.80x,48.0,Depth:24.4% Handle:9.0% Vol:1.80x Target:8.40
14,ALL,2026-07-07,DarvasBox,251.46,1.51x,38.1,Box:[202.21-227.62] Ht:11.2% Vol:1.51x Boxes:14 Stop:202.21
15,ABM,2026-07-16,CupHandle,48.17,1.33x,43.3,Depth:21.1% Handle:3.4% Vol:1.33x Target:57.97
16,DSMC,2026-07-15,DarvasBox,41.41,2.62x,54.2,Box:[39.26-40.97] Ht:4.2% Vol:2.62x Boxes:4 Stop:39.26
17,AGM,2026-07-13,CupHandle,202.67,2.62x,56.2,Depth:28.0% Handle:8.7% Vol:2.62x Target:255.78
18,AEG,2026-07-02,CupHandle,8.66,1.40x,34.0,Depth:19.5% Handle:0.6% Vol:1.40x Target:10.29
19,SIG,2026-07-16,CupHandle,90.24,1.34x,43.4,Depth:16.3% Handle:8.7% Vol:1.34x Target:104.23
20,PM,2026-06-30,CupHandle,180.91,2.33x,43.3,Depth:16.0% Handle:3.1% Vol:2.33x Target:209.74
