# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-04-23
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,APLE,2026-04-08,CupHandle,12.02,1.31x,33.1,Depth:12.1% Handle:14.3% Vol:1.31x Target:13.49
2,WSR,2026-04-09,DarvasBox,18.93,18.62x,68.0,Box:[15.90-16.62] Ht:4.3% Vol:18.62x Boxes:9 Stop:15.90
3,UPS,2026-04-08,Spoon,100.45,1.03x,25.3,Depth:18.1% Roundness:1.00 Vol:1.03x Days:180
4,KGS,2026-04-17,DarvasBox,63.25,1.66x,39.6,Box:[56.51-60.07] Ht:5.9% Vol:1.66x Boxes:10 Stop:56.51
5,WLYB,2026-04-20,CupHandle,42.31,3.77x,67.7,Depth:23.0% Handle:0.0% Vol:3.77x Target:51.01
6,MAC,2026-04-10,DarvasBox,21.42,2.04x,38.4,Box:[17.91-20.93] Ht:14.4% Vol:2.04x Boxes:2 Stop:17.91
7,UNP,2026-04-23,DarvasBox,271.26,3.07x,58.7,Box:[231.75-268.11] Ht:13.6% Vol:3.07x Boxes:2 Stop:231.75
8,AAP,2026-04-10,CupHandle,54.59,1.45x,34.5,Depth:27.7% Handle:5.0% Vol:1.45x Target:69.05
9,CSV,2026-04-23,DarvasBox,50.48,1.51x,43.1,Box:[46.54-49.16] Ht:5.3% Vol:1.51x Boxes:9 Stop:46.54
10,QUAD,2026-04-06,CupHandle,7.08,1.32x,33.2,Depth:23.9% Handle:6.2% Vol:1.32x Target:8.69
11,AAMI,2026-04-08,DarvasBox,59.43,2.20x,40.0,Box:[49.05-57.03] Ht:14.0% Vol:2.20x Boxes:4 Stop:49.05
12,ETN,2026-04-23,CupHandle,424.50,1.39x,43.9,Depth:23.5% Handle:7.7% Vol:1.39x Target:520.41
13,TWN,2026-04-09,DarvasBox,72.06,2.15x,39.5,Box:[59.59-67.83] Ht:12.1% Vol:2.15x Boxes:8 Stop:59.59
14,NIO,2026-04-09,CupHandle,6.07,1.44x,34.4,Depth:23.2% Handle:6.1% Vol:1.44x Target:7.39
15,NVT,2026-04-23,CupHandle,142.76,1.47x,44.7,Depth:19.6% Handle:9.9% Vol:1.47x Target:165.50
16,KRO,2026-04-23,CupHandle,6.84,1.56x,45.6,Depth:28.0% Handle:1.3% Vol:1.56x Target:8.41
17,RS,2026-04-23,CupHandle,344.55,2.41x,54.1,Depth:23.3% Handle:7.5% Vol:2.41x Target:423.37
18,TNC,2026-04-23,CupHandle,80.16,1.80x,48.0,Depth:24.8% Handle:5.7% Vol:1.80x Target:100.04
19,IRM,2026-04-16,CupHandle,117.73,1.36x,38.6,Depth:26.0% Handle:2.6% Vol:1.36x Target:145.06
20,CTOS,2026-04-08,CupHandle,7.00,1.79x,37.9,Depth:20.9% Handle:0.7% Vol:1.79x Target:8.37
