# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-14
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,KALV,2026-04-29,DarvasBox,26.67,54.37x,68.0,Box:[19.10-21.31] Ht:10.3% Vol:54.37x Boxes:3 Stop:19.10
2,TH,2026-05-11,DarvasBox,18.08,3.48x,62.8,Box:[14.02-16.12] Ht:13.0% Vol:3.48x Boxes:2 Stop:14.02
3,FBIOP,2026-05-11,CupHandle,13.56,1.63x,46.3,Depth:21.3% Handle:4.2% Vol:1.63x Target:16.44
4,DXJS,2026-05-12,DarvasBox,59.66,1.54x,43.4,Box:[54.17-58.60] Ht:7.6% Vol:1.54x Boxes:9 Stop:54.17
5,FBIOP,2026-05-04,CupHandle,14.08,1.44x,39.4,Depth:21.1% Handle:3.5% Vol:1.44x Target:16.92
6,LINC,2026-05-05,DarvasBox,45.09,3.61x,59.1,Box:[39.09-42.85] Ht:8.8% Vol:3.61x Boxes:4 Stop:39.09
7,FBIOP,2026-04-24,CupHandle,14.25,1.83x,38.3,Depth:20.6% Handle:9.1% Vol:1.83x Target:17.01
8,WERN,2026-04-30,CupHandle,36.87,1.79x,37.9,Depth:22.8% Handle:2.8% Vol:1.79x Target:44.68
9,BLBD,2026-05-07,DarvasBox,70.84,5.34x,73.0,Box:[59.72-65.47] Ht:8.8% Vol:5.34x Boxes:4 Stop:59.72
10,NXT,2026-05-11,CupHandle,126.26,1.86x,48.6,Depth:20.4% Handle:5.7% Vol:1.86x Target:151.21
11,WERN,2026-04-29,CupHandle,36.39,2.50x,45.0,Depth:21.3% Handle:6.8% Vol:2.50x Target:43.55
12,LQDA,2026-05-11,CupHandle,53.13,6.92x,80.0,Depth:26.2% Handle:6.7% Vol:6.92x Target:63.46
13,KNSA,2026-04-28,DarvasBox,53.85,5.04x,68.0,Box:[44.40-50.03] Ht:11.3% Vol:5.04x Boxes:13 Stop:44.40
14,DRTS,2026-04-30,CupHandle,8.34,3.02x,50.2,Depth:23.3% Handle:8.6% Vol:3.02x Target:10.19
15,BBP,2026-05-06,DarvasBox,90.39,20.77x,73.0,Box:[82.99-87.94] Ht:5.6% Vol:20.77x Boxes:6 Stop:82.99
16,SPRX,2026-05-12,DarvasBox,47.03,1.85x,46.5,Box:[41.26-45.56] Ht:9.4% Vol:1.85x Boxes:7 Stop:41.26
17,SPRX,2026-05-07,CupHandle,43.90,1.74x,42.4,Depth:24.2% Handle:5.7% Vol:1.74x Target:54.38
18,UFO,2026-05-14,DarvasBox,57.97,1.58x,43.8,Box:[48.87-55.90] Ht:12.6% Vol:1.58x Boxes:10 Stop:48.87
19,NWPX,2026-04-30,DarvasBox,98.34,3.21x,50.1,Box:[80.10-89.24] Ht:10.2% Vol:3.21x Boxes:5 Stop:80.10
20,SPRX,2026-05-12,CupHandle,47.03,1.79x,47.9,Depth:24.3% Handle:4.0% Vol:1.79x Target:57.56
