# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-02-19
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,ESP,2026-02-09,DarvasBox,60.14,63.3,4,75.9,78.3,0.5,74.9,17.7
2,BHM,2026-02-17,CupHandle,10.82,61.7,4,75.4,50.0,45.3,68.8,21.7
3,SIM,2026-02-10,CupHandle,30.75,53.7,4,61.7,65.0,74.0,26.1,21.9
4,OPHC,2026-02-04,CupHandle,4.95,53.2,4,67.7,71.8,5.7,57.1,14.1
5,SCCF,2026-02-18,CupHandle,23.50,53.0,4,61.7,70.1,56.8,36.0,19.7
6,AULTpD,2026-02-02,CupHandle,23.42,53.0,4,66.1,28.0,95.8,41.8,19.8
7,BDL,2026-02-18,CupHandle,33.95,52.5,4,65.0,43.7,75.0,40.6,20.9
8,ACU,2026-02-17,CupHandle,44.32,51.7,4,64.7,61.2,42.2,38.4,18.2
9,GENC,2026-01-30,CupHandle,14.34,50.8,4,68.3,58.1,15.6,38.8,14.2
10,LGCY,2026-02-13,CupHandle,11.55,49.8,4,62.0,58.6,28.6,100.0,9.2
11,EVI,2026-01-30,CupHandle,25.70,49.2,4,63.6,31.1,65.1,96.6,15.8
12,CIX,2026-02-13,CupHandle,24.58,44.3,4,59.6,37.6,67.2,46.0,19.4
13,TMP,2026-01-30,DarvasBox,80.12,42.9,4,67.0,33.8,12.0,36.3,5.1
14,RLGT,2026-02-09,CupHandle,7.04,42.0,4,59.6,56.2,2.6,82.6,1.0
15,NML,2026-02-11,CupHandle,9.74,32.2,4,55.0,41.0,7.3,55.7,0.0
16,OBE,2026-02-11,DarvasBox,8.03,30.4,4,54.8,41.3,1.0,45.3,0.0
17,PRK,2026-02-03,CupHandle,171.21,30.3,4,53.2,43.6,9.4,45.0,6.9
18,INTT,2026-02-03,DarvasBox,9.67,25.3,4,51.1,31.2,17.2,34.5,8.2
