# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-04-02
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,ASTH,2026-03-20,CupHandle,24.23,60.2,1,82.4,74.7,91.7,41.7,11.4
2,FIVE,2026-03-19,DarvasBox,235.17,57.3,1,88.4,68.0,22.4,38.1,0.0
3,MXL,2026-03-31,CupHandle,17.39,57.2,1,71.7,68.7,86.5,46.7,0.0
4,AMLX,2026-04-02,CupHandle,14.95,56.9,1,72.2,68.0,89.1,57.3,0.0
5,CDZIP,2026-04-01,DarvasBox,20.20,55.6,1,87.7,72.8,0.5,75.3,13.4
6,OS,2026-03-27,CupHandle,23.98,55.3,1,71.6,70.6,80.2,82.2,0.0
7,SCHL,2026-03-20,DarvasBox,37.25,54.7,2,81.9,55.0,48.4,45.2,0.7
8,VKTX,2026-04-02,CupHandle,34.80,53.9,2,72.6,72.9,50.0,54.4,5.7
9,TVTX,2026-04-01,CupHandle,31.42,53.5,2,68.2,68.0,85.9,59.7,0.0
10,INVA,2026-03-20,CupHandle,21.70,51.8,2,65.3,71.8,93.8,46.7,0.0
11,RDNW,2026-03-30,CupHandle,6.40,51.5,2,79.1,71.7,47.4,50.2,4.9
12,LFMDP,2026-04-01,CupHandle,24.00,50.6,2,81.5,38.8,19.3,93.8,14.0
13,FRHC,2026-03-31,CupHandle,144.88,49.8,2,70.1,68.0,69.8,59.2,6.1
14,TERN,2026-03-18,CupHandle,47.78,49.4,2,70.8,55.0,81.2,52.1,0.7
15,FDMT,2026-03-26,CupHandle,10.18,48.7,2,67.1,73.2,36.5,57.8,1.4
16,PENN,2026-03-31,CupHandle,15.03,48.2,2,72.3,74.5,68.8,49.0,11.4
17,LBTYB,2026-03-30,CupHandle,13.30,48.1,2,65.5,67.5,80.2,100.0,25.0
18,FFWM,2026-03-31,CupHandle,5.90,47.9,2,65.5,56.1,64.1,100.0,2.9
19,DNLI,2026-03-20,CupHandle,20.17,47.7,2,65.4,68.0,54.7,50.9,7.9
20,NECB,2026-04-01,CupHandle,24.21,46.8,2,62.9,74.0,71.9,49.5,8.9
21,RYM,2026-04-01,CupHandle,30.00,46.6,2,74.1,68.0,32.8,100.0,25.3
22,ACOG,2026-04-01,CupHandle,5.96,46.5,2,59.0,70.9,89.6,100.0,18.2
23,ALGS,2026-03-19,CupHandle,7.34,46.5,2,64.0,69.6,82.8,58.8,19.6
24,STRL,2026-03-31,CupHandle,407.27,46.4,2,58.9,73.7,72.9,54.8,0.0
25,TH,2026-04-01,DarvasBox,12.66,46.3,2,76.3,68.0,0.5,100.0,7.1
26,ON,2026-03-31,CupHandle,61.92,46.3,2,66.4,68.0,54.2,56.4,5.7
27,ASND,2026-04-02,CupHandle,229.25,46.2,2,64.3,68.0,95.8,53.4,11.4
28,BJRI,2026-03-25,CupHandle,37.17,46.0,2,64.6,74.6,73.4,41.1,11.4
29,IAC,2026-03-26,CupHandle,39.88,45.2,2,63.2,68.2,65.1,49.5,0.0
30,ORKA,2026-03-13,DarvasBox,40.00,45.1,2,74.7,68.0,9.4,64.2,2.3
31,LANDO,2026-03-30,DarvasBox,20.65,45.1,2,79.3,31.9,0.5,79.1,12.4
32,ESLT,2026-03-17,DarvasBox,1014.33,44.9,3,77.0,68.0,8.3,34.6,12.1
33,JAZZ,2026-03-24,CupHandle,185.01,44.9,3,62.0,72.2,67.7,43.0,0.0
34,AIRT,2026-03-31,CupHandle,21.80,44.9,3,76.4,28.3,64.1,34.6,37.6
35,SSBI,2026-03-26,CupHandle,13.36,44.8,3,70.9,28.7,80.2,38.3,13.7
36,BCBP,2026-04-02,CupHandle,9.02,44.6,3,60.6,70.6,68.8,62.5,2.2
37,RIVN,2026-03-19,CupHandle,16.12,44.6,3,63.7,74.3,51.0,37.2,12.9
38,CHTR,2026-03-30,CupHandle,220.94,44.0,3,66.1,74.5,47.4,73.1,11.4
39,VRSN,2026-03-31,CupHandle,248.36,44.0,3,62.6,68.0,55.7,58.8,5.7
40,FLXS,2026-04-01,CupHandle,46.93,44.0,3,64.0,68.0,83.3,59.7,13.1
41,BCAX,2026-03-30,CupHandle,19.04,43.9,3,67.3,68.0,38.0,69.1,0.0
42,FAST,2026-03-31,CupHandle,46.40,43.7,3,61.8,68.0,76.6,44.7,0.0
43,COST,2026-03-31,CupHandle,996.43,43.4,3,56.1,68.0,82.8,56.7,0.0
44,AOSL,2026-03-20,CupHandle,20.82,43.3,3,64.3,48.7,67.7,39.1,15.0
45,CVGW,2026-03-27,CupHandle,26.40,43.1,3,64.9,73.8,31.8,43.1,0.0
46,EHLD,2026-03-24,CupHandle,7.32,43.0,3,72.3,57.1,20.3,33.3,19.0
47,ZION,2026-03-25,CupHandle,57.20,42.8,3,59.4,68.0,71.9,47.5,2.9
48,XOMA,2026-04-01,CupHandle,33.08,42.8,3,65.3,68.0,57.3,44.8,6.4
49,BCPC,2026-03-30,CupHandle,170.44,42.7,3,60.8,68.0,75.0,57.1,2.9
50,BLBD,2026-03-31,CupHandle,56.79,42.5,3,59.0,68.0,73.4,44.4,0.0
