# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-05-21
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,UFO,2026-05-14,DarvasBox,57.97,1.58x,38.8,Box:[48.87-55.90] Ht:12.6% Vol:1.58x Boxes:10 Stop:48.87
2,PBNC,2026-05-20,DarvasBox,78.93,6.04x,78.0,Box:[66.53-75.00] Ht:11.3% Vol:6.04x Boxes:3 Stop:66.53
3,IMVT,2026-05-20,DarvasBox,35.56,12.37x,78.0,Box:[26.00-30.09] Ht:13.6% Vol:12.37x Boxes:3 Stop:26.00
4,SPRX,2026-05-12,CupHandle,47.03,1.79x,42.9,Depth:25.3% Handle:3.8% Vol:1.79x Target:58.15
5,FBIOP,2026-05-11,CupHandle,13.56,1.63x,41.3,Depth:21.3% Handle:4.2% Vol:1.63x Target:16.44
6,SPRX,2026-05-12,DarvasBox,47.03,1.85x,41.5,Box:[41.26-45.56] Ht:9.4% Vol:1.85x Boxes:7 Stop:41.26
7,SPRX,2026-05-07,CupHandle,43.90,1.74x,37.4,Depth:24.2% Handle:5.7% Vol:1.74x Target:54.38
8,DECO,2026-05-19,CupHandle,66.45,4.11x,71.1,Depth:23.3% Handle:3.1% Vol:4.11x Target:79.10
9,FBIOP,2026-05-04,CupHandle,14.08,1.44x,34.4,Depth:21.1% Handle:3.5% Vol:1.44x Target:16.92
10,ESGE,2026-05-06,DarvasBox,53.88,5.08x,68.0,Box:[49.39-51.47] Ht:4.0% Vol:5.08x Boxes:8 Stop:49.39
11,ESQ,2026-05-21,CupHandle,111.01,1.44x,44.4,Depth:12.8% Handle:2.6% Vol:1.44x Target:124.77
12,BBP,2026-05-06,DarvasBox,90.39,20.77x,68.0,Box:[82.99-87.94] Ht:5.6% Vol:20.77x Boxes:6 Stop:82.99
13,DECO,2026-05-12,CupHandle,67.00,1.33x,38.3,Depth:26.2% Handle:0.4% Vol:1.33x Target:81.80
14,SPYQ,2026-05-08,CupHandle,182.97,4.46x,64.6,Depth:21.0% Handle:1.6% Vol:4.46x Target:218.89
15,NHPBP,2026-05-18,DarvasBox,22.11,3.35x,61.5,Box:[19.85-21.75] Ht:8.8% Vol:3.35x Boxes:6 Stop:19.85
16,VECO,2026-05-06,DarvasBox,62.01,3.93x,57.3,Box:[47.35-53.43] Ht:11.4% Vol:3.93x Boxes:4 Stop:47.35
17,TH,2026-05-11,DarvasBox,18.08,3.48x,57.8,Box:[14.02-16.12] Ht:13.0% Vol:3.48x Boxes:2 Stop:14.02
18,FPXE,2026-05-06,DarvasBox,35.48,2.07x,38.7,Box:[32.95-34.40] Ht:4.2% Vol:2.07x Boxes:8 Stop:32.95
19,HECO,2026-05-11,CupHandle,58.30,1.38x,38.8,Depth:21.5% Handle:0.0% Vol:1.38x Target:68.57
20,FNY,2026-05-06,DarvasBox,104.72,2.29x,40.9,Box:[97.18-101.67] Ht:4.4% Vol:2.29x Boxes:8 Stop:97.18
