# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-04-07
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,DSGN,2026-04-06,DarvasBox,12.53,84.1,1,83.0,72.0,60.9,60.1,0.0
2,MXL,2026-03-31,CupHandle,17.39,79.5,1,71.7,72.0,92.7,48.6,0.0
3,SCHL,2026-03-20,DarvasBox,37.25,78.7,1,81.9,43.4,64.1,56.8,0.7
4,PENN,2026-03-31,CupHandle,15.03,76.4,1,72.3,74.3,84.9,44.7,11.4
5,LSE,2026-04-07,CupHandle,5.68,74.9,1,76.4,72.5,63.0,58.0,20.9
6,OS,2026-03-27,CupHandle,23.98,74.9,1,71.6,70.6,80.2,82.2,0.0
7,ASTH,2026-04-07,CupHandle,27.75,74.7,1,71.3,68.0,87.5,51.5,5.7
8,CCBG,2026-04-07,CupHandle,45.31,72.0,1,64.5,68.0,100.0,48.6,0.0
9,SSBI,2026-03-26,CupHandle,13.36,71.9,1,70.9,67.9,72.4,29.3,13.6
10,TVTX,2026-04-01,CupHandle,31.42,71.8,1,68.2,58.8,78.1,69.6,0.0
11,FRHC,2026-03-31,CupHandle,144.88,71.3,1,70.1,74.3,66.7,50.9,5.7
12,RDNW,2026-03-30,CupHandle,6.40,70.5,1,79.1,36.2,64.6,40.0,9.8
13,AMLX,2026-04-06,CupHandle,15.82,69.6,1,66.7,68.0,89.6,68.0,0.2
14,ON,2026-03-31,CupHandle,61.92,69.1,1,66.4,75.0,68.8,49.1,0.7
15,NECB,2026-04-01,CupHandle,24.21,68.5,1,62.9,74.8,79.2,57.6,8.8
16,TH,2026-04-01,DarvasBox,12.66,67.9,1,76.3,73.8,1.0,100.0,7.1
17,LSTR,2026-03-20,CupHandle,148.73,67.6,1,61.7,75.0,91.7,47.3,0.0
18,LBTYB,2026-03-30,CupHandle,13.30,67.6,1,65.5,63.0,78.1,100.0,25.5
19,HECO,2026-03-23,CupHandle,42.94,67.5,1,66.8,68.0,71.9,75.1,15.0
20,BJRI,2026-03-25,CupHandle,37.17,67.3,1,64.6,70.2,79.2,43.3,2.9
21,CASS,2026-04-07,CupHandle,45.13,67.0,1,68.1,68.0,65.1,62.1,3.4
22,ALGS,2026-03-19,CupHandle,7.34,66.8,1,64.0,72.2,76.6,61.2,19.6
23,VKTX,2026-04-02,CupHandle,34.80,66.6,1,72.6,70.3,61.5,46.7,5.7
24,TERN,2026-03-18,CupHandle,47.78,66.4,1,70.8,28.6,100.0,59.9,12.1
25,PRPO,2026-03-25,CupHandle,27.24,66.2,1,71.4,68.0,46.4,84.8,22.3
26,CDZIP,2026-04-01,DarvasBox,20.20,66.0,1,87.7,28.1,1.0,89.1,13.5
27,OPRA,2026-04-07,CupHandle,15.15,65.8,1,68.6,68.4,78.6,52.9,5.7
28,INVA,2026-03-20,CupHandle,21.70,65.6,1,65.3,55.5,92.7,41.2,0.0
29,ZION,2026-03-25,CupHandle,57.20,65.5,1,59.4,68.0,90.6,43.2,0.6
30,AIRT,2026-04-06,CupHandle,22.94,65.5,1,75.4,65.7,64.1,67.1,37.6
31,FIVE,2026-03-19,DarvasBox,235.17,65.4,1,88.4,23.0,26.0,41.8,7.1
32,MNSB,2026-04-02,CupHandle,22.48,65.1,1,62.5,74.8,84.4,58.3,8.1
33,SHPD,2026-04-02,CupHandle,22.22,64.8,1,73.0,43.1,50.0,63.2,22.4
34,LFMDP,2026-04-01,CupHandle,24.00,64.3,1,81.1,30.6,18.2,88.3,14.0
35,AOSL,2026-03-20,CupHandle,20.82,64.0,1,64.3,73.5,65.6,42.7,14.3
36,MRVL,2026-03-31,CupHandle,99.05,63.6,1,72.8,71.9,10.4,63.7,1.7
37,SPRX,2026-03-25,CupHandle,39.56,63.5,1,61.3,74.3,69.3,42.2,0.7
38,MCHP,2026-03-31,CupHandle,64.61,63.4,1,58.8,73.1,78.1,47.5,3.6
39,ICCC,2026-04-06,CupHandle,6.61,63.1,1,68.1,69.2,87.0,62.2,26.6
40,FULT,2026-03-31,CupHandle,20.34,62.9,1,55.8,74.4,96.9,44.1,0.0
41,ARKR,2026-03-30,CupHandle,6.91,62.6,1,71.5,69.9,51.0,36.7,25.6
42,BCAX,2026-03-30,CupHandle,19.04,62.4,1,67.3,74.3,38.5,57.7,0.0
43,BCPC,2026-03-30,CupHandle,170.44,62.4,1,60.8,68.0,90.1,40.1,0.0
44,FAST,2026-03-31,CupHandle,46.40,62.2,1,61.8,71.8,77.1,45.2,2.9
45,FFIV,2026-03-19,CupHandle,290.30,62.1,1,62.6,69.9,66.7,42.5,5.7
46,JAZZ,2026-04-06,CupHandle,186.85,62.1,1,65.0,68.0,68.2,54.4,11.4
47,FRAF,2026-04-06,CupHandle,53.04,62.0,1,57.7,68.0,86.5,76.2,10.6
48,AIRG,2026-03-20,CupHandle,4.77,61.7,1,66.9,72.4,39.6,56.6,0.7
49,AUB,2026-03-31,CupHandle,35.74,60.9,1,54.6,69.3,96.9,45.8,0.0
50,CHTR,2026-03-30,CupHandle,220.94,60.8,1,66.1,68.0,48.4,41.6,11.4
