# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-14
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FTXL,2026-04-08,DarvasBox,167.02,2.67x,49.7,Box:[139.56-163.32] Ht:14.6% Vol:2.67x Boxes:7 Stop:139.56
2,PTF,2026-04-08,DarvasBox,98.66,3.83x,61.3,Box:[83.85-96.34] Ht:13.0% Vol:3.83x Boxes:5 Stop:83.85
3,EZPW,2026-04-08,DarvasBox,28.03,1.86x,41.6,Box:[24.38-27.30] Ht:10.7% Vol:1.86x Boxes:8 Stop:24.38
4,AIFD,2026-04-09,DarvasBox,42.22,2.46x,52.6,Box:[36.22-40.80] Ht:11.2% Vol:2.46x Boxes:5 Stop:36.22
5,ASO,2026-04-08,CupHandle,56.20,1.36x,38.6,Depth:24.9% Handle:4.7% Vol:1.36x Target:69.86
6,MCHP,2026-04-08,CupHandle,70.73,1.62x,41.2,Depth:24.6% Handle:4.8% Vol:1.62x Target:86.43
7,FOSL,2026-04-08,CupHandle,5.20,2.26x,47.6,Depth:21.5% Handle:6.7% Vol:2.26x Target:6.09
8,DSGN,2026-04-06,DarvasBox,12.53,2.44x,47.4,Box:[9.90-11.23] Ht:11.8% Vol:2.44x Boxes:4 Stop:9.90
9,RDNW,2026-03-30,CupHandle,6.40,1.58x,35.8,Depth:23.7% Handle:11.7% Vol:1.58x Target:7.85
10,GRMN,2026-04-08,Spoon,252.79,0.60x,26.0,Depth:22.7% Roundness:0.00 Vol:0.60x Days:153
11,MXL,2026-04-08,CupHandle,19.14,1.69x,41.9,Depth:26.0% Handle:5.0% Vol:1.69x Target:23.62
12,PIE,2026-04-13,DarvasBox,28.89,2.17x,49.7,Box:[25.32-28.49] Ht:11.1% Vol:2.17x Boxes:3 Stop:25.32
13,DCOM,2026-04-08,CupHandle,35.72,1.80x,43.0,Depth:22.6% Handle:1.4% Vol:1.80x Target:43.13
14,ASTH,2026-04-07,CupHandle,27.75,1.60x,41.0,Depth:26.9% Handle:7.8% Vol:1.60x Target:34.39
15,OPRA,2026-04-08,CupHandle,15.60,1.82x,43.2,Depth:18.3% Handle:4.2% Vol:1.82x Target:18.23
16,PENN,2026-03-31,CupHandle,15.03,1.86x,38.6,Depth:18.5% Handle:3.0% Vol:1.86x Target:17.68
17,FRME,2026-04-08,Spoon,40.85,1.15x,31.5,Depth:12.5% Roundness:0.99 Vol:1.15x Days:154
18,OPRA,2026-04-07,CupHandle,15.15,1.33x,38.3,Depth:17.5% Handle:2.8% Vol:1.33x Target:17.63
19,MXL,2026-03-31,CupHandle,17.39,1.39x,33.9,Depth:25.8% Handle:7.2% Vol:1.39x Target:21.83
20,SIXG,2026-04-14,DarvasBox,75.68,2.07x,48.7,Box:[64.66-72.23] Ht:10.5% Vol:2.07x Boxes:9 Stop:64.66
